,play_id,game_id,play_num,team_id_for,team_id_against,event,secondaryType,x,y,period,periodType,periodTime,periodTimeRemaining,dateTime,goals_away,goals_home,description,st_x,st_y,rink_side,player_id,firstName,lastName,primaryPosition,birthDate,season,distance,assist,distance_bin,fullName
8178,2015020626_126,2015020626,126,21.0,16.0,Goal,Wrist Shot,-79.0,15.0,2,REGULAR,558,642,2016-01-11 01:14:57,2,3,"Matt Duchene (21) Wrist Shot, assists: Alex Tanguay (12), Nathan MacKinnon (22)",79.0,-15.0,right,8475168,Matt,Duchene,C,1991-01-16,20152016,18.027756377319946,Alex Tanguay,"(15.0ft, 20.0ft)",Matt Duchene
8263,2012020525_243,2012020525,243,21.0,17.0,Goal,Backhand,76.0,-4.0,3,REGULAR,1122,78,2013-04-02 01:59:46,2,3,"Matt Duchene (14) Backhand, assists: none",76.0,-4.0,left,8475168,Matt,Duchene,C,1991-01-16,20122013,13.601470508735444,None,"(10.0ft, 15.0ft)",Matt Duchene
8465,2017020895_182,2017020895,182,9.0,3.0,Goal,Deflected,-80.0,4.0,2,REGULAR,719,481,2018-02-17 20:23:30,1,3,"Matt Duchene (15) Deflected, assists: Cody Ceci (9), Thomas Chabot (10)",80.0,-4.0,right,8475168,Matt,Duchene,C,1991-01-16,20172018,9.848857801796104,Cody Ceci,"(5.0ft, 10.0ft)",Matt Duchene
8617,2016021188_165,2016021188,165,21.0,16.0,Goal,Wrist Shot,65.0,-5.0,2,REGULAR,736,464,2017-04-05 02:25:06,3,1,"Matt Duchene (18) Wrist Shot, assists: Matt Nieto (6)",65.0,-5.0,left,8475168,Matt,Duchene,C,1991-01-16,20162017,24.515301344262525,Matt Nieto,"(20.0ft, 25.0ft)",Matt Duchene
9131,2013020987_116,2013020987,116,21.0,16.0,Goal,Wrist Shot,80.0,-15.0,2,REGULAR,19,1181,2014-03-13 02:34:27,0,2,"Matt Duchene (22) Wrist Shot, assists: Jamie McGinn (12), Ryan O'Reilly (28)",80.0,-15.0,left,8475168,Matt,Duchene,C,1991-01-16,20132014,17.4928556845359,Jamie McGinn,"(15.0ft, 20.0ft)",Matt Duchene
9391,2017020927_168,2017020927,168,9.0,16.0,Goal,Wrist Shot,-55.0,-1.0,2,REGULAR,721,479,2018-02-22 02:28:17,2,2,"Matt Duchene (16) Wrist Shot, assists: Mark Stone (33), Fredrik Claesson (4)",55.0,1.0,right,8475168,Matt,Duchene,C,1991-01-16,20172018,34.0147027033899,Mark Stone,"(30.0ft, 35.0ft)",Matt Duchene
9392,2017020927_331,2017020927,331,9.0,16.0,Goal,Wrist Shot,77.0,1.0,5,SHOOTOUT,0,300,2018-02-22 04:24:17,2,2,Matt Duchene - Wrist Shot,77.0,1.0,,8475168,Matt,Duchene,C,1991-01-16,20172018,12.041594578792296,att Duchene,"(10.0ft, 15.0ft)",Matt Duchene
10156,2017020204_89,2017020204,89,21.0,4.0,Goal,Wrist Shot,85.0,-9.0,1,REGULAR,1198,2,2017-11-04 23:43:44,1,0,"Matt Duchene (4) Wrist Shot, assists: Nathan MacKinnon (8), Tyson Barrie (9)",85.0,-9.0,left,8475168,Matt,Duchene,C,1991-01-16,20172018,9.848857801796104,Nathan MacKinnon,"(5.0ft, 10.0ft)",Matt Duchene
10353,2014020491_333,2014020491,333,21.0,17.0,Goal,Backhand,84.0,-4.0,5,SHOOTOUT,0,300,2014-12-22 01:43:28,1,1,Matt Duchene - Backhand,84.0,-4.0,,8475168,Matt,Duchene,C,1991-01-16,20142015,6.4031242374328485,att Duchene,"(5.0ft, 10.0ft)",Matt Duchene
11132,2015020821_48,2015020821,48,21.0,17.0,Goal,Wrist Shot,82.0,-1.0,1,REGULAR,567,633,2016-02-13 00:53:02,1,0,"Matt Duchene (25) Wrist Shot, assists: Mikhail Grigorenko (12), Carl Soderberg (30)",82.0,-1.0,left,8475168,Matt,Duchene,C,1991-01-16,20152016,7.0710678118654755,Mikhail Grigorenko,"(5.0ft, 10.0ft)",Matt Duchene
11258,2012020353_108,2012020353,108,21.0,16.0,Goal,Backhand,71.0,-3.0,2,REGULAR,256,944,2013-03-09 03:06:04,1,2,"Matt Duchene (9) Backhand, assists: Erik Johnson (2)",71.0,-3.0,left,8475168,Matt,Duchene,C,1991-01-16,20122013,18.24828759089466,Erik Johnson,"(15.0ft, 20.0ft)",Matt Duchene
11348,2012020336_177,2012020336,177,21.0,16.0,Goal,Wrist Shot,-83.0,-9.0,2,REGULAR,797,403,2013-03-07 02:25:27,2,1,"Matt Duchene (8) Wrist Shot, assists: PA Parenteau (11)",83.0,9.0,right,8475168,Matt,Duchene,C,1991-01-16,20122013,10.816653826391969,PA Parenteau,"(10.0ft, 15.0ft)",Matt Duchene
11776,2014020352_240,2014020352,240,21.0,25.0,Goal,Wrist Shot,-60.0,26.0,3,REGULAR,46,1154,2014-11-30 04:03:48,2,4,"Matt Duchene (8) Wrist Shot, assists: Tyson Barrie (16), Alex Tanguay (6)",60.0,-26.0,right,8475168,Matt,Duchene,C,1991-01-16,20142015,38.948684188300895,Tyson Barrie,"(35.0ft, 40.0ft)",Matt Duchene
12010,2013020479_76,2013020479,76,21.0,52.0,Goal,Snap Shot,78.0,-5.0,1,REGULAR,908,292,2013-12-13 01:35:18,1,2,"Matt Duchene (13) Snap Shot, assists: Ryan O'Reilly (9), Nate Guenin (4)",78.0,-5.0,left,8475168,Matt,Duchene,C,1991-01-16,20132014,12.083045973594572,Ryan O'Reilly,"(10.0ft, 15.0ft)",Matt Duchene
12011,2013020479_194,2013020479,194,21.0,52.0,Goal,Backhand,-77.0,3.0,2,REGULAR,1197,3,2013-12-13 02:30:30,3,2,"Matt Duchene (14) Backhand, assists: Nathan MacKinnon (12)",77.0,-3.0,right,8475168,Matt,Duchene,C,1991-01-16,20132014,12.36931687685298,Nathan MacKinnon,"(10.0ft, 15.0ft)",Matt Duchene
12012,2013020479_369,2013020479,369,21.0,52.0,Goal,Snap Shot,79.0,-1.0,5,SHOOTOUT,0,300,2013-12-13 03:43:30,3,3,Matt Duchene - Snap Shot,79.0,-1.0,,8475168,Matt,Duchene,C,1991-01-16,20132014,10.04987562112089,att Duchene,"(10.0ft, 15.0ft)",Matt Duchene
12676,2016020668_37,2016020668,37,21.0,16.0,Goal,Tip-In,-79.0,3.0,1,REGULAR,459,741,2017-01-18 02:22:37,1,1,"Matt Duchene (14) Tip-In, assists: Nathan MacKinnon (18), Tyson Barrie (19)",79.0,-3.0,right,8475168,Matt,Duchene,C,1991-01-16,20162017,10.44030650891055,Nathan MacKinnon,"(10.0ft, 15.0ft)",Matt Duchene
12677,2016020668_171,2016020668,171,21.0,16.0,Goal,Wrist Shot,81.0,-9.0,2,REGULAR,848,352,2017-01-18 03:31:43,3,4,"Matt Duchene (15) Wrist Shot, assists: Tyson Barrie (20), Francois Beauchemin (9)",81.0,-9.0,left,8475168,Matt,Duchene,C,1991-01-16,20162017,12.041594578792296,Tyson Barrie,"(10.0ft, 15.0ft)",Matt Duchene
13108,2017021178_66,2017021178,66,9.0,2.0,Goal,Tip-In,82.0,-2.0,1,REGULAR,774,426,2018-03-28 00:00:04,1,1,"Matt Duchene (24) Tip-In, assists: Jean-Gabriel Pageau (15), Bobby Ryan (21)",82.0,-2.0,left,8475168,Matt,Duchene,C,1991-01-16,20172018,7.280109889280518,Jean-Gabriel Pageau,"(5.0ft, 10.0ft)",Matt Duchene
13298,2016020120_123,2016020120,123,21.0,53.0,Goal,Backhand,77.0,-2.0,2,REGULAR,351,849,2016-10-30 02:10:51,1,1,"Matt Duchene (4) Backhand, assists: Mikhail Grigorenko (4), Erik Johnson (4)",77.0,-2.0,left,8475168,Matt,Duchene,C,1991-01-16,20162017,12.165525060596439,Mikhail Grigorenko,"(10.0ft, 15.0ft)",Matt Duchene
13299,2016020120_241,2016020120,241,21.0,53.0,Goal,Wrist Shot,-55.0,21.0,3,REGULAR,684,516,2016-10-30 03:17:15,3,1,"Matt Duchene (5) Wrist Shot, assists: Gabriel Landeskog (2), Eric Gelinas (1)",55.0,-21.0,right,8475168,Matt,Duchene,C,1991-01-16,20162017,39.96248240537617,Gabriel Landeskog,"(35.0ft, 40.0ft)",Matt Duchene
13330,2016020444_193,2016020444,193,21.0,4.0,Goal,Wrist Shot,76.0,4.0,2,REGULAR,994,206,2016-12-15 04:45:49,1,2,"Matt Duchene (11) Wrist Shot, assists: Nikita Zadorov (5), Gabriel Landeskog (5)",76.0,4.0,left,8475168,Matt,Duchene,C,1991-01-16,20162017,13.601470508735444,Nikita Zadorov,"(10.0ft, 15.0ft)",Matt Duchene
13331,2016020444_267,2016020444,267,21.0,4.0,Goal,Wrist Shot,-80.0,12.0,3,REGULAR,915,285,2016-12-15 05:39:26,4,3,"Matt Duchene (12) Wrist Shot, assists: Mikko Rantanen (9), Mikhail Grigorenko (7)",80.0,-12.0,right,8475168,Matt,Duchene,C,1991-01-16,20162017,15.0,Mikko Rantanen,"(15.0ft, 20.0ft)",Matt Duchene
13729,2015020250_287,2015020250,287,21.0,8.0,Goal,Wrist Shot,84.0,-6.0,3,REGULAR,665,535,2015-11-15 02:30:11,5,1,"Matt Duchene (8) Wrist Shot, assists: Nathan MacKinnon (11), Tyson Barrie (10)",84.0,-6.0,left,8475168,Matt,Duchene,C,1991-01-16,20152016,7.810249675906654,Nathan MacKinnon,"(5.0ft, 10.0ft)",Matt Duchene
14114,2013020006_285,2013020006,285,21.0,24.0,Goal,Wrist Shot,-83.0,6.0,3,REGULAR,822,378,2013-10-03 04:05:05,0,6,"Matt Duchene (1) Wrist Shot, assists: Steve Downie (1), Alex Tanguay (3)",83.0,-6.0,right,8475168,Matt,Duchene,C,1991-01-16,20132014,8.48528137423857,Steve Downie,"(5.0ft, 10.0ft)",Matt Duchene
15069,2017020638_44,2017020638,44,9.0,14.0,Goal,Snap Shot,69.0,-4.0,1,REGULAR,351,849,2018-01-07 00:26:34,0,2,"Matt Duchene (10) Snap Shot, assists: Bobby Ryan (12)",69.0,-4.0,left,8475168,Matt,Duchene,C,1991-01-16,20172018,20.396078054371138,Bobby Ryan,"(20.0ft, 25.0ft)",Matt Duchene
15162,2017021067_11,2017021067,11,9.0,13.0,Goal,Snap Shot,58.0,-20.0,1,REGULAR,57,1143,2018-03-12 23:41:27,1,0,"Matt Duchene (20) Snap Shot, assists: Mike Hoffman (27), Erik Karlsson (44)",58.0,-20.0,left,8475168,Matt,Duchene,C,1991-01-16,20172018,36.89173349139343,Mike Hoffman,"(35.0ft, 40.0ft)",Matt Duchene
15163,2017021067_342,2017021067,342,9.0,13.0,Goal,Snap Shot,66.0,-23.0,3,REGULAR,1020,180,2018-03-13 02:12:15,4,3,"Matt Duchene (21) Snap Shot, assists: Mike Hoffman (28)",66.0,-23.0,left,8475168,Matt,Duchene,C,1991-01-16,20172018,32.526911934581186,Mike Hoffman,"(30.0ft, 35.0ft)",Matt Duchene
15196,2017020437_106,2017020437,106,9.0,26.0,Goal,Wrist Shot,79.0,7.0,1,REGULAR,984,216,2017-12-08 04:11:09,1,1,"Matt Duchene (6) Wrist Shot, assists: Bobby Ryan (8), Erik Karlsson (17)",79.0,7.0,left,8475168,Matt,Duchene,C,1991-01-16,20172018,12.206555615733702,Bobby Ryan,"(10.0ft, 15.0ft)",Matt Duchene
15796,2014020064_318,2014020064,318,21.0,8.0,Goal,Tip-In,78.0,-1.0,3,REGULAR,1049,151,2014-10-19 01:39:50,2,3,"Matt Duchene (2) Tip-In, assists: Jarome Iginla (3), Tyson Barrie (2)",78.0,-1.0,left,8475168,Matt,Duchene,C,1991-01-16,20142015,11.045361017187261,Jarome Iginla,"(10.0ft, 15.0ft)",Matt Duchene
15854,2016020387_122,2016020387,122,21.0,18.0,Goal,Wrist Shot,88.0,-4.0,2,REGULAR,226,974,2016-12-07 02:08:38,2,2,"Matt Duchene (8) Wrist Shot, assists: Mikko Rantanen (8), Nathan MacKinnon (11)",88.0,-4.0,left,8475168,Matt,Duchene,C,1991-01-16,20162017,4.123105625617661,Mikko Rantanen,"(0.0ft, 5.0ft)",Matt Duchene
15855,2016020387_178,2016020387,178,21.0,18.0,Goal,Wrist Shot,82.0,1.0,2,REGULAR,836,364,2016-12-07 02:33:46,3,3,"Matt Duchene (9) Wrist Shot, assists: Jarome Iginla (3), Tyson Barrie (10)",82.0,1.0,left,8475168,Matt,Duchene,C,1991-01-16,20162017,7.0710678118654755,Jarome Iginla,"(5.0ft, 10.0ft)",Matt Duchene
16369,2017020007_30,2017020007,30,21.0,3.0,Goal,Backhand,85.0,-10.0,1,REGULAR,329,871,2017-10-05 23:29:12,1,0,"Matt Duchene (1) Backhand, assists: Patrik Nemeth (1), Nail Yakupov (1)",85.0,-10.0,left,8475168,Matt,Duchene,C,1991-01-16,20172018,10.770329614269007,Patrik Nemeth,"(10.0ft, 15.0ft)",Matt Duchene
16637,2017020816_134,2017020816,134,9.0,1.0,Goal,Backhand,83.0,-10.0,1,REGULAR,1138,62,2018-02-07 01:18:11,1,3,"Matt Duchene (13) Backhand, assists: Mike Hoffman (22), Fredrik Claesson (2)",83.0,-10.0,left,8475168,Matt,Duchene,C,1991-01-16,20172018,11.661903789690601,Mike Hoffman,"(10.0ft, 15.0ft)",Matt Duchene
16945,2012020398_260,2012020398,260,21.0,30.0,Goal,Tip-In,82.0,0.0,3,REGULAR,403,797,2013-03-15 02:10:48,3,4,"Matt Duchene (12) Tip-In, assists: PA Parenteau (16), Erik Johnson (4)",82.0,0.0,left,8475168,Matt,Duchene,C,1991-01-16,20122013,7.0,PA Parenteau,"(5.0ft, 10.0ft)",Matt Duchene
17147,2017021035_320,2017021035,320,9.0,7.0,Goal,Wrist Shot,69.0,1.0,5,SHOOTOUT,0,300,2018-03-09 03:14:43,3,3,Matt Duchene - Wrist Shot,69.0,1.0,,8475168,Matt,Duchene,C,1991-01-16,20172018,20.024984394500787,att Duchene,"(20.0ft, 25.0ft)",Matt Duchene
17316,2017020728_164,2017020728,164,9.0,30.0,Goal,Wrist Shot,-76.0,0.0,2,REGULAR,578,622,2018-01-23 02:25:16,1,1,"Matt Duchene (11) Wrist Shot, assists: Christopher DiDomenico (4)",76.0,0.0,right,8475168,Matt,Duchene,C,1991-01-16,20172018,13.0,Christopher DiDomenico,"(10.0ft, 15.0ft)",Matt Duchene
17444,2012020196_266,2012020196,266,21.0,30.0,Goal,Wrap-around,88.0,-11.0,3,REGULAR,762,438,2013-02-15 03:21:29,3,3,"Matt Duchene (4) Wrap-around, assists: PA Parenteau (4), Shane O'Brien (1)",88.0,-11.0,left,8475168,Matt,Duchene,C,1991-01-16,20122013,11.045361017187261,PA Parenteau,"(10.0ft, 15.0ft)",Matt Duchene
17445,2012020196_329,2012020196,329,21.0,30.0,Goal,Snap Shot,74.0,5.0,5,SHOOTOUT,0,300,2013-02-15 03:49:15,3,3,Matt Duchene - Snap Shot,74.0,5.0,,8475168,Matt,Duchene,C,1991-01-16,20122013,15.811388300841896,att Duchene,"(15.0ft, 20.0ft)",Matt Duchene
18267,2013020281_234,2013020281,234,21.0,19.0,Goal,Wrist Shot,-73.0,-1.0,3,REGULAR,276,924,2013-11-15 03:10:12,2,6,"Matt Duchene (12) Wrist Shot, assists: Nate Guenin (3), Ryan O'Reilly (6)",73.0,1.0,right,8475168,Matt,Duchene,C,1991-01-16,20132014,16.0312195418814,Nate Guenin,"(15.0ft, 20.0ft)",Matt Duchene
19911,2015020598_38,2015020598,38,21.0,19.0,Goal,Backhand,-76.0,13.0,1,REGULAR,288,912,2016-01-07 03:15:47,0,1,"Matt Duchene (19) Backhand, assists: none",76.0,-13.0,right,8475168,Matt,Duchene,C,1991-01-16,20152016,18.384776310850235,None,"(15.0ft, 20.0ft)",Matt Duchene
20101,2012020672_228,2012020672,228,21.0,19.0,Goal,Wrist Shot,85.0,17.0,2,REGULAR,1043,157,2013-04-22 01:41:13,2,4,"Matt Duchene (17) Wrist Shot, assists: none",85.0,17.0,left,8475168,Matt,Duchene,C,1991-01-16,20122013,17.46424919657298,None,"(15.0ft, 20.0ft)",Matt Duchene
20238,2015021181_298,2015021181,298,21.0,19.0,Goal,Wrist Shot,-64.0,-6.0,3,REGULAR,946,254,2016-04-04 02:34:58,4,1,"Matt Duchene (30) Wrist Shot, assists: Mikkel Boedker (34), Mikhail Grigorenko (20)",64.0,6.0,right,8475168,Matt,Duchene,C,1991-01-16,20152016,25.709920264364882,Mikkel Boedker,"(25.0ft, 30.0ft)",Matt Duchene
20342,2014020679_63,2014020679,63,21.0,19.0,Goal,Backhand,-74.0,-6.0,1,REGULAR,782,418,2015-01-20 01:33:17,1,1,"Matt Duchene (13) Backhand, assists: none",74.0,6.0,right,8475168,Matt,Duchene,C,1991-01-16,20142015,16.155494421403514,None,"(15.0ft, 20.0ft)",Matt Duchene
21458,2015020743_128,2015020743,128,21.0,26.0,Goal,Snap Shot,-84.0,15.0,2,REGULAR,42,1158,2016-01-28 04:42:26,1,2,"Matt Duchene (23) Snap Shot, assists: John Mitchell (6)",84.0,-15.0,right,8475168,Matt,Duchene,C,1991-01-16,20152016,15.811388300841896,John Mitchell,"(15.0ft, 20.0ft)",Matt Duchene
21927,2012020595_137,2012020595,137,21.0,24.0,Goal,Slap Shot,67.0,-29.0,2,REGULAR,474,726,2013-04-11 03:11:56,3,0,"Matt Duchene (16) Slap Shot, assists: Tyson Barrie (8), PA Parenteau (24)",67.0,-29.0,left,8475168,Matt,Duchene,C,1991-01-16,20122013,36.40054944640259,Tyson Barrie,"(35.0ft, 40.0ft)",Matt Duchene
22643,2015020359_110,2015020359,110,21.0,1.0,Goal,Snap Shot,54.0,-23.0,2,REGULAR,130,1070,2015-12-02 01:02:40,1,0,"Matt Duchene (13) Snap Shot, assists: Erik Johnson (5), Reto Berra (1)",54.0,-23.0,left,8475168,Matt,Duchene,C,1991-01-16,20152016,41.88078318274385,Erik Johnson,"(40.0ft, 45.0ft)",Matt Duchene
22962,2017020577_190,2017020577,190,9.0,29.0,Goal,Backhand,-76.0,2.0,2,REGULAR,1132,68,2017-12-30 02:05:12,3,3,"Matt Duchene (7) Backhand, assists: Johnny Oduya (3)",76.0,-2.0,right,8475168,Matt,Duchene,C,1991-01-16,20172018,13.152946437965905,Johnny Oduya,"(10.0ft, 15.0ft)",Matt Duchene
23175,2015020418_35,2015020418,35,21.0,5.0,Goal,Wrist Shot,-70.0,-10.0,1,REGULAR,334,866,2015-12-10 03:23:32,0,1,"Matt Duchene (15) Wrist Shot, assists: Nathan MacKinnon (15), Mikhail Grigorenko (9)",70.0,10.0,right,8475168,Matt,Duchene,C,1991-01-16,20152016,21.470910553583888,Nathan MacKinnon,"(20.0ft, 25.0ft)",Matt Duchene
23449,2017020868_313,2017020868,313,9.0,5.0,Goal,Tip-In,-79.0,-5.0,3,REGULAR,861,339,2018-02-14 02:27:25,3,5,"Matt Duchene (14) Tip-In, assists: Mike Hoffman (23), Erik Karlsson (32)",79.0,5.0,right,8475168,Matt,Duchene,C,1991-01-16,20172018,11.180339887498949,Mike Hoffman,"(10.0ft, 15.0ft)",Matt Duchene
24847,2017021238_36,2017021238,36,9.0,7.0,Goal,Slap Shot,-45.0,0.0,1,REGULAR,370,830,2018-04-04 23:52:47,2,1,"Matt Duchene (27) Slap Shot, assists: none",45.0,0.0,right,8475168,Matt,Duchene,C,1991-01-16,20172018,44.0,None,"(40.0ft, 45.0ft)",Matt Duchene
25042,2012020296_297,2012020296,297,21.0,20.0,Goal,Wrist Shot,-80.0,-7.0,3,REGULAR,652,548,2013-03-01 04:26:22,4,5,"Matt Duchene (7) Wrist Shot, assists: Jamie McGinn (9), PA Parenteau (9)",80.0,7.0,right,8475168,Matt,Duchene,C,1991-01-16,20122013,11.40175425099138,Jamie McGinn,"(10.0ft, 15.0ft)",Matt Duchene
25056,2014020428_150,2014020428,150,21.0,52.0,Goal,Snap Shot,85.0,-5.0,2,REGULAR,235,965,2014-12-12 03:06:20,1,1,"Matt Duchene (10) Snap Shot, assists: Jan Hejda (5), Alex Tanguay (9)",85.0,-5.0,left,8475168,Matt,Duchene,C,1991-01-16,20142015,6.4031242374328485,Jan Hejda,"(5.0ft, 10.0ft)",Matt Duchene
25162,2014020103_237,2014020103,237,21.0,23.0,Goal,Backhand,-77.0,6.0,3,REGULAR,355,845,2014-10-25 03:09:11,2,5,"Matt Duchene (3) Backhand, assists: Jarome Iginla (5), Erik Johnson (2)",77.0,-6.0,right,8475168,Matt,Duchene,C,1991-01-16,20142015,13.416407864998739,Jarome Iginla,"(10.0ft, 15.0ft)",Matt Duchene
25176,2014021062_310,2014021062,310,21.0,53.0,Goal,Wrist Shot,-79.0,1.0,3,REGULAR,891,309,2015-03-20 04:24:12,4,2,"Matt Duchene (18) Wrist Shot, assists: Dennis Everberg (7)",79.0,-1.0,right,8475168,Matt,Duchene,C,1991-01-16,20142015,10.04987562112089,Dennis Everberg,"(10.0ft, 15.0ft)",Matt Duchene
25247,2015020178_93,2015020178,93,21.0,20.0,Goal,Wrist Shot,-81.0,3.0,1,REGULAR,1178,22,2015-11-04 02:42:50,0,1,"Matt Duchene (2) Wrist Shot, assists: Gabriel Landeskog (5), Erik Johnson (2)",81.0,-3.0,right,8475168,Matt,Duchene,C,1991-01-16,20152016,8.54400374531753,Gabriel Landeskog,"(5.0ft, 10.0ft)",Matt Duchene
25248,2015020178_257,2015020178,257,21.0,20.0,Goal,Tip-In,-83.0,-7.0,3,REGULAR,869,331,2015-11-04 04:30:23,3,5,"Matt Duchene (3) Tip-In, assists: Francois Beauchemin (8), Tyson Barrie (6)",83.0,7.0,right,8475168,Matt,Duchene,C,1991-01-16,20152016,9.219544457292887,Francois Beauchemin,"(5.0ft, 10.0ft)",Matt Duchene
25290,2015020585_204,2015020585,204,21.0,26.0,Goal,Tip-In,-81.0,-1.0,3,REGULAR,83,1117,2016-01-05 04:04:09,1,3,"Matt Duchene (18) Tip-In, assists: Tyson Barrie (20), Gabriel Landeskog (20)",81.0,1.0,right,8475168,Matt,Duchene,C,1991-01-16,20152016,8.06225774829855,Tyson Barrie,"(5.0ft, 10.0ft)",Matt Duchene
25315,2015020218_129,2015020218,129,21.0,4.0,Goal,Wrist Shot,-83.0,-3.0,2,REGULAR,25,1175,2015-11-11 01:05:03,2,0,"Matt Duchene (5) Wrist Shot, assists: Nathan MacKinnon (10), Gabriel Landeskog (7)",83.0,3.0,right,8475168,Matt,Duchene,C,1991-01-16,20152016,6.708203932499369,Nathan MacKinnon,"(5.0ft, 10.0ft)",Matt Duchene
25316,2015020218_147,2015020218,147,21.0,4.0,Goal,Snap Shot,-81.0,-8.0,2,REGULAR,224,976,2015-11-11 01:08:58,3,0,"Matt Duchene (6) Snap Shot, assists: Nick Holden (8), Tyson Barrie (9)",81.0,8.0,right,8475168,Matt,Duchene,C,1991-01-16,20152016,11.313708498984761,Nick Holden,"(10.0ft, 15.0ft)",Matt Duchene
27749,2017020793_51,2017020793,51,9.0,4.0,Goal,Wrist Shot,78.0,-9.0,1,REGULAR,653,547,2018-02-03 18:30:05,1,0,"Matt Duchene (12) Wrist Shot, assists: Mike Hoffman (21), Colin White (1)",78.0,-9.0,left,8475168,Matt,Duchene,C,1991-01-16,20172018,14.212670403551895,Mike Hoffman,"(10.0ft, 15.0ft)",Matt Duchene
