,play_id,game_id,play_num,team_id_for,team_id_against,event,secondaryType,x,y,period,periodType,periodTime,periodTimeRemaining,dateTime,goals_away,goals_home,description,st_x,st_y,rink_side,player_id,firstName,lastName,primaryPosition,birthDate,season,distance,assist,distance_bin,fullName
18786,2015021029_161,2015021029,161,28.0,15.0,Goal,Wrist Shot,-80.0,-9.0,2,REGULAR,314,886,2016-03-13 04:42:33,1,2,"Patrick Marleau (20) Wrist Shot, assists: Joel Ward (20), Marc-Edouard Vlasic (31)",80.0,9.0,right,8466139,Patrick,Marleau,C,1979-09-15,20152016,12.727922061357855,Joel Ward,"(10.0ft, 15.0ft)",Patrick Marleau
19265,2012030242_147,2012030242,147,28.0,26.0,Goal,Tip-In,-85.0,0.0,2,REGULAR,587,613,2013-05-17 03:25:30,1,2,"Patrick Marleau (5) Tip-In, assists: Joe Thornton (6), Logan Couture (6)",85.0,0.0,right,8466139,Patrick,Marleau,C,1979-09-15,20122013,4.0,Joe Thornton,"(0.0ft, 5.0ft)",Patrick Marleau
19434,2014020696_222,2014020696,222,28.0,26.0,Goal,Tip-In,-80.0,5.0,2,REGULAR,999,201,2015-01-22 05:12:05,1,2,"Patrick Marleau (9) Tip-In, assists: Logan Couture (24), Joe Thornton (27)",80.0,-5.0,right,8466139,Patrick,Marleau,C,1979-09-15,20142015,10.295630140987,Logan Couture,"(10.0ft, 15.0ft)",Patrick Marleau
19940,2013030181_155,2013030181,155,28.0,26.0,Goal,Tip-In,82.0,4.0,1,REGULAR,1196,4,2014-04-18 03:24:39,0,3,"Patrick Marleau (1) Tip-In, assists: Matt Nieto (1), James Sheppard (2)",82.0,4.0,left,8466139,Patrick,Marleau,C,1979-09-15,20132014,8.06225774829855,Matt Nieto,"(5.0ft, 10.0ft)",Patrick Marleau
20691,2013030183_414,2013030183,414,28.0,26.0,Goal,Backhand,-69.0,-7.0,4,OVERTIME,380,820,2014-04-23 05:15:20,4,3,"Patrick Marleau (3) Backhand, assists: Joe Pavelski (4), Scott Hannan (1)",69.0,7.0,right,8466139,Patrick,Marleau,C,1979-09-15,20132014,21.18962010041709,Joe Pavelski,"(20.0ft, 25.0ft)",Patrick Marleau
20786,2013020533_316,2013020533,316,28.0,26.0,Goal,Wrist Shot,69.0,-3.0,3,REGULAR,1070,130,2013-12-20 06:03:50,1,4,"Patrick Marleau (16) Wrist Shot, assists: Martin Havlat (5)",69.0,-3.0,left,8466139,Patrick,Marleau,C,1979-09-15,20132014,20.223748416156685,Martin Havlat,"(20.0ft, 25.0ft)",Patrick Marleau
21587,2015030411_231,2015030411,231,28.0,5.0,Goal,Backhand,85.0,7.0,2,REGULAR,1092,108,2016-05-31 01:54:22,2,2,"Patrick Marleau (5) Backhand, assists: Brent Burns (16), Logan Couture (17)",85.0,7.0,left,8466139,Patrick,Marleau,C,1979-09-15,20152016,8.06225774829855,Brent Burns,"(5.0ft, 10.0ft)",Patrick Marleau
21884,2013021050_70,2013021050,70,28.0,24.0,Goal,Wrist Shot,82.0,19.0,1,REGULAR,832,368,2014-03-21 03:01:10,0,1,"Patrick Marleau (29) Wrist Shot, assists: Joe Thornton (57), Logan Couture (27)",82.0,19.0,left,8466139,Patrick,Marleau,C,1979-09-15,20132014,20.248456731316587,Joe Thornton,"(20.0ft, 25.0ft)",Patrick Marleau
21957,2012020427_210,2012020427,210,28.0,24.0,Goal,Wrist Shot,76.0,-10.0,2,REGULAR,1171,29,2013-03-19 03:37:29,2,4,"Patrick Marleau (15) Wrist Shot, assists: Martin Havlat (4), Douglas Murray (3)",76.0,-10.0,left,8466139,Patrick,Marleau,C,1979-09-15,20122013,16.401219466856727,Martin Havlat,"(15.0ft, 20.0ft)",Patrick Marleau
22059,2014021108_213,2014021108,213,28.0,17.0,Goal,Snap Shot,60.0,-21.0,3,REGULAR,296,904,2015-03-27 01:33:27,5,3,"Patrick Marleau (16) Snap Shot, assists: Brent Burns (38)",60.0,-21.0,left,8466139,Patrick,Marleau,C,1979-09-15,20142015,35.805027579936315,Brent Burns,"(35.0ft, 40.0ft)",Patrick Marleau
22060,2014021108_282,2014021108,282,28.0,17.0,Goal,Wrist Shot,74.0,7.0,3,REGULAR,1123,77,2015-03-27 02:01:01,6,4,"Patrick Marleau (17) Wrist Shot, assists: Tomas Hertl (17), Logan Couture (36)",74.0,7.0,left,8466139,Patrick,Marleau,C,1979-09-15,20142015,16.55294535724685,Tomas Hertl,"(15.0ft, 20.0ft)",Patrick Marleau
23084,2014020721_166,2014020721,166,28.0,24.0,Goal,Tip-In,-64.0,0.0,2,REGULAR,376,824,2015-01-30 04:18:35,1,3,"Patrick Marleau (10) Tip-In, assists: Brent Burns (25), Joe Thornton (29)",64.0,0.0,right,8466139,Patrick,Marleau,C,1979-09-15,20142015,25.0,Brent Burns,"(25.0ft, 30.0ft)",Patrick Marleau
23790,2015020368_195,2015020368,195,28.0,5.0,Goal,Snap Shot,-69.0,-4.0,2,REGULAR,935,265,2015-12-02 05:03:41,3,1,"Patrick Marleau (10) Snap Shot, assists: Joe Pavelski (12), Joel Ward (11)",69.0,4.0,right,8466139,Patrick,Marleau,C,1979-09-15,20152016,20.396078054371138,Joe Pavelski,"(20.0ft, 25.0ft)",Patrick Marleau
23795,2016020053_179,2016020053,179,28.0,5.0,Goal,Wrist Shot,81.0,-6.0,2,REGULAR,975,225,2016-10-21 00:34:19,2,0,"Patrick Marleau (2) Wrist Shot, assists: Logan Couture (3)",81.0,-6.0,left,8466139,Patrick,Marleau,C,1979-09-15,20162017,10.0,Logan Couture,"(10.0ft, 15.0ft)",Patrick Marleau
24134,2017021055_333,2017021055,333,10.0,5.0,Goal,Wrist Shot,-49.0,32.0,3,REGULAR,1142,58,2018-03-11 01:53:46,2,5,"Patrick Marleau (21) Wrist Shot, assists: Ron Hainsey (18)",49.0,-32.0,right,8466139,Patrick,Marleau,C,1979-09-15,20172018,51.22499389946279,Ron Hainsey,"(50.0ft, 55.0ft)",Patrick Marleau
24155,2013020898_274,2013020898,274,28.0,7.0,Goal,Tip-In,-66.0,-1.0,3,REGULAR,1125,75,2014-03-01 02:28:43,2,3,"Patrick Marleau (24) Tip-In, assists: Joe Thornton (50), Dan Boyle (17)",66.0,1.0,right,8466139,Patrick,Marleau,C,1979-09-15,20132014,23.021728866442675,Joe Thornton,"(20.0ft, 25.0ft)",Patrick Marleau
24612,2017020123_284,2017020123,284,10.0,26.0,Goal,Slap Shot,-73.0,-7.0,3,REGULAR,174,1026,2017-10-24 01:18:27,1,3,"Patrick Marleau (4) Slap Shot, assists: Morgan Rielly (7), Nazem Kadri (5)",73.0,7.0,right,8466139,Patrick,Marleau,C,1979-09-15,20172018,17.46424919657298,Morgan Rielly,"(15.0ft, 20.0ft)",Patrick Marleau
24717,2013020469_148,2013020469,148,28.0,2.0,Goal,Wrist Shot,-77.0,-6.0,2,REGULAR,326,874,2013-12-11 04:37:22,0,1,"Patrick Marleau (14) Wrist Shot, assists: Dan Boyle (8), Logan Couture (20)",77.0,6.0,right,8466139,Patrick,Marleau,C,1979-09-15,20132014,13.416407864998739,Dan Boyle,"(10.0ft, 15.0ft)",Patrick Marleau
25076,2016020712_186,2016020712,186,28.0,21.0,Goal,Tip-In,81.0,3.0,3,REGULAR,173,1027,2017-01-24 03:59:43,2,1,"Patrick Marleau (13) Tip-In, assists: Marc-Edouard Vlasic (11), Mikkel Boedker (9)",81.0,3.0,left,8466139,Patrick,Marleau,C,1979-09-15,20162017,8.54400374531753,Marc-Edouard Vlasic,"(5.0ft, 10.0ft)",Patrick Marleau
25077,2016020712_199,2016020712,199,28.0,21.0,Goal,Wrap-around,87.0,7.0,3,REGULAR,357,843,2017-01-24 04:04:04,3,1,"Patrick Marleau (14) Wrap-around, assists: Logan Couture (15), Brent Burns (29)",87.0,7.0,left,8466139,Patrick,Marleau,C,1979-09-15,20162017,7.280109889280518,Logan Couture,"(5.0ft, 10.0ft)",Patrick Marleau
25078,2016020712_214,2016020712,214,28.0,21.0,Goal,Wrist Shot,75.0,7.0,3,REGULAR,635,565,2017-01-24 04:12:35,4,1,"Patrick Marleau (15) Wrist Shot, assists: Joe Pavelski (26), Brent Burns (30)",75.0,7.0,left,8466139,Patrick,Marleau,C,1979-09-15,20162017,15.652475842498529,Joe Pavelski,"(15.0ft, 20.0ft)",Patrick Marleau
25079,2016020712_233,2016020712,233,28.0,21.0,Goal,Backhand,81.0,-6.0,3,REGULAR,983,217,2017-01-24 04:28:36,5,2,"Patrick Marleau (16) Backhand, assists: Marc-Edouard Vlasic (12)",81.0,-6.0,left,8466139,Patrick,Marleau,C,1979-09-15,20162017,10.0,Marc-Edouard Vlasic,"(10.0ft, 15.0ft)",Patrick Marleau
25837,2015030243_91,2015030243,91,28.0,18.0,Goal,Wrist Shot,-78.0,0.0,1,REGULAR,793,407,2016-05-04 01:35:29,1,0,"Patrick Marleau (2) Wrist Shot, assists: Tomas Hertl (2), Marc-Edouard Vlasic (3)",78.0,0.0,right,8466139,Patrick,Marleau,C,1979-09-15,20152016,11.0,Tomas Hertl,"(10.0ft, 15.0ft)",Patrick Marleau
26327,2013020698_369,2013020698,369,28.0,15.0,Goal,Wrist Shot,77.0,5.0,5,SHOOTOUT,0,300,2014-01-15 02:48:38,1,1,Patrick Marleau - Wrist Shot,77.0,5.0,,8466139,Patrick,Marleau,C,1979-09-15,20132014,13.0,atrick Marleau,"(10.0ft, 15.0ft)",Patrick Marleau
26332,2014020653_53,2014020653,53,28.0,10.0,Goal,Backhand,78.0,-10.0,1,REGULAR,546,654,2015-01-16 03:49:24,0,2,"Patrick Marleau (8) Backhand, assists: Matt Nieto (7), Justin Braun (16)",78.0,-10.0,left,8466139,Patrick,Marleau,C,1979-09-15,20142015,14.866068747318506,Matt Nieto,"(10.0ft, 15.0ft)",Patrick Marleau
26409,2015020469_75,2015020469,75,28.0,10.0,Goal,Wrist Shot,57.0,2.0,1,REGULAR,692,508,2015-12-18 00:59:42,2,0,"Patrick Marleau (13) Wrist Shot, assists: Joe Pavelski (15), Brent Burns (15)",57.0,2.0,left,8466139,Patrick,Marleau,C,1979-09-15,20152016,32.0624390837628,Joe Pavelski,"(30.0ft, 35.0ft)",Patrick Marleau
26449,2016020492_157,2016020492,157,28.0,20.0,Goal,Backhand,-77.0,3.0,2,REGULAR,335,865,2016-12-21 04:39:25,0,1,"Patrick Marleau (9) Backhand, assists: Marc-Edouard Vlasic (5), Joe Thornton (19)",77.0,-3.0,right,8466139,Patrick,Marleau,C,1979-09-15,20162017,12.36931687685298,Marc-Edouard Vlasic,"(10.0ft, 15.0ft)",Patrick Marleau
26455,2015021214_259,2015021214,259,28.0,52.0,Goal,Wrist Shot,75.0,-20.0,3,REGULAR,423,777,2016-04-08 04:40:30,3,4,"Patrick Marleau (25) Wrist Shot, assists: Melker Karlsson (9), Nick Spaling (10)",75.0,-20.0,left,8466139,Patrick,Marleau,C,1979-09-15,20152016,24.413111231467404,Melker Karlsson,"(20.0ft, 25.0ft)",Patrick Marleau
26463,2016020420_5,2016020420,5,28.0,12.0,Goal,Wrist Shot,77.0,1.0,1,REGULAR,12,1188,2016-12-11 03:39:10,0,1,"Patrick Marleau (7) Wrist Shot, assists: Joe Thornton (15), Justin Braun (4)",77.0,1.0,left,8466139,Patrick,Marleau,C,1979-09-15,20162017,12.041594578792296,Joe Thornton,"(10.0ft, 15.0ft)",Patrick Marleau
27566,2013021065_98,2013021065,98,28.0,15.0,Goal,Wrist Shot,86.0,-8.0,1,REGULAR,1194,6,2014-03-23 03:09:41,1,1,"Patrick Marleau (30) Wrist Shot, assists: Logan Couture (28), Matt Nieto (13)",86.0,-8.0,left,8466139,Patrick,Marleau,C,1979-09-15,20132014,8.54400374531753,Logan Couture,"(5.0ft, 10.0ft)",Patrick Marleau
27567,2013021065_356,2013021065,356,28.0,15.0,Goal,Wrist Shot,78.0,0.0,5,SHOOTOUT,0,300,2014-03-23 05:17:40,2,2,Patrick Marleau - Wrist Shot,78.0,0.0,,8466139,Patrick,Marleau,C,1979-09-15,20132014,11.0,atrick Marleau,"(10.0ft, 15.0ft)",Patrick Marleau
27892,2017020001_158,2017020001,158,10.0,52.0,Goal,Backhand,-82.0,2.0,2,REGULAR,512,688,2017-10-05 00:29:45,4,0,"Patrick Marleau (1) Backhand, assists: Auston Matthews (2), Mitchell Marner (1)",82.0,-2.0,right,8466139,Patrick,Marleau,C,1979-09-15,20172018,7.280109889280518,Auston Matthews,"(5.0ft, 10.0ft)",Patrick Marleau
27893,2017020001_226,2017020001,226,10.0,52.0,Goal,Wrist Shot,68.0,12.0,3,REGULAR,36,1164,2017-10-05 01:13:56,5,0,"Patrick Marleau (2) Wrist Shot, assists: Nazem Kadri (1), Leo Komarov (1)",68.0,12.0,left,8466139,Patrick,Marleau,C,1979-09-15,20172018,24.186773244895647,Nazem Kadri,"(20.0ft, 25.0ft)",Patrick Marleau
28302,2015030247_291,2015030247,291,28.0,18.0,Goal,Snap Shot,80.0,-7.0,3,REGULAR,234,966,2016-05-13 03:06:46,0,5,"Patrick Marleau (4) Snap Shot, assists: Logan Couture (10), Marc-Edouard Vlasic (8)",80.0,-7.0,left,8466139,Patrick,Marleau,C,1979-09-15,20152016,11.40175425099138,Logan Couture,"(10.0ft, 15.0ft)",Patrick Marleau
28327,2015020352_176,2015020352,176,28.0,20.0,Goal,Wrist Shot,-63.0,3.0,2,REGULAR,654,546,2015-11-29 04:22:45,0,4,"Patrick Marleau (9) Wrist Shot, assists: Joe Pavelski (11), Brent Burns (11)",63.0,-3.0,right,8466139,Patrick,Marleau,C,1979-09-15,20152016,26.1725046566048,Joe Pavelski,"(25.0ft, 30.0ft)",Patrick Marleau
28350,2016021015_26,2016021015,26,28.0,25.0,Goal,Wrist Shot,78.0,-4.0,1,REGULAR,236,964,2017-03-13 02:13:33,0,1,"Patrick Marleau (23) Wrist Shot, assists: Logan Couture (24), Justin Braun (8)",78.0,-4.0,left,8466139,Patrick,Marleau,C,1979-09-15,20162017,11.704699910719626,Logan Couture,"(10.0ft, 15.0ft)",Patrick Marleau
28366,2016020023_271,2016020023,271,28.0,29.0,Goal,Wrist Shot,-33.0,32.0,3,REGULAR,1166,34,2016-10-16 01:29:58,3,1,"Patrick Marleau (1) Wrist Shot, assists: Brent Burns (2), Marc-Edouard Vlasic (1)",33.0,-32.0,right,8466139,Patrick,Marleau,C,1979-09-15,20162017,64.4980619863884,Brent Burns,"(60.0ft, 65.0ft)",Patrick Marleau
29030,2013020121_223,2013020121,223,28.0,20.0,Goal,Snap Shot,-83.0,3.0,2,REGULAR,1079,121,2013-10-20 03:40:57,1,4,"Patrick Marleau (7) Snap Shot, assists: Joe Pavelski (9), Joe Thornton (10)",83.0,-3.0,right,8466139,Patrick,Marleau,C,1979-09-15,20132014,6.708203932499369,Joe Pavelski,"(5.0ft, 10.0ft)",Patrick Marleau
29207,2015020817_170,2015020817,170,28.0,20.0,Goal,Tip-In,-80.0,0.0,2,REGULAR,677,523,2016-02-12 04:57:02,4,3,"Patrick Marleau (17) Tip-In, assists: Joe Thornton (35), Logan Couture (11)",80.0,0.0,right,8466139,Patrick,Marleau,C,1979-09-15,20152016,9.0,Joe Thornton,"(5.0ft, 10.0ft)",Patrick Marleau
29921,2013020402_188,2013020402,188,28.0,24.0,Goal,Wrist Shot,-64.0,1.0,2,REGULAR,613,587,2013-12-01 04:54:55,1,2,"Patrick Marleau (12) Wrist Shot, assists: Joe Thornton (25)",64.0,-1.0,right,8466139,Patrick,Marleau,C,1979-09-15,20132014,25.019992006393608,Joe Thornton,"(25.0ft, 30.0ft)",Patrick Marleau
30353,2012020049_280,2012020049,280,28.0,27.0,Goal,Wrist Shot,76.0,3.0,3,REGULAR,555,645,2013-01-25 05:49:56,3,2,"Patrick Marleau (5) Wrist Shot, assists: Joe Thornton (7), Matt Irwin (1)",76.0,3.0,left,8466139,Patrick,Marleau,C,1979-09-15,20122013,13.341664064126334,Joe Thornton,"(10.0ft, 15.0ft)",Patrick Marleau
30354,2012020049_327,2012020049,327,28.0,27.0,Goal,Wrist Shot,72.0,-7.0,3,REGULAR,1087,113,2013-01-25 06:08:16,3,4,"Patrick Marleau (6) Wrist Shot, assists: Joe Pavelski (6), Joe Thornton (8)",72.0,-7.0,left,8466139,Patrick,Marleau,C,1979-09-15,20122013,18.384776310850235,Joe Pavelski,"(15.0ft, 20.0ft)",Patrick Marleau
30757,2013020335_266,2013020335,266,28.0,14.0,Goal,Backhand,84.0,-5.0,3,REGULAR,282,918,2013-11-22 05:32:49,0,5,"Patrick Marleau (11) Backhand, assists: Logan Couture (15), Justin Braun (5)",84.0,-5.0,left,8466139,Patrick,Marleau,C,1979-09-15,20132014,7.0710678118654755,Logan Couture,"(5.0ft, 10.0ft)",Patrick Marleau
