,play_id,game_id,play_num,team_id_for,team_id_against,event,secondaryType,x,y,period,periodType,periodTime,periodTimeRemaining,dateTime,goals_away,goals_home,description,st_x,st_y,rink_side,player_id,firstName,lastName,primaryPosition,birthDate,season,distance,assist,distance_bin,fullName
5842,2015030142_271,2015030142,271,5.0,3.0,Goal,Snap Shot,76.0,11.0,3,REGULAR,342,858,2016-04-16 21:30:20,4,2,"Phil Kessel (2) Snap Shot, assists: Nick Bonino (3), Evgeni Malkin (1)",76.0,11.0,left,8473548,Phil,Kessel,RW,1987-10-02,20152016,17.029386365926403,Nick Bonino,"(15.0ft, 20.0ft)",Phil Kessel
5989,2015020957_283,2015020957,283,5.0,3.0,Goal,Wrist Shot,72.0,-11.0,3,REGULAR,1076,124,2016-03-04 02:27:28,1,4,"Phil Kessel (20) Wrist Shot, assists: Evgeni Malkin (29)",72.0,-11.0,left,8473548,Phil,Kessel,RW,1987-10-02,20152016,20.248456731316587,Evgeni Malkin,"(20.0ft, 25.0ft)",Phil Kessel
6327,2017020334_200,2017020334,200,5.0,6.0,Goal,Wrist Shot,64.0,-20.0,2,REGULAR,847,353,2017-11-24 19:41:34,2,3,"Phil Kessel (9) Wrist Shot, assists: Riley Sheahan (4), Justin Schultz (4)",64.0,-20.0,left,8473548,Phil,Kessel,RW,1987-10-02,20172018,32.01562118716424,Riley Sheahan,"(30.0ft, 35.0ft)",Phil Kessel
7228,2016020603_270,2016020603,270,5.0,14.0,Goal,Wrist Shot,83.0,5.0,3,REGULAR,470,730,2017-01-09 00:20:57,2,5,"Phil Kessel (13) Wrist Shot, assists: Sidney Crosby (18), Conor Sheary (14)",83.0,5.0,left,8473548,Phil,Kessel,RW,1987-10-02,20162017,7.810249675906654,Sidney Crosby,"(5.0ft, 10.0ft)",Phil Kessel
7237,2016020811_30,2016020811,30,5.0,21.0,Goal,Wrist Shot,79.0,7.0,1,REGULAR,241,959,2017-02-10 02:15:15,1,0,"Phil Kessel (18) Wrist Shot, assists: Matt Cullen (11)",79.0,7.0,left,8473548,Phil,Kessel,RW,1987-10-02,20162017,12.206555615733702,Matt Cullen,"(10.0ft, 15.0ft)",Phil Kessel
7481,2016020850_351,2016020850,351,5.0,52.0,Goal,Snap Shot,65.0,15.0,3,REGULAR,835,365,2017-02-17 02:31:34,3,3,"Phil Kessel (21) Snap Shot, assists: Kris Letang (26), Sidney Crosby (33)",65.0,15.0,left,8473548,Phil,Kessel,RW,1987-10-02,20162017,28.30194339616981,Kris Letang,"(25.0ft, 30.0ft)",Phil Kessel
7506,2015020112_300,2015020112,300,5.0,18.0,Goal,Wrist Shot,87.0,6.0,4,OVERTIME,41,259,2015-10-25 02:35:52,2,1,"Phil Kessel (3) Wrist Shot, assists: Evgeni Malkin (4)",87.0,6.0,left,8473548,Phil,Kessel,RW,1987-10-02,20152016,6.324555320336759,Evgeni Malkin,"(5.0ft, 10.0ft)",Phil Kessel
8307,2013021068_272,2013021068,272,10.0,1.0,Goal,Snap Shot,-66.0,-17.0,3,REGULAR,1109,91,2014-03-24 01:32:05,2,3,"Phil Kessel (36) Snap Shot, assists: Dion Phaneuf (23)",66.0,17.0,right,8473548,Phil,Kessel,RW,1987-10-02,20132014,28.600699292150182,Dion Phaneuf,"(25.0ft, 30.0ft)",Phil Kessel
9067,2017020010_162,2017020010,162,5.0,16.0,Goal,Wrist Shot,-83.0,-18.0,2,REGULAR,125,1075,2017-10-06 01:48:31,1,5,"Phil Kessel (1) Wrist Shot, assists: Sidney Crosby (2), Evgeni Malkin (3)",83.0,18.0,right,8473548,Phil,Kessel,RW,1987-10-02,20172018,18.973665961010276,Sidney Crosby,"(15.0ft, 20.0ft)",Phil Kessel
9206,2013020490_300,2013020490,300,10.0,16.0,Goal,Wrist Shot,-64.0,4.0,3,REGULAR,515,685,2013-12-15 02:26:44,3,7,"Phil Kessel (17) Wrist Shot, assists: Nazem Kadri (12), Carl Gunnarsson (4)",64.0,-4.0,right,8473548,Phil,Kessel,RW,1987-10-02,20132014,25.317977802344327,Nazem Kadri,"(25.0ft, 30.0ft)",Phil Kessel
10544,2014020419_195,2014020419,195,10.0,17.0,Goal,Tip-In,83.0,-5.0,3,REGULAR,309,891,2014-12-11 03:01:23,1,1,"Phil Kessel (15) Tip-In, assists: James van Riemsdyk (13), Tyler Bozak (14)",83.0,-5.0,left,8473548,Phil,Kessel,RW,1987-10-02,20142015,7.810249675906654,James van,"(5.0ft, 10.0ft)",Phil Kessel
12482,2015020859_110,2015020859,110,5.0,17.0,Goal,Wrist Shot,-71.0,17.0,2,REGULAR,163,1037,2016-02-19 01:08:49,2,3,"Phil Kessel (17) Wrist Shot, assists: Sidney Crosby (30), Chris Kunitz (16)",71.0,-17.0,right,8473548,Phil,Kessel,RW,1987-10-02,20152016,24.758836806279895,Sidney Crosby,"(20.0ft, 25.0ft)",Phil Kessel
12483,2015020859_237,2015020859,237,5.0,17.0,Goal,Wrist Shot,79.0,-5.0,3,REGULAR,386,814,2016-02-19 02:15:46,2,5,"Phil Kessel (18) Wrist Shot, assists: Olli Maatta (10), Chris Kunitz (17)",79.0,-5.0,left,8473548,Phil,Kessel,RW,1987-10-02,20152016,11.180339887498949,Olli Maatta,"(10.0ft, 15.0ft)",Phil Kessel
12529,2016020365_153,2016020365,153,5.0,17.0,Goal,Wrist Shot,-78.0,6.0,2,REGULAR,660,540,2016-12-04 01:23:33,2,1,"Phil Kessel (7) Wrist Shot, assists: Evgeni Malkin (15), Carl Hagelin (6)",78.0,-6.0,right,8473548,Phil,Kessel,RW,1987-10-02,20162017,12.529964086141668,Evgeni Malkin,"(10.0ft, 15.0ft)",Phil Kessel
12530,2016020365_277,2016020365,277,5.0,17.0,Goal,Wrist Shot,81.0,10.0,3,REGULAR,654,546,2016-12-04 02:18:57,3,4,"Phil Kessel (8) Wrist Shot, assists: Carl Hagelin (7), Kris Letang (12)",81.0,10.0,left,8473548,Phil,Kessel,RW,1987-10-02,20162017,12.806248474865697,Carl Hagelin,"(10.0ft, 15.0ft)",Phil Kessel
12899,2013020440_164,2013020440,164,10.0,9.0,Goal,Tip-In,86.0,-7.0,2,REGULAR,185,1015,2013-12-08 01:21:29,2,1,"Phil Kessel (16) Tip-In, assists: James van Riemsdyk (11)",86.0,-7.0,left,8473548,Phil,Kessel,RW,1987-10-02,20132014,7.615773105863909,James van,"(5.0ft, 10.0ft)",Phil Kessel
13065,2016020379_227,2016020379,227,5.0,9.0,Goal,Snap Shot,-54.0,4.0,2,REGULAR,853,347,2016-12-06 01:38:10,4,4,"Phil Kessel (9) Snap Shot, assists: Justin Schultz (8), Ian Cole (9)",54.0,-4.0,right,8473548,Phil,Kessel,RW,1987-10-02,20162017,35.22782990761707,Justin Schultz,"(35.0ft, 40.0ft)",Phil Kessel
13363,2013020727_195,2013020727,195,10.0,8.0,Goal,Snap Shot,65.0,-2.0,2,REGULAR,791,409,2014-01-19 01:32:26,1,2,"Phil Kessel (23) Snap Shot, assists: Mason Raymond (18)",65.0,-2.0,left,8473548,Phil,Kessel,RW,1987-10-02,20132014,24.08318915758459,Mason Raymond,"(20.0ft, 25.0ft)",Phil Kessel
13382,2012020708_96,2012020708,96,10.0,8.0,Goal,Wrist Shot,-48.0,-16.0,1,REGULAR,936,264,2013-04-27 23:45:21,0,1,"Phil Kessel (20) Wrist Shot, assists: Dion Phaneuf (19), Cody Franson (25)",48.0,16.0,right,8473548,Phil,Kessel,RW,1987-10-02,20122013,44.01136216933077,Dion Phaneuf,"(40.0ft, 45.0ft)",Phil Kessel
14926,2013020241_278,2013020241,278,10.0,1.0,Goal,Wrist Shot,-65.0,-7.0,3,REGULAR,492,708,2013-11-09 02:49:27,0,1,"Phil Kessel (10) Wrist Shot, assists: Cody Franson (10)",65.0,7.0,right,8473548,Phil,Kessel,RW,1987-10-02,20132014,25.0,Cody Franson,"(25.0ft, 30.0ft)",Phil Kessel
14985,2012020335_302,2012020335,302,10.0,9.0,Goal,Wrist Shot,-51.0,-31.0,3,REGULAR,222,978,2013-03-07 02:11:21,2,4,"Phil Kessel (6) Wrist Shot, assists: Dion Phaneuf (8), Cody Franson (14)",51.0,31.0,right,8473548,Phil,Kessel,RW,1987-10-02,20122013,49.040799340956916,Dion Phaneuf,"(45.0ft, 50.0ft)",Phil Kessel
15492,2017020258_185,2017020258,185,5.0,18.0,Goal,Wrist Shot,87.0,-11.0,2,REGULAR,747,453,2017-11-12 02:30:02,2,3,"Phil Kessel (7) Wrist Shot, assists: Evgeni Malkin (13), Kris Letang (12)",87.0,-11.0,left,8473548,Phil,Kessel,RW,1987-10-02,20172018,11.180339887498949,Evgeni Malkin,"(10.0ft, 15.0ft)",Phil Kessel
15756,2013020909_245,2013020909,245,10.0,8.0,Goal,Wrist Shot,69.0,-7.0,3,REGULAR,463,737,2014-03-02 02:24:55,3,2,"Phil Kessel (33) Wrist Shot, assists: Tyler Bozak (23)",69.0,-7.0,left,8473548,Phil,Kessel,RW,1987-10-02,20132014,21.18962010041709,Tyler Bozak,"(20.0ft, 25.0ft)",Phil Kessel
15958,2014021221_27,2014021221,27,10.0,8.0,Goal,Wrap-around,-87.0,-8.0,1,REGULAR,238,962,2015-04-11 23:21:15,0,1,"Phil Kessel (25) Wrap-around, assists: Tyler Bozak (26), Andrew MacWilliam (2)",87.0,8.0,right,8473548,Phil,Kessel,RW,1987-10-02,20142015,8.246211251235321,Tyler Bozak,"(5.0ft, 10.0ft)",Phil Kessel
16556,2017020353_109,2017020353,109,5.0,14.0,Goal,Wrist Shot,84.0,7.0,1,REGULAR,1083,117,2017-11-26 00:44:14,0,2,"Phil Kessel (10) Wrist Shot, assists: Sidney Crosby (13), Patric Hornqvist (7)",84.0,7.0,left,8473548,Phil,Kessel,RW,1987-10-02,20172018,8.602325267042627,Sidney Crosby,"(5.0ft, 10.0ft)",Phil Kessel
16557,2017020353_134,2017020353,134,5.0,14.0,Goal,Wrist Shot,-69.0,9.0,2,REGULAR,142,1058,2017-11-26 01:10:45,0,4,"Phil Kessel (11) Wrist Shot, assists: Riley Sheahan (5)",69.0,-9.0,right,8473548,Phil,Kessel,RW,1987-10-02,20172018,21.93171219946131,Riley Sheahan,"(20.0ft, 25.0ft)",Phil Kessel
17754,2016020303_72,2016020303,72,5.0,30.0,Goal,Wrist Shot,83.0,14.0,1,REGULAR,806,394,2016-11-25 21:33:15,1,2,"Phil Kessel (6) Wrist Shot, assists: Evgeni Malkin (10), Jake Guentzel (1)",83.0,14.0,left,8473548,Phil,Kessel,RW,1987-10-02,20162017,15.231546211727817,Evgeni Malkin,"(15.0ft, 20.0ft)",Phil Kessel
19172,2016020243_368,2016020243,368,5.0,15.0,Goal,Wrist Shot,80.0,3.0,3,REGULAR,988,212,2016-11-17 03:19:27,1,6,"Phil Kessel (4) Wrist Shot, assists: Nick Bonino (4), Justin Schultz (4)",80.0,3.0,left,8473548,Phil,Kessel,RW,1987-10-02,20162017,9.486832980505138,Nick Bonino,"(5.0ft, 10.0ft)",Phil Kessel
20502,2016020007_363,2016020007,363,5.0,15.0,Goal,Wrist Shot,76.0,-1.0,5,SHOOTOUT,0,300,2016-10-14 03:09:41,2,2,Phil Kessel - Wrist Shot,76.0,-1.0,,8473548,Phil,Kessel,RW,1987-10-02,20162017,13.038404810405298,hil Kessel,"(10.0ft, 15.0ft)",Phil Kessel
20603,2017020244_176,2017020244,176,5.0,15.0,Goal,Wrist Shot,-81.0,-18.0,2,REGULAR,506,694,2017-11-11 01:23:28,1,1,"Phil Kessel (6) Wrist Shot, assists: Bryan Rust (9), Evgeni Malkin (12)",81.0,18.0,right,8473548,Phil,Kessel,RW,1987-10-02,20172018,19.697715603592208,Bryan Rust,"(15.0ft, 20.0ft)",Phil Kessel
21530,2016030141_148,2016030141,148,5.0,29.0,Goal,Wrist Shot,-71.0,-12.0,2,REGULAR,225,975,2017-04-13 00:42:04,0,2,"Phil Kessel (1) Wrist Shot, assists: Justin Schultz (1), Evgeni Malkin (2)",71.0,12.0,right,8473548,Phil,Kessel,RW,1987-10-02,20162017,21.633307652783937,Justin Schultz,"(20.0ft, 25.0ft)",Phil Kessel
21606,2015020135_284,2015020135,284,5.0,15.0,Goal,Wrist Shot,81.0,-5.0,3,REGULAR,229,971,2015-10-29 02:11:21,2,1,"Phil Kessel (4) Wrist Shot, assists: Evgeni Malkin (5), David Perron (1)",81.0,-5.0,left,8473548,Phil,Kessel,RW,1987-10-02,20152016,9.433981132056603,Evgeni Malkin,"(5.0ft, 10.0ft)",Phil Kessel
21631,2016020429_245,2016020429,245,5.0,53.0,Goal,Slap Shot,57.0,-17.0,3,REGULAR,80,1120,2016-12-13 02:05:08,0,6,"Phil Kessel (10) Slap Shot, assists: Evgeni Malkin (20), Carl Hagelin (8)",57.0,-17.0,left,8473548,Phil,Kessel,RW,1987-10-02,20162017,36.235341863986875,Evgeni Malkin,"(35.0ft, 40.0ft)",Phil Kessel
21638,2016020766_74,2016020766,74,5.0,29.0,Goal,Wrist Shot,58.0,-12.0,1,REGULAR,817,383,2017-02-04 00:32:30,0,1,"Phil Kessel (16) Wrist Shot, assists: Brian Dumoulin (8), Trevor Daley (13)",58.0,-12.0,left,8473548,Phil,Kessel,RW,1987-10-02,20162017,33.24154027718932,Brian Dumoulin,"(30.0ft, 35.0ft)",Phil Kessel
21639,2016020766_326,2016020766,326,5.0,29.0,Goal,Wrist Shot,-74.0,10.0,4,OVERTIME,195,105,2017-02-04 02:44:01,3,4,"Phil Kessel (17) Wrist Shot, assists: Kris Letang (21), Justin Schultz (28)",74.0,-10.0,right,8473548,Phil,Kessel,RW,1987-10-02,20162017,18.027756377319946,Kris Letang,"(15.0ft, 20.0ft)",Phil Kessel
21689,2013020129_166,2013020129,166,10.0,24.0,Goal,Wrist Shot,78.0,1.0,2,REGULAR,464,736,2013-10-23 00:16:52,2,1,"Phil Kessel (3) Wrist Shot, assists: James van Riemsdyk (2), Cody Franson (8)",78.0,1.0,left,8473548,Phil,Kessel,RW,1987-10-02,20132014,11.045361017187261,James van,"(10.0ft, 15.0ft)",Phil Kessel
21690,2013020129_210,2013020129,210,10.0,24.0,Goal,Wrist Shot,60.0,-17.0,2,REGULAR,969,231,2013-10-23 00:33:20,2,3,"Phil Kessel (4) Wrist Shot, assists: Paul Ranger (2)",60.0,-17.0,left,8473548,Phil,Kessel,RW,1987-10-02,20132014,33.61547262794322,Paul Ranger,"(30.0ft, 35.0ft)",Phil Kessel
21691,2013020129_292,2013020129,292,10.0,24.0,Goal,Snap Shot,-69.0,-6.0,3,REGULAR,491,709,2013-10-23 01:17:24,2,4,"Phil Kessel (5) Snap Shot, assists: James van Riemsdyk (3)",69.0,6.0,right,8473548,Phil,Kessel,RW,1987-10-02,20132014,20.8806130178211,James van,"(20.0ft, 25.0ft)",Phil Kessel
21793,2015021142_377,2015021142,377,5.0,7.0,Goal,Wrist Shot,73.0,0.0,5,SHOOTOUT,0,300,2016-03-30 01:56:25,4,4,Phil Kessel - Wrist Shot,73.0,0.0,,8473548,Phil,Kessel,RW,1987-10-02,20152016,16.0,hil Kessel,"(15.0ft, 20.0ft)",Phil Kessel
21802,2015021054_174,2015021054,174,5.0,12.0,Goal,Wrist Shot,-77.0,13.0,2,REGULAR,736,464,2016-03-18 00:24:31,2,2,"Phil Kessel (21) Wrist Shot, assists: Carl Hagelin (19), Ian Cole (8)",77.0,-13.0,right,8473548,Phil,Kessel,RW,1987-10-02,20152016,17.69180601295413,Carl Hagelin,"(15.0ft, 20.0ft)",Phil Kessel
