,play_id,game_id,play_num,team_id_for,team_id_against,event,secondaryType,x,y,period,periodType,periodTime,periodTimeRemaining,dateTime,goals_away,goals_home,description,st_x,st_y,rink_side,player_id,firstName,lastName,primaryPosition,birthDate,season,distance,assist,distance_bin,fullName
5431,2016020513_27,2016020513,27,26.0,25.0,Goal,Wrist Shot,81.0,-7.0,1,REGULAR,185,1015,2016-12-24 01:44:16,1,0,"Jeff Carter (18) Wrist Shot, assists: Tanner Pearson (8)",81.0,-7.0,left,8470604,Jeff,Carter,C,1985-01-01,20162017,10.63014581273465,Tanner Pearson,"(10.0ft, 15.0ft)",Jeff Carter
5432,2016020513_278,2016020513,278,26.0,25.0,Goal,Wrist Shot,84.0,-8.0,3,REGULAR,651,549,2016-12-24 03:50:36,2,2,"Jeff Carter (19) Wrist Shot, assists: Devin Setoguchi (5), Derek Forbort (9)",84.0,-8.0,left,8470604,Jeff,Carter,C,1985-01-01,20162017,9.433981132056603,Devin Setoguchi,"(5.0ft, 10.0ft)",Jeff Carter
8679,2013030323_162,2013030323,162,26.0,16.0,Goal,Wrist Shot,80.0,-2.0,2,REGULAR,488,712,2014-05-25 01:28:57,2,2,"Jeff Carter (8) Wrist Shot, assists: Tanner Pearson (8)",80.0,-2.0,left,8470604,Jeff,Carter,C,1985-01-01,20132014,9.219544457292887,Tanner Pearson,"(5.0ft, 10.0ft)",Jeff Carter
8686,2013030327_80,2013030327,80,26.0,16.0,Goal,Wrist Shot,81.0,0.0,1,REGULAR,991,209,2014-06-02 00:37:01,1,2,"Jeff Carter (9) Wrist Shot, assists: Dustin Brown (7), Tyler Toffoli (6)",81.0,0.0,left,8470604,Jeff,Carter,C,1985-01-01,20132014,8.0,Dustin Brown,"(5.0ft, 10.0ft)",Jeff Carter
8797,2014020710_48,2014020710,48,26.0,16.0,Goal,Wrist Shot,-68.0,-9.0,1,REGULAR,522,678,2015-01-29 04:01:00,1,1,"Jeff Carter (13) Wrist Shot, assists: Brayden McNabb (13), Tyler Toffoli (16)",68.0,9.0,right,8470604,Jeff,Carter,C,1985-01-01,20142015,22.847319317591726,Brayden McNabb,"(20.0ft, 25.0ft)",Jeff Carter
8798,2014020710_121,2014020710,121,26.0,16.0,Goal,Wrist Shot,73.0,-20.0,2,REGULAR,105,1095,2015-01-29 04:47:41,2,2,"Jeff Carter (14) Wrist Shot, assists: Marian Gaborik (12), Drew Doughty (25)",73.0,-20.0,left,8470604,Jeff,Carter,C,1985-01-01,20142015,25.612496949731394,Marian Gaborik,"(25.0ft, 30.0ft)",Jeff Carter
9396,2016020320_291,2016020320,291,26.0,16.0,Goal,Wrist Shot,61.0,32.0,4,OVERTIME,66,234,2016-11-27 06:11:51,1,2,"Jeff Carter (10) Wrist Shot, assists: Tyler Toffoli (9), Drew Doughty (8)",61.0,32.0,left,8470604,Jeff,Carter,C,1985-01-01,20162017,42.5205832509386,Tyler Toffoli,"(40.0ft, 45.0ft)",Jeff Carter
9558,2015020353_207,2015020353,207,26.0,16.0,Goal,Wrist Shot,-86.0,-8.0,3,REGULAR,52,1148,2015-11-29 05:25:38,2,1,"Jeff Carter (10) Wrist Shot, assists: Milan Lucic (7), Christian Ehrhoff (6)",86.0,8.0,right,8470604,Jeff,Carter,C,1985-01-01,20152016,8.54400374531753,Milan Lucic,"(5.0ft, 10.0ft)",Jeff Carter
11214,2012030322_221,2012030322,221,26.0,16.0,Goal,Slap Shot,-75.0,-16.0,2,REGULAR,1137,63,2013-06-03 01:40:55,1,4,"Jeff Carter (6) Slap Shot, assists: Tyler Toffoli (2), Slava Voynov (4)",75.0,16.0,right,8470604,Jeff,Carter,C,1985-01-01,20122013,21.2602916254693,Tyler Toffoli,"(20.0ft, 25.0ft)",Jeff Carter
11462,2016020377_120,2016020377,120,26.0,8.0,Goal,Snap Shot,59.0,25.0,2,REGULAR,56,1144,2016-12-04 21:07:09,1,1,"Jeff Carter (11) Snap Shot, assists: Drew Doughty (9), Anze Kopitar (10)",59.0,25.0,left,8470604,Jeff,Carter,C,1985-01-01,20162017,39.05124837953327,Drew Doughty,"(35.0ft, 40.0ft)",Jeff Carter
11814,2015021169_195,2015021169,195,26.0,25.0,Goal,Tip-In,77.0,3.0,2,REGULAR,590,610,2016-04-02 21:37:46,1,2,"Jeff Carter (23) Tip-In, assists: Tyler Toffoli (26)",77.0,3.0,left,8470604,Jeff,Carter,C,1985-01-01,20152016,12.36931687685298,Tyler Toffoli,"(10.0ft, 15.0ft)",Jeff Carter
12397,2013020728_312,2013020728,312,26.0,17.0,Goal,Wrist Shot,80.0,1.0,3,REGULAR,1065,135,2014-01-19 02:38:29,2,1,"Jeff Carter (18) Wrist Shot, assists: Mike Richards (25), Drew Doughty (19)",80.0,1.0,left,8470604,Jeff,Carter,C,1985-01-01,20132014,9.055385138137417,Mike Richards,"(5.0ft, 10.0ft)",Jeff Carter
12922,2013020488_37,2013020488,37,26.0,9.0,Goal,Wrist Shot,-71.0,-15.0,1,REGULAR,258,942,2013-12-14 19:15:32,2,0,"Jeff Carter (9) Wrist Shot, assists: none",71.0,15.0,right,8470604,Jeff,Carter,C,1985-01-01,20132014,23.430749027719962,None,"(20.0ft, 25.0ft)",Jeff Carter
13404,2014020963_38,2014020963,38,26.0,8.0,Goal,Tip-In,-83.0,3.0,1,REGULAR,483,717,2015-03-06 03:49:27,0,2,"Jeff Carter (22) Tip-In, assists: Dustin Brown (15), Justin Williams (14)",83.0,-3.0,right,8470604,Jeff,Carter,C,1985-01-01,20142015,6.708203932499369,Dustin Brown,"(5.0ft, 10.0ft)",Jeff Carter
14067,2014021052_68,2014021052,68,26.0,24.0,Goal,Wrist Shot,-55.0,21.0,1,REGULAR,612,588,2015-03-19 03:03:46,1,0,"Jeff Carter (25) Wrist Shot, assists: Anze Kopitar (39), Drew Doughty (35)",55.0,-21.0,right,8470604,Jeff,Carter,C,1985-01-01,20142015,39.96248240537617,Anze Kopitar,"(35.0ft, 40.0ft)",Jeff Carter
14756,2013020047_84,2013020047,84,26.0,9.0,Goal,Wrist Shot,-68.0,-16.0,1,REGULAR,751,449,2013-10-10 03:01:35,0,2,"Jeff Carter (3) Wrist Shot, assists: Mike Richards (2)",68.0,16.0,right,8470604,Jeff,Carter,C,1985-01-01,20132014,26.40075756488817,Mike Richards,"(25.0ft, 30.0ft)",Jeff Carter
15086,2015020661_113,2015020661,113,26.0,9.0,Goal,Wrist Shot,-81.0,-23.0,1,REGULAR,1117,83,2016-01-16 21:44:07,0,1,"Jeff Carter (13) Wrist Shot, assists: Tyler Toffoli (13), Jake Muzzin (18)",81.0,23.0,right,8470604,Jeff,Carter,C,1985-01-01,20152016,24.351591323771842,Tyler Toffoli,"(20.0ft, 25.0ft)",Jeff Carter
15699,2013020923_133,2013020923,133,26.0,8.0,Goal,Slap Shot,80.0,14.0,2,REGULAR,254,946,2014-03-04 04:40:02,1,2,"Jeff Carter (22) Slap Shot, assists: Anze Kopitar (33), Alec Martinez (4)",80.0,14.0,left,8470604,Jeff,Carter,C,1985-01-01,20132014,16.64331697709324,Anze Kopitar,"(15.0ft, 20.0ft)",Jeff Carter
16641,2016020412_20,2016020412,20,26.0,9.0,Goal,Wrist Shot,-74.0,-1.0,1,REGULAR,190,1010,2016-12-10 21:16:07,0,1,"Jeff Carter (12) Wrist Shot, assists: Drew Doughty (10), Peter Budaj (1)",74.0,1.0,right,8470604,Jeff,Carter,C,1985-01-01,20162017,15.033296378372908,Drew Doughty,"(15.0ft, 20.0ft)",Jeff Carter
16779,2012020688_172,2012020688,172,26.0,30.0,Goal,Snap Shot,-55.0,3.0,2,REGULAR,1199,1,2013-04-24 01:38:32,1,2,"Jeff Carter (26) Snap Shot, assists: Brad Richardson (3)",55.0,-3.0,right,8470604,Jeff,Carter,C,1985-01-01,20122013,34.132096331752024,Brad Richardson,"(30.0ft, 35.0ft)",Jeff Carter
16925,2013020019_281,2013020019,281,26.0,52.0,Goal,Snap Shot,58.0,27.0,3,REGULAR,660,540,2013-10-05 02:35:49,2,4,"Jeff Carter (2) Snap Shot, assists: Jake Muzzin (1), Anze Kopitar (2)",58.0,27.0,left,8470604,Jeff,Carter,C,1985-01-01,20132014,41.10960958218893,Jake Muzzin,"(40.0ft, 45.0ft)",Jeff Carter
16948,2016020172_103,2016020172,103,26.0,20.0,Goal,Wrist Shot,-70.0,20.0,1,REGULAR,1141,59,2016-11-06 02:45:14,0,1,"Jeff Carter (3) Wrist Shot, assists: Dwight King (2)",70.0,-20.0,right,8470604,Jeff,Carter,C,1985-01-01,20162017,27.586228448267445,Dwight King,"(25.0ft, 30.0ft)",Jeff Carter
17010,2016020254_164,2016020254,164,26.0,22.0,Goal,Wrist Shot,69.0,10.0,2,REGULAR,546,654,2016-11-18 04:52:46,2,3,"Jeff Carter (6) Wrist Shot, assists: Tyler Toffoli (6)",69.0,10.0,left,8470604,Jeff,Carter,C,1985-01-01,20162017,22.360679774997898,Tyler Toffoli,"(20.0ft, 25.0ft)",Jeff Carter
17016,2016020502_254,2016020502,254,26.0,18.0,Goal,Wrist Shot,-71.0,12.0,3,REGULAR,274,926,2016-12-23 03:03:11,3,0,"Jeff Carter (17) Wrist Shot, assists: Alec Martinez (13)",71.0,-12.0,right,8470604,Jeff,Carter,C,1985-01-01,20162017,21.633307652783937,Alec Martinez,"(20.0ft, 25.0ft)",Jeff Carter
17258,2012020510_109,2012020510,109,26.0,30.0,Goal,Snap Shot,-56.0,21.0,2,REGULAR,224,976,2013-03-31 00:00:00,2,1,"Jeff Carter (19) Snap Shot, assists: Drew Doughty (13), Tyler Toffoli (3)",56.0,-21.0,right,8470604,Jeff,Carter,C,1985-01-01,20122013,39.11521443121589,Drew Doughty,"(35.0ft, 40.0ft)",Jeff Carter
17382,2017021119_137,2017021119,137,26.0,30.0,Goal,Tip-In,-81.0,-7.0,2,REGULAR,381,819,2018-03-20 01:15:54,2,0,"Jeff Carter (7) Tip-In, assists: Jake Muzzin (33), Drew Doughty (44)",81.0,7.0,right,8470604,Jeff,Carter,C,1985-01-01,20172018,10.63014581273465,Jake Muzzin,"(10.0ft, 15.0ft)",Jeff Carter
17383,2017021119_329,2017021119,329,26.0,30.0,Goal,Wrist Shot,-64.0,-2.0,4,OVERTIME,266,34,2018-03-20 02:47:21,4,3,"Jeff Carter (8) Wrist Shot, assists: Adrian Kempe (19), Jonathan Quick (3)",64.0,2.0,right,8470604,Jeff,Carter,C,1985-01-01,20172018,25.079872407968907,Adrian Kempe,"(25.0ft, 30.0ft)",Jeff Carter
17600,2016020593_146,2016020593,146,26.0,30.0,Goal,Wrist Shot,57.0,-28.0,2,REGULAR,459,741,2017-01-07 22:22:17,2,1,"Jeff Carter (22) Wrist Shot, assists: Jake Muzzin (7)",57.0,-28.0,left,8470604,Jeff,Carter,C,1985-01-01,20162017,42.5205832509386,Jake Muzzin,"(40.0ft, 45.0ft)",Jeff Carter
18180,2012030185_122,2012030185,122,26.0,19.0,Goal,Wrist Shot,80.0,-1.0,2,REGULAR,14,1186,2013-05-09 02:10:55,1,0,"Jeff Carter (2) Wrist Shot, assists: Mike Richards (4), Drew Doughty (2)",80.0,-1.0,left,8470604,Jeff,Carter,C,1985-01-01,20122013,9.055385138137417,Mike Richards,"(5.0ft, 10.0ft)",Jeff Carter
18181,2012030185_228,2012030185,228,26.0,19.0,Goal,Snap Shot,-65.0,10.0,3,REGULAR,54,1146,2013-05-09 03:07:27,2,1,"Jeff Carter (3) Snap Shot, assists: Anze Kopitar (2), Mike Richards (5)",65.0,-10.0,right,8470604,Jeff,Carter,C,1985-01-01,20122013,26.0,Anze Kopitar,"(25.0ft, 30.0ft)",Jeff Carter
18444,2012020175_46,2012020175,46,26.0,19.0,Goal,Backhand,-82.0,-4.0,1,REGULAR,511,689,2013-02-12 01:22:57,1,0,"Jeff Carter (5) Backhand, assists: Slava Voynov (3), Mike Richards (5)",82.0,4.0,right,8470604,Jeff,Carter,C,1985-01-01,20122013,8.06225774829855,Slava Voynov,"(5.0ft, 10.0ft)",Jeff Carter
18445,2012020175_122,2012020175,122,26.0,19.0,Goal,Backhand,81.0,0.0,2,REGULAR,203,997,2013-02-12 02:05:51,2,0,"Jeff Carter (6) Backhand, assists: Keaton Ellerby (1)",81.0,0.0,left,8470604,Jeff,Carter,C,1985-01-01,20122013,8.0,Keaton Ellerby,"(5.0ft, 10.0ft)",Jeff Carter
18729,2012030184_60,2012030184,60,26.0,19.0,Goal,Backhand,-84.0,-6.0,1,REGULAR,573,627,2013-05-07 02:34:40,2,1,"Jeff Carter (1) Backhand, assists: Mike Richards (2), Robyn Regehr (1)",84.0,6.0,right,8470604,Jeff,Carter,C,1985-01-01,20122013,7.810249675906654,Mike Richards,"(5.0ft, 10.0ft)",Jeff Carter
18733,2013030247_59,2013030247,59,26.0,24.0,Goal,Backhand,-79.0,-5.0,1,REGULAR,528,672,2014-05-17 01:26:54,2,0,"Jeff Carter (4) Backhand, assists: Marian Gaborik (6), Tyler Toffoli (4)",79.0,5.0,right,8470604,Jeff,Carter,C,1985-01-01,20132014,11.180339887498949,Marian Gaborik,"(10.0ft, 15.0ft)",Jeff Carter
18741,2013030322_240,2013030322,240,26.0,16.0,Goal,Wrist Shot,80.0,2.0,3,REGULAR,97,1103,2014-05-22 02:12:30,2,2,"Jeff Carter (5) Wrist Shot, assists: Drew Doughty (9), Slava Voynov (4)",80.0,2.0,left,8470604,Jeff,Carter,C,1985-01-01,20132014,9.219544457292887,Drew Doughty,"(5.0ft, 10.0ft)",Jeff Carter
18742,2013030322_303,2013030322,303,26.0,16.0,Goal,Wrist Shot,76.0,18.0,3,REGULAR,884,316,2014-05-22 02:36:58,5,2,"Jeff Carter (6) Wrist Shot, assists: Tanner Pearson (7), Matt Greene (1)",76.0,18.0,left,8470604,Jeff,Carter,C,1985-01-01,20132014,22.20360331117452,Tanner Pearson,"(20.0ft, 25.0ft)",Jeff Carter
18743,2013030322_312,2013030322,312,26.0,16.0,Goal,Wrist Shot,4.0,29.0,3,REGULAR,989,211,2014-05-22 02:42:19,6,2,"Jeff Carter (7) Wrist Shot, assists: none",4.0,29.0,left,8470604,Jeff,Carter,C,1985-01-01,20132014,89.81091247727082,None,"(85.0ft, 90.0ft)",Jeff Carter
18757,2012020364_24,2012020364,24,26.0,20.0,Goal,Tip-In,-81.0,1.0,1,REGULAR,258,942,2013-03-10 03:24:04,0,1,"Jeff Carter (17) Tip-In, assists: Dustin Brown (6), Slava Voynov (10)",81.0,-1.0,right,8470604,Jeff,Carter,C,1985-01-01,20122013,8.06225774829855,Dustin Brown,"(5.0ft, 10.0ft)",Jeff Carter
18766,2012020552_19,2012020552,19,26.0,30.0,Goal,Wrist Shot,-78.0,9.0,1,REGULAR,187,1013,2013-04-05 02:42:12,0,2,"Jeff Carter (21) Wrist Shot, assists: Mike Richards (15), Drew Doughty (14)",78.0,-9.0,right,8470604,Jeff,Carter,C,1985-01-01,20122013,14.212670403551895,Mike Richards,"(10.0ft, 15.0ft)",Jeff Carter
18811,2013020377_6,2013020377,6,26.0,28.0,Goal,Wrist Shot,-77.0,-1.0,1,REGULAR,18,1182,2013-11-28 03:38:52,1,0,"Jeff Carter (6) Wrist Shot, assists: Dwight King (4), Mike Richards (14)",77.0,1.0,right,8470604,Jeff,Carter,C,1985-01-01,20132014,12.041594578792296,Dwight King,"(10.0ft, 15.0ft)",Jeff Carter
18887,2013021074_138,2013021074,138,26.0,4.0,Goal,Snap Shot,-73.0,-17.0,2,REGULAR,109,1091,2014-03-25 00:03:43,1,0,"Jeff Carter (25) Snap Shot, assists: Alec Martinez (7), Tyler Toffoli (15)",73.0,17.0,right,8470604,Jeff,Carter,C,1985-01-01,20132014,23.345235059857504,Alec Martinez,"(20.0ft, 25.0ft)",Jeff Carter
18926,2013020667_63,2013020667,63,26.0,6.0,Goal,Wrist Shot,-83.0,11.0,1,REGULAR,632,568,2014-01-10 03:56:45,0,1,"Jeff Carter (16) Wrist Shot, assists: Anze Kopitar (23)",83.0,-11.0,right,8470604,Jeff,Carter,C,1985-01-01,20132014,12.529964086141668,Anze Kopitar,"(10.0ft, 15.0ft)",Jeff Carter
18955,2013020540_104,2013020540,104,26.0,21.0,Goal,Wrist Shot,-76.0,-1.0,1,REGULAR,1168,32,2013-12-21 21:44:17,0,1,"Jeff Carter (11) Wrist Shot, assists: Drew Doughty (13), Anze Kopitar (19)",76.0,1.0,right,8470604,Jeff,Carter,C,1985-01-01,20132014,13.038404810405298,Drew Doughty,"(10.0ft, 15.0ft)",Jeff Carter
18960,2012020520_12,2012020520,12,26.0,25.0,Goal,Backhand,68.0,29.0,1,REGULAR,25,1175,2013-03-31 22:11:43,1,0,"Jeff Carter (20) Backhand, assists: Mike Richards (14), Dustin Penner (9)",68.0,29.0,left,8470604,Jeff,Carter,C,1985-01-01,20122013,35.805027579936315,Mike Richards,"(35.0ft, 40.0ft)",Jeff Carter
18985,2014020046_24,2014020046,24,26.0,22.0,Goal,Wrist Shot,-77.0,1.0,1,REGULAR,186,1014,2014-10-15 02:45:11,0,1,"Jeff Carter (3) Wrist Shot, assists: Tyler Toffoli (3), Tanner Pearson (2)",77.0,-1.0,right,8470604,Jeff,Carter,C,1985-01-01,20142015,12.041594578792296,Tyler Toffoli,"(10.0ft, 15.0ft)",Jeff Carter
19245,2013020418_160,2013020418,160,26.0,24.0,Goal,Wrist Shot,81.0,-7.0,2,REGULAR,425,775,2013-12-04 04:10:36,1,0,"Jeff Carter (7) Wrist Shot, assists: none",81.0,-7.0,left,8470604,Jeff,Carter,C,1985-01-01,20132014,10.63014581273465,None,"(10.0ft, 15.0ft)",Jeff Carter
19257,2016020650_364,2016020650,364,26.0,52.0,Goal,Wrist Shot,79.0,14.0,4,OVERTIME,96,204,2017-01-15 06:00:19,2,3,"Jeff Carter (23) Wrist Shot, assists: Jake Muzzin (8), Anze Kopitar (20)",79.0,14.0,left,8470604,Jeff,Carter,C,1985-01-01,20162017,17.204650534085253,Jake Muzzin,"(15.0ft, 20.0ft)",Jeff Carter
19262,2012030242_19,2012030242,19,26.0,28.0,Goal,Wrist Shot,-60.0,30.0,1,REGULAR,186,1014,2013-05-17 02:18:46,0,1,"Jeff Carter (4) Wrist Shot, assists: none",60.0,-30.0,right,8470604,Jeff,Carter,C,1985-01-01,20122013,41.72529209005013,None,"(40.0ft, 45.0ft)",Jeff Carter
19288,2012020604_46,2012020604,46,26.0,21.0,Goal,Wrist Shot,-72.0,-27.0,1,REGULAR,327,873,2013-04-12 02:47:38,0,1,"Jeff Carter (24) Wrist Shot, assists: Mike Richards (18)",72.0,27.0,right,8470604,Jeff,Carter,C,1985-01-01,20122013,31.906112267087632,Mike Richards,"(30.0ft, 35.0ft)",Jeff Carter
19300,2012020236_243,2012020236,243,26.0,20.0,Goal,Wrist Shot,52.0,-1.0,3,REGULAR,567,633,2013-02-21 05:11:49,3,1,"Jeff Carter (8) Wrist Shot, assists: Mike Richards (6), Kyle Clifford (6)",52.0,-1.0,left,8470604,Jeff,Carter,C,1985-01-01,20122013,37.013511046643494,Mike Richards,"(35.0ft, 40.0ft)",Jeff Carter
19306,2013020637_296,2013020637,296,26.0,23.0,Goal,Wrist Shot,-68.0,12.0,3,REGULAR,725,475,2014-01-05 05:25:38,1,2,"Jeff Carter (14) Wrist Shot, assists: Dwight King (10), Anze Kopitar (22)",68.0,-12.0,right,8470604,Jeff,Carter,C,1985-01-01,20132014,24.186773244895647,Dwight King,"(20.0ft, 25.0ft)",Jeff Carter
19307,2013020637_332,2013020637,332,26.0,23.0,Goal,Wrist Shot,-18.0,35.0,3,REGULAR,1190,10,2014-01-05 05:41:14,1,3,"Jeff Carter (15) Wrist Shot, assists: Drew Doughty (17)",18.0,-35.0,right,8470604,Jeff,Carter,C,1985-01-01,20132014,79.1580697086532,Drew Doughty,"(75.0ft, 80.0ft)",Jeff Carter
19310,2014020277_205,2014020277,205,26.0,13.0,Goal,Snap Shot,72.0,-10.0,2,REGULAR,586,614,2014-11-19 04:54:19,0,2,"Jeff Carter (7) Snap Shot, assists: Dwight King (4), Jamie McBain (1)",72.0,-10.0,left,8470604,Jeff,Carter,C,1985-01-01,20142015,19.72308292331602,Dwight King,"(15.0ft, 20.0ft)",Jeff Carter
19317,2014020856_116,2014020856,116,26.0,21.0,Goal,Tip-In,-76.0,2.0,2,REGULAR,76,1124,2015-02-19 04:13:00,1,1,"Jeff Carter (17) Tip-In, assists: Tyler Toffoli (19), Dwight King (11)",76.0,-2.0,right,8470604,Jeff,Carter,C,1985-01-01,20142015,13.152946437965905,Tyler Toffoli,"(10.0ft, 15.0ft)",Jeff Carter
19318,2014020856_300,2014020856,300,26.0,21.0,Goal,Wrist Shot,64.0,-24.0,3,REGULAR,1147,53,2015-02-19 05:38:56,4,1,"Jeff Carter (18) Wrist Shot, assists: none",64.0,-24.0,left,8470604,Jeff,Carter,C,1985-01-01,20142015,34.655446902326915,None,"(30.0ft, 35.0ft)",Jeff Carter
19326,2016020904_367,2016020904,367,26.0,24.0,Goal,Wrist Shot,-52.0,21.0,3,REGULAR,1133,67,2017-02-25 23:50:00,1,4,"Jeff Carter (30) Wrist Shot, assists: Anze Kopitar (29), Tanner Pearson (18)",52.0,-21.0,right,8470604,Jeff,Carter,C,1985-01-01,20162017,42.54409477236529,Anze Kopitar,"(40.0ft, 45.0ft)",Jeff Carter
19344,2013021081_368,2013021081,368,26.0,15.0,Goal,Wrist Shot,70.0,3.0,5,SHOOTOUT,0,300,2014-03-26 01:56:13,4,4,Jeff Carter - Wrist Shot,70.0,3.0,,8470604,Jeff,Carter,C,1985-01-01,20132014,19.235384061671343,eff Carter,"(15.0ft, 20.0ft)",Jeff Carter
19355,2012020274_331,2012020274,331,26.0,24.0,Goal,Backhand,-71.0,-9.0,3,REGULAR,1179,21,2013-02-26 06:04:54,2,5,"Jeff Carter (10) Backhand, assists: Mike Richards (8), Drew Doughty (8)",71.0,9.0,right,8470604,Jeff,Carter,C,1985-01-01,20122013,20.12461179749811,Mike Richards,"(20.0ft, 25.0ft)",Jeff Carter
19393,2012020253_72,2012020253,72,26.0,21.0,Goal,Wrist Shot,-57.0,-8.0,1,REGULAR,862,338,2013-02-23 21:42:29,0,2,"Jeff Carter (9) Wrist Shot, assists: Mike Richards (7), Slava Voynov (5)",57.0,8.0,right,8470604,Jeff,Carter,C,1985-01-01,20122013,32.984845004941285,Mike Richards,"(30.0ft, 35.0ft)",Jeff Carter
19413,2012020576_212,2012020576,212,26.0,24.0,Goal,Tip-In,81.0,2.0,2,REGULAR,1170,30,2013-04-08 02:38:54,2,2,"Jeff Carter (23) Tip-In, assists: Mike Richards (16), Brad Richardson (1)",81.0,2.0,left,8470604,Jeff,Carter,C,1985-01-01,20122013,8.246211251235321,Mike Richards,"(5.0ft, 10.0ft)",Jeff Carter
19430,2014020696_360,2014020696,360,26.0,28.0,Goal,Tip-In,-35.0,3.0,3,REGULAR,1177,23,2015-01-22 06:17:33,2,3,"Jeff Carter (12) Tip-In, assists: Anze Kopitar (26), Nick Shore (1)",35.0,-3.0,right,8470604,Jeff,Carter,C,1985-01-01,20142015,54.08326913195984,Anze Kopitar,"(50.0ft, 55.0ft)",Jeff Carter
19436,2014021161_224,2014021161,224,26.0,22.0,Goal,Wrist Shot,74.0,6.0,2,REGULAR,1118,82,2015-04-03 04:06:49,1,5,"Jeff Carter (27) Wrist Shot, assists: Marian Gaborik (20), Drew Doughty (37)",74.0,6.0,left,8470604,Jeff,Carter,C,1985-01-01,20142015,16.155494421403514,Marian Gaborik,"(15.0ft, 20.0ft)",Jeff Carter
