,play_id,game_id,play_num,team_id_for,team_id_against,event,secondaryType,x,y,period,periodType,periodTime,periodTimeRemaining,dateTime,goals_away,goals_home,description,st_x,st_y,rink_side,player_id,firstName,lastName,primaryPosition,birthDate,season,distance,assist,distance_bin,fullName
5164,2017020015_290,2017020015,290,54.0,25.0,Goal,Wrist Shot,51.0,-21.0,3,REGULAR,627,573,2017-10-07 03:00:11,1,1,"James Neal (1) Wrist Shot, assists: Nate Schmidt (1), Luca Sbisa (1)",51.0,-21.0,left,8471707,James,Neal,LW,1987-09-03,20172018,43.41658669218482,Nate Schmidt,"(40.0ft, 50.0ft)",James Neal
5165,2017020015_336,2017020015,336,54.0,25.0,Goal,Wrist Shot,75.0,-10.0,3,REGULAR,1036,164,2017-10-07 03:16:12,2,1,"James Neal (2) Wrist Shot, assists: Cody Eakin (1), Jason Garrison (1)",75.0,-10.0,left,8471707,James,Neal,LW,1987-09-03,20172018,17.204650534085253,Cody Eakin,"(10.0ft, 20.0ft)",James Neal
6158,2013020868_306,2013020868,306,5.0,3.0,Goal,Wrist Shot,73.0,4.0,3,REGULAR,1024,176,2014-02-08 02:31:46,3,3,"James Neal (20) Wrist Shot, assists: Olli Maatta (17), Jayson Megna (3)",73.0,4.0,left,8471707,James,Neal,LW,1987-09-03,20132014,16.492422502470642,Olli Maatta,"(10.0ft, 20.0ft)",James Neal
6637,2013020890_45,2013020890,45,5.0,8.0,Goal,Wrist Shot,77.0,15.0,1,REGULAR,503,697,2014-02-28 00:20:52,1,1,"James Neal (21) Wrist Shot, assists: Evgeni Malkin (41), Olli Maatta (18)",77.0,15.0,left,8471707,James,Neal,LW,1987-09-03,20132014,19.209372712298546,Evgeni Malkin,"(10.0ft, 20.0ft)",James Neal
6648,2013020286_65,2013020286,65,5.0,18.0,Goal,Tip-In,82.0,1.0,1,REGULAR,956,244,2013-11-16 00:35:20,1,2,"James Neal (1) Tip-In, assists: Evgeni Malkin (14), Sidney Crosby (16)",82.0,1.0,left,8471707,James,Neal,LW,1987-09-03,20132014,7.0710678118654755,Evgeni Malkin,"(0.0ft, 10.0ft)",James Neal
6664,2012020234_251,2012020234,251,5.0,4.0,Goal,Slap Shot,75.0,-16.0,3,REGULAR,766,434,2013-02-21 03:00:21,5,4,"James Neal (12) Slap Shot, assists: Evgeni Malkin (16), Sidney Crosby (18)",75.0,-16.0,left,8471707,James,Neal,LW,1987-09-03,20122013,21.2602916254693,Evgeni Malkin,"(20.0ft, 30.0ft)",James Neal
6739,2015020738_209,2015020738,209,18.0,23.0,Goal,Wrist Shot,63.0,-18.0,3,REGULAR,916,284,2016-01-27 05:17:42,2,1,"James Neal (18) Wrist Shot, assists: Barret Jackman (2)",63.0,-18.0,left,8471707,James,Neal,LW,1987-09-03,20152016,31.622776601683793,Barret Jackman,"(30.0ft, 40.0ft)",James Neal
7138,2012030214_94,2012030214,94,5.0,9.0,Goal,Wrist Shot,-67.0,1.0,1,REGULAR,896,304,2013-05-23 00:10:51,1,1,"James Neal (2) Wrist Shot, assists: none",67.0,-1.0,right,8471707,James,Neal,LW,1987-09-03,20122013,22.02271554554524,None,"(20.0ft, 30.0ft)",James Neal
7139,2012030214_248,2012030214,248,5.0,9.0,Goal,Snap Shot,-79.0,-14.0,3,REGULAR,119,1081,2013-05-23 01:35:29,4,2,"James Neal (3) Snap Shot, assists: Sidney Crosby (7), Kris Letang (10)",79.0,14.0,right,8471707,James,Neal,LW,1987-09-03,20122013,17.204650534085253,Sidney Crosby,"(10.0ft, 20.0ft)",James Neal
7157,2012020280_100,2012020280,100,5.0,13.0,Goal,Snap Shot,-57.0,32.0,2,REGULAR,51,1149,2013-02-27 01:32:03,1,1,"James Neal (13) Snap Shot, assists: Sidney Crosby (20), Chris Kunitz (15)",57.0,-32.0,right,8471707,James,Neal,LW,1987-09-03,20122013,45.254833995939045,Sidney Crosby,"(40.0ft, 50.0ft)",James Neal
7266,2013020395_197,2013020395,197,5.0,13.0,Goal,Wrist Shot,-80.0,12.0,2,REGULAR,1102,98,2013-12-01 01:41:42,4,1,"James Neal (8) Wrist Shot, assists: Evgeni Malkin (27)",80.0,-12.0,right,8471707,James,Neal,LW,1987-09-03,20132014,15.0,Evgeni Malkin,"(10.0ft, 20.0ft)",James Neal
7287,2012020342_177,2012020342,177,5.0,4.0,Goal,Wrist Shot,-84.0,38.0,2,REGULAR,493,707,2013-03-08 01:23:04,3,4,"James Neal (15) Wrist Shot, assists: Beau Bennett (3)",84.0,-38.0,right,8471707,James,Neal,LW,1987-09-03,20122013,38.3275357934736,Beau Bennett,"(30.0ft, 40.0ft)",James Neal
7298,2012020369_140,2012020369,140,5.0,2.0,Goal,Snap Shot,-67.0,8.0,2,REGULAR,830,370,2013-03-11 00:27:36,1,5,"James Neal (17) Snap Shot, assists: Kris Letang (23)",67.0,-8.0,right,8471707,James,Neal,LW,1987-09-03,20122013,23.40939982143925,Kris Letang,"(20.0ft, 30.0ft)",James Neal
7306,2012020321_317,2012020321,317,5.0,14.0,Goal,Wrist Shot,64.0,-11.0,3,REGULAR,1148,52,2013-03-05 03:09:47,2,4,"James Neal (14) Wrist Shot, assists: Evgeni Malkin (18), Kris Letang (18)",64.0,-11.0,left,8471707,James,Neal,LW,1987-09-03,20122013,27.313000567495326,Evgeni Malkin,"(20.0ft, 30.0ft)",James Neal
7334,2012020001_52,2012020001,52,5.0,4.0,Goal,Snap Shot,60.0,10.0,1,REGULAR,440,760,2013-01-19 20:53:48,2,0,"James Neal (1) Snap Shot, assists: Evgeni Malkin (1)",60.0,10.0,left,8471707,James,Neal,LW,1987-09-03,20122013,30.675723300355934,Evgeni Malkin,"(30.0ft, 40.0ft)",James Neal
7505,2015020112_257,2015020112,257,18.0,5.0,Goal,Wrist Shot,82.0,-13.0,3,REGULAR,687,513,2015-10-25 02:13:26,1,1,"James Neal (6) Wrist Shot, assists: Mike Ribeiro (5), Barret Jackman (1)",82.0,-13.0,left,8471707,James,Neal,LW,1987-09-03,20152016,14.7648230602334,Mike Ribeiro,"(10.0ft, 20.0ft)",James Neal
7659,2014020537_135,2014020537,135,18.0,16.0,Goal,Tip-In,-78.0,3.0,2,REGULAR,448,752,2014-12-30 02:43:14,3,0,"James Neal (12) Tip-In, assists: Colin Wilson (10), Pekka Rinne (1)",78.0,-3.0,right,8471707,James,Neal,LW,1987-09-03,20142015,11.40175425099138,Colin Wilson,"(10.0ft, 20.0ft)",James Neal
7660,2014020537_204,2014020537,204,18.0,16.0,Goal,Wrist Shot,-73.0,-10.0,2,REGULAR,1144,56,2014-12-30 03:10:05,4,3,"James Neal (13) Wrist Shot, assists: Mike Fisher (6), Filip Forsberg (21)",73.0,10.0,right,8471707,James,Neal,LW,1987-09-03,20142015,18.867962264113206,Mike Fisher,"(10.0ft, 20.0ft)",James Neal
8741,2014030166_12,2014030166,12,18.0,16.0,Goal,Backhand,81.0,-1.0,1,REGULAR,70,1130,2015-04-26 00:23:46,1,0,"James Neal (3) Backhand, assists: Seth Jones (4)",81.0,-1.0,left,8471707,James,Neal,LW,1987-09-03,20142015,8.06225774829855,Seth Jones,"(0.0ft, 10.0ft)",James Neal
8742,2014030166_51,2014030166,51,18.0,16.0,Goal,Tip-In,41.0,-17.0,1,REGULAR,489,711,2015-04-26 00:36:03,2,0,"James Neal (4) Tip-In, assists: Cody Franson (2), Filip Forsberg (2)",41.0,-17.0,left,8471707,James,Neal,LW,1987-09-03,20142015,50.92150822589606,Cody Franson,"(50.0ft, 60.0ft)",James Neal
9000,2016020295_288,2016020295,288,18.0,25.0,Goal,Wrist Shot,52.0,9.0,3,REGULAR,1184,16,2016-11-24 03:37:53,2,5,"James Neal (9) Wrist Shot, assists: Ryan Johansen (9), Roman Josi (8)",52.0,9.0,left,8471707,James,Neal,LW,1987-09-03,20162017,38.07886552931954,Ryan Johansen,"(30.0ft, 40.0ft)",James Neal
9253,2015020425_49,2015020425,49,18.0,16.0,Goal,Snap Shot,73.0,2.0,1,REGULAR,414,786,2015-12-11 01:17:38,0,1,"James Neal (11) Snap Shot, assists: Shea Weber (10), Mike Ribeiro (13)",73.0,2.0,left,8471707,James,Neal,LW,1987-09-03,20152016,16.1245154965971,Shea Weber,"(10.0ft, 20.0ft)",James Neal
9254,2015020425_304,2015020425,304,18.0,16.0,Goal,Wrist Shot,72.0,7.0,3,REGULAR,895,305,2015-12-11 03:32:09,1,4,"James Neal (12) Wrist Shot, assists: none",72.0,7.0,left,8471707,James,Neal,LW,1987-09-03,20152016,18.384776310850235,None,"(10.0ft, 20.0ft)",James Neal
10581,2017020062_177,2017020062,177,54.0,17.0,Goal,Wrist Shot,70.0,12.0,2,REGULAR,918,282,2017-10-14 03:57:36,2,2,"James Neal (6) Wrist Shot, assists: David Perron (3), Cody Eakin (2)",70.0,12.0,,8471707,James,Neal,LW,1987-09-03,20172018,22.47220505424423,David Perron,"(20.0ft, 30.0ft)",James Neal
11174,2013021191_123,2013021191,123,5.0,17.0,Goal,Backhand,-78.0,1.0,2,REGULAR,543,657,2014-04-10 01:12:25,1,1,"James Neal (25) Backhand, assists: Sidney Crosby (67), Paul Martin (11)",78.0,-1.0,right,8471707,James,Neal,LW,1987-09-03,20132014,11.045361017187261,Sidney Crosby,"(10.0ft, 20.0ft)",James Neal
11175,2013021191_162,2013021191,162,5.0,17.0,Goal,Slap Shot,-61.0,-15.0,2,REGULAR,1002,198,2014-04-10 01:29:25,2,2,"James Neal (26) Slap Shot, assists: Matt Niskanen (34), Paul Martin (12)",61.0,15.0,right,8471707,James,Neal,LW,1987-09-03,20132014,31.76476034853718,Matt Niskanen,"(30.0ft, 40.0ft)",James Neal
11313,2014020096_97,2014020096,97,18.0,16.0,Goal,Snap Shot,68.0,-18.0,1,REGULAR,1152,48,2014-10-24 00:41:08,1,1,"James Neal (3) Snap Shot, assists: Seth Jones (3), Mike Ribeiro (3)",68.0,-18.0,left,8471707,James,Neal,LW,1987-09-03,20142015,27.65863337187866,Seth Jones,"(20.0ft, 30.0ft)",James Neal
11314,2014020096_189,2014020096,189,18.0,16.0,Goal,Slap Shot,-58.0,-12.0,2,REGULAR,972,228,2014-10-24 01:32:15,1,2,"James Neal (4) Slap Shot, assists: Filip Forsberg (5)",58.0,12.0,right,8471707,James,Neal,LW,1987-09-03,20142015,33.24154027718932,Filip Forsberg,"(30.0ft, 40.0ft)",James Neal
11315,2014020096_212,2014020096,212,18.0,16.0,Goal,Wrist Shot,78.0,10.0,3,REGULAR,112,1088,2014-10-24 02:01:03,1,3,"James Neal (5) Wrist Shot, assists: Ryan Ellis (4), Filip Forsberg (6)",78.0,10.0,left,8471707,James,Neal,LW,1987-09-03,20142015,14.866068747318506,Ryan Ellis,"(10.0ft, 20.0ft)",James Neal
12195,2014020814_299,2014020814,299,18.0,52.0,Goal,Wrist Shot,85.0,-3.0,3,REGULAR,970,230,2015-02-13 03:30:23,1,3,"James Neal (19) Wrist Shot, assists: Mike Fisher (13), Shea Weber (26)",85.0,-3.0,left,8471707,James,Neal,LW,1987-09-03,20142015,5.0,Mike Fisher,"(0.0ft, 10.0ft)",James Neal
12281,2016020682_26,2016020682,26,18.0,20.0,Goal,Wrist Shot,70.0,5.0,1,REGULAR,299,901,2017-01-20 02:19:12,1,0,"James Neal (15) Wrist Shot, assists: Mike Fisher (15), Anthony Bitetto (3)",70.0,5.0,left,8471707,James,Neal,LW,1987-09-03,20162017,19.6468827043885,Mike Fisher,"(10.0ft, 20.0ft)",James Neal
12621,2014030164_229,2014030164,229,18.0,16.0,Goal,Wrist Shot,-73.0,7.0,2,REGULAR,1022,178,2015-04-22 03:15:25,2,1,"James Neal (1) Wrist Shot, assists: none",73.0,-7.0,right,8471707,James,Neal,LW,1987-09-03,20142015,17.46424919657298,None,"(10.0ft, 20.0ft)",James Neal
13959,2016030321_393,2016030321,393,18.0,24.0,Goal,Slap Shot,68.0,-22.0,4,OVERTIME,564,636,2017-05-13 04:19:36,3,2,"James Neal (4) Slap Shot, assists: P.K. Subban (7), Mattias Ekholm (5)",68.0,-22.0,left,8471707,James,Neal,LW,1987-09-03,20162017,30.4138126514911,P.K. Subban,"(30.0ft, 40.0ft)",James Neal
13964,2016030322_41,2016030322,41,18.0,24.0,Goal,Backhand,-84.0,-7.0,1,REGULAR,512,688,2017-05-14 23:56:20,2,0,"James Neal (5) Backhand, assists: Ryan Johansen (10), Mattias Ekholm (6)",84.0,7.0,right,8471707,James,Neal,LW,1987-09-03,20162017,8.602325267042627,Ryan Johansen,"(0.0ft, 10.0ft)",James Neal
14192,2014020763_302,2014020763,302,18.0,24.0,Goal,Wrist Shot,85.0,-3.0,3,REGULAR,953,247,2015-02-06 03:31:14,4,2,"James Neal (17) Wrist Shot, assists: Filip Forsberg (29), Roman Josi (26)",85.0,-3.0,left,8471707,James,Neal,LW,1987-09-03,20142015,5.0,Filip Forsberg,"(0.0ft, 10.0ft)",James Neal
14700,2012030215_134,2012030215,134,5.0,9.0,Goal,Backhand,-81.0,1.0,2,REGULAR,458,742,2013-05-25 00:48:02,0,2,"James Neal (4) Backhand, assists: Kris Letang (12), Sidney Crosby (8)",81.0,-1.0,right,8471707,James,Neal,LW,1987-09-03,20122013,8.06225774829855,Kris Letang,"(0.0ft, 10.0ft)",James Neal
14701,2012030215_268,2012030215,268,5.0,9.0,Goal,Wrist Shot,78.0,-3.0,3,REGULAR,667,533,2013-05-25 01:59:48,1,5,"James Neal (5) Wrist Shot, assists: none",78.0,-3.0,left,8471707,James,Neal,LW,1987-09-03,20122013,11.40175425099138,None,"(10.0ft, 20.0ft)",James Neal
14702,2012030215_288,2012030215,288,5.0,9.0,Goal,Wrist Shot,66.0,11.0,3,REGULAR,1041,159,2013-05-25 02:12:27,2,6,"James Neal (6) Wrist Shot, assists: Evgeni Malkin (12), Kris Letang (13)",66.0,11.0,left,8471707,James,Neal,LW,1987-09-03,20122013,25.495097567963924,Evgeni Malkin,"(20.0ft, 30.0ft)",James Neal
15364,2012020066_87,2012020066,87,5.0,9.0,Goal,Wrist Shot,-64.0,20.0,1,REGULAR,811,389,2013-01-27 22:34:34,1,0,"James Neal (4) Wrist Shot, assists: Evgeni Malkin (5)",64.0,-20.0,right,8471707,James,Neal,LW,1987-09-03,20122013,32.01562118716424,Evgeni Malkin,"(30.0ft, 40.0ft)",James Neal
15459,2016020190_120,2016020190,120,18.0,9.0,Goal,Wrist Shot,-64.0,-1.0,2,REGULAR,46,1154,2016-11-09 02:07:54,0,1,"James Neal (3) Wrist Shot, assists: Roman Josi (5), P.K. Subban (5)",64.0,1.0,right,8471707,James,Neal,LW,1987-09-03,20162017,25.019992006393608,Roman Josi,"(20.0ft, 30.0ft)",James Neal
15850,2016020387_95,2016020387,95,18.0,21.0,Goal,Wrist Shot,87.0,-20.0,1,REGULAR,1106,94,2016-12-07 01:41:09,1,2,"James Neal (11) Wrist Shot, assists: Colin Wilson (7)",87.0,-20.0,left,8471707,James,Neal,LW,1987-09-03,20162017,20.09975124224178,Colin Wilson,"(20.0ft, 30.0ft)",James Neal
17712,2015020490_130,2015020490,130,18.0,30.0,Goal,Wrist Shot,-74.0,-21.0,2,REGULAR,486,714,2015-12-20 02:16:35,0,3,"James Neal (13) Wrist Shot, assists: Calle Jarnkrok (5), Viktor Arvidsson (2)",74.0,21.0,right,8471707,James,Neal,LW,1987-09-03,20152016,25.80697580112788,Calle Jarnkrok,"(20.0ft, 30.0ft)",James Neal
18003,2016020865_265,2016020865,265,18.0,30.0,Goal,Deflected,82.0,2.0,3,REGULAR,625,575,2017-02-19 03:27:55,2,3,"James Neal (18) Deflected, assists: P.K. Subban (16), Colin Wilson (15)",82.0,2.0,left,8471707,James,Neal,LW,1987-09-03,20162017,7.280109889280518,P.K. Subban,"(0.0ft, 10.0ft)",James Neal
19785,2017021205_209,2017021205,209,54.0,19.0,Goal,Snap Shot,84.0,-11.0,2,REGULAR,995,205,2018-03-31 03:59:03,2,3,"James Neal (25) Snap Shot, assists: Erik Haula (26), Tomas Tatar (14)",84.0,-11.0,,8471707,James,Neal,LW,1987-09-03,20172018,12.083045973594572,Erik Haula,"(10.0ft, 20.0ft)",James Neal
20300,2017030414_264,2017030414,264,54.0,15.0,Goal,Wrist Shot,82.0,-9.0,3,REGULAR,343,857,2018-06-05 02:22:14,1,4,"James Neal (6) Wrist Shot, assists: Erik Haula (6), Colin Miller (3)",82.0,-9.0,left,8471707,James,Neal,LW,1987-09-03,20172018,11.40175425099138,Erik Haula,"(10.0ft, 20.0ft)",James Neal
20430,2014020718_281,2014020718,281,18.0,19.0,Goal,Wrist Shot,-72.0,-8.0,3,REGULAR,1042,158,2015-01-30 03:38:52,4,4,"James Neal (16) Wrist Shot, assists: Mike Fisher (10), Colin Wilson (18)",72.0,8.0,right,8471707,James,Neal,LW,1987-09-03,20142015,18.788294228055936,Mike Fisher,"(10.0ft, 20.0ft)",James Neal
20961,2015020156_177,2015020156,177,18.0,26.0,Goal,Wrist Shot,-75.0,-3.0,2,REGULAR,773,427,2015-10-31 21:23:47,1,1,"James Neal (7) Wrist Shot, assists: Mike Fisher (2), Filip Forsberg (5)",75.0,3.0,right,8471707,James,Neal,LW,1987-09-03,20152016,14.317821063276353,Mike Fisher,"(10.0ft, 20.0ft)",James Neal
21064,2017030173_348,2017030173,348,54.0,26.0,Goal,Wrist Shot,78.0,-25.0,3,REGULAR,863,337,2018-04-16 05:04:55,2,1,"James Neal (1) Wrist Shot, assists: Nate Schmidt (1), Alex Tuch (1)",78.0,-25.0,left,8471707,James,Neal,LW,1987-09-03,20172018,27.313000567495326,Nate Schmidt,"(20.0ft, 30.0ft)",James Neal
21430,2014020318_325,2014020318,325,18.0,26.0,Goal,Wrist Shot,71.0,-1.0,5,SHOOTOUT,0,300,2014-11-26 03:55:10,3,3,James Neal - Wrist Shot,71.0,-1.0,,8471707,James,Neal,LW,1987-09-03,20142015,18.027756377319946,ames Neal,"(10.0ft, 20.0ft)",James Neal
21440,2015021088_155,2015021088,155,18.0,26.0,Goal,Wrist Shot,-54.0,-18.0,2,REGULAR,457,743,2016-03-22 01:22:53,0,1,"James Neal (28) Wrist Shot, assists: Ryan Johansen (37)",54.0,18.0,right,8471707,James,Neal,LW,1987-09-03,20152016,39.35733730830886,Ryan Johansen,"(30.0ft, 40.0ft)",James Neal
21609,2017020441_196,2017020441,196,54.0,18.0,Goal,Snap Shot,67.0,-19.0,2,REGULAR,877,323,2017-12-09 02:33:22,2,0,"James Neal (14) Snap Shot, assists: Luca Sbisa (9), Nate Schmidt (13)",67.0,-19.0,left,8471707,James,Neal,LW,1987-09-03,20172018,29.068883707497267,Luca Sbisa,"(20.0ft, 30.0ft)",James Neal
21857,2015021154_177,2015021154,177,18.0,5.0,Goal,Snap Shot,78.0,16.0,2,REGULAR,864,336,2016-04-01 00:26:36,2,3,"James Neal (31) Snap Shot, assists: Mattias Ekholm (26), Ryan Johansen (41)",78.0,16.0,left,8471707,James,Neal,LW,1987-09-03,20152016,19.4164878389476,Mattias Ekholm,"(10.0ft, 20.0ft)",James Neal
22236,2015030171_6,2015030171,6,18.0,24.0,Goal,Slap Shot,-73.0,-1.0,1,REGULAR,35,1165,2016-04-16 02:46:43,1,0,"James Neal (1) Slap Shot, assists: Ryan Johansen (1)",73.0,1.0,right,8471707,James,Neal,LW,1987-09-03,20152016,16.0312195418814,Ryan Johansen,"(10.0ft, 20.0ft)",James Neal
23000,2015020066_65,2015020066,65,18.0,9.0,Goal,Wrap-around,-84.0,3.0,1,REGULAR,589,611,2015-10-17 23:32:36,1,0,"James Neal (2) Wrap-around, assists: Roman Josi (2)",84.0,-3.0,right,8471707,James,Neal,LW,1987-09-03,20152016,5.830951894845301,Roman Josi,"(0.0ft, 10.0ft)",James Neal
23001,2015020066_301,2015020066,301,18.0,9.0,Goal,Wrist Shot,-82.0,3.0,3,REGULAR,696,504,2015-10-18 01:29:19,3,2,"James Neal (3) Wrist Shot, assists: Roman Josi (3), Shea Weber (2)",82.0,-3.0,right,8471707,James,Neal,LW,1987-09-03,20152016,7.615773105863909,Roman Josi,"(0.0ft, 10.0ft)",James Neal
23153,2013020323_259,2013020323,259,5.0,15.0,Goal,Snap Shot,75.0,13.0,3,REGULAR,436,764,2013-11-21 03:11:48,4,0,"James Neal (2) Snap Shot, assists: Paul Martin (7), Evgeni Malkin (19)",75.0,13.0,left,8471707,James,Neal,LW,1987-09-03,20132014,19.1049731745428,Paul Martin,"(10.0ft, 20.0ft)",James Neal
23221,2012020145_151,2012020145,151,5.0,15.0,Goal,Backhand,-80.0,2.0,2,REGULAR,993,207,2013-02-08 01:27:56,1,3,"James Neal (7) Backhand, assists: Chris Kunitz (8), Evgeni Malkin (11)",80.0,-2.0,right,8471707,James,Neal,LW,1987-09-03,20122013,9.219544457292887,Chris Kunitz,"(0.0ft, 10.0ft)",James Neal
23228,2012020359_8,2012020359,8,5.0,10.0,Goal,Snap Shot,61.0,5.0,1,REGULAR,36,1164,2013-03-10 00:16:32,1,0,"James Neal (16) Snap Shot, assists: Matt Niskanen (4), Kris Letang (20)",61.0,5.0,left,8471707,James,Neal,LW,1987-09-03,20122013,28.442925306655784,Matt Niskanen,"(20.0ft, 30.0ft)",James Neal
23229,2012020359_399,2012020359,399,5.0,10.0,Goal,Wrist Shot,62.0,0.0,5,SHOOTOUT,0,300,2013-03-10 01:50:14,4,4,James Neal - Wrist Shot,62.0,0.0,,8471707,James,Neal,LW,1987-09-03,20122013,27.0,ames Neal,"(20.0ft, 30.0ft)",James Neal
23267,2012020188_180,2012020188,180,5.0,9.0,Goal,Snap Shot,-62.0,16.0,2,REGULAR,827,373,2013-02-14 01:29:53,2,2,"James Neal (9) Snap Shot, assists: Sidney Crosby (14), Paul Martin (6)",62.0,-16.0,right,8471707,James,Neal,LW,1987-09-03,20122013,31.38470965295043,Sidney Crosby,"(30.0ft, 40.0ft)",James Neal
23268,2012020188_223,2012020188,223,5.0,9.0,Goal,Wrist Shot,84.0,-10.0,3,REGULAR,112,1088,2013-02-14 02:02:49,2,3,"James Neal (10) Wrist Shot, assists: Matt Cooke (3), Deryk Engelland (2)",84.0,-10.0,left,8471707,James,Neal,LW,1987-09-03,20122013,11.180339887498949,Matt Cooke,"(10.0ft, 20.0ft)",James Neal
23313,2013021213_288,2013021213,288,5.0,4.0,Goal,Wrist Shot,74.0,-14.0,3,REGULAR,893,307,2014-04-12 21:38:23,2,2,"James Neal (27) Wrist Shot, assists: Sidney Crosby (68), Kris Letang (10)",74.0,-14.0,left,8471707,James,Neal,LW,1987-09-03,20132014,20.518284528683193,Sidney Crosby,"(20.0ft, 30.0ft)",James Neal
23561,2017020813_136,2017020813,136,54.0,5.0,Goal,Backhand,79.0,-8.0,2,REGULAR,394,806,2018-02-07 01:11:47,2,0,"James Neal (23) Backhand, assists: Nate Schmidt (20), David Perron (34)",79.0,-8.0,left,8471707,James,Neal,LW,1987-09-03,20172018,12.806248474865697,Nate Schmidt,"(10.0ft, 20.0ft)",James Neal
23586,2013020853_261,2013020853,261,5.0,7.0,Goal,Wrist Shot,-54.0,3.0,3,REGULAR,732,468,2014-02-06 02:49:23,5,1,"James Neal (19) Wrist Shot, assists: Evgeni Malkin (40), Brooks Orpik (11)",54.0,-3.0,right,8471707,James,Neal,LW,1987-09-03,20132014,35.12833614050059,Evgeni Malkin,"(30.0ft, 40.0ft)",James Neal
23649,2012020710_107,2012020710,107,5.0,12.0,Goal,Snap Shot,-56.0,-2.0,2,REGULAR,250,950,2013-04-28 00:36:05,0,2,"James Neal (19) Snap Shot, assists: Kris Letang (32), Chris Kunitz (29)",56.0,2.0,right,8471707,James,Neal,LW,1987-09-03,20122013,33.06055050963308,Kris Letang,"(30.0ft, 40.0ft)",James Neal
