,play_id,game_id,play_num,team_id_for,team_id_against,event,secondaryType,x,y,period,periodType,periodTime,periodTimeRemaining,dateTime,goals_away,goals_home,description,st_x,st_y,rink_side,player_id,firstName,lastName,primaryPosition,birthDate,season,distance,assist,distance_bin,fullName
11265,2014020216_157,2014020216,157,28.0,16.0,Goal,Snap Shot,-75.0,8.0,2,REGULAR,291,909,2014-11-10 01:17:26,2,3,"Joe Pavelski (7) Snap Shot, assists: Joe Thornton (10), Patrick Marleau (11)",75.0,-8.0,right,8470794,Joe,Pavelski,C,1984-07-11,20142015,16.1245154965971,Joe Thornton,"(10.0ft, 20.0ft)",Joe Pavelski
11540,2013020834_249,2013020834,249,28.0,16.0,Goal,Wrist Shot,67.0,-13.0,3,REGULAR,370,830,2014-02-02 05:33:44,0,1,"Joe Pavelski (29) Wrist Shot, assists: Scott Hannan (6)",67.0,-13.0,left,8470794,Joe,Pavelski,C,1984-07-11,20132014,25.553864678361276,Scott Hannan,"(20.0ft, 30.0ft)",Joe Pavelski
11541,2013020834_348,2013020834,348,28.0,16.0,Goal,Wrist Shot,82.0,-3.0,5,SHOOTOUT,0,300,2014-02-02 06:14:03,1,1,Joe Pavelski - Wrist Shot,82.0,-3.0,,8470794,Joe,Pavelski,C,1984-07-11,20132014,7.615773105863909,oe Pavelski,"(0.0ft, 10.0ft)",Joe Pavelski
11964,2012020087_55,2012020087,55,28.0,24.0,Goal,Wrist Shot,56.0,-7.0,1,REGULAR,586,614,2013-01-30 03:54:30,0,1,"Joe Pavelski (3) Wrist Shot, assists: Joe Thornton (11), Patrick Marleau (5)",56.0,-7.0,left,8470794,Joe,Pavelski,C,1984-07-11,20122013,33.734255586866,Joe Thornton,"(30.0ft, 40.0ft)",Joe Pavelski
11974,2012020100_129,2012020100,129,28.0,22.0,Goal,Wrist Shot,-63.0,11.0,2,REGULAR,491,709,2013-02-01 04:41:09,0,2,"Joe Pavelski (4) Wrist Shot, assists: none",63.0,-11.0,right,8470794,Joe,Pavelski,C,1984-07-11,20122013,28.231188426986208,None,"(20.0ft, 30.0ft)",Joe Pavelski
12880,2013020166_264,2013020166,264,28.0,9.0,Goal,Wrist Shot,-81.0,-3.0,3,REGULAR,479,721,2013-10-27 23:16:04,5,2,"Joe Pavelski (4) Wrist Shot, assists: Justin Braun (1), Tommy Wingels (5)",81.0,3.0,right,8470794,Joe,Pavelski,C,1984-07-11,20132014,8.54400374531753,Justin Braun,"(0.0ft, 10.0ft)",Joe Pavelski
13634,2015020942_88,2015020942,88,28.0,8.0,Goal,Wrist Shot,64.0,-5.0,1,REGULAR,955,245,2016-03-01 04:07:03,1,2,"Joe Pavelski (28) Wrist Shot, assists: Joe Thornton (44), Brent Burns (32)",64.0,-5.0,left,8470794,Joe,Pavelski,C,1984-07-11,20152016,25.495097567963924,Joe Thornton,"(20.0ft, 30.0ft)",Joe Pavelski
13635,2015020942_312,2015020942,312,28.0,8.0,Goal,Wrist Shot,61.0,-14.0,3,REGULAR,890,310,2016-03-01 05:54:09,2,6,"Joe Pavelski (29) Wrist Shot, assists: Chris Tierney (12), Brent Burns (33)",61.0,-14.0,left,8470794,Joe,Pavelski,C,1984-07-11,20152016,31.304951684997057,Chris Tierney,"(30.0ft, 40.0ft)",Joe Pavelski
15058,2014021086_164,2014021086,164,28.0,9.0,Goal,Backhand,81.0,0.0,2,REGULAR,767,433,2015-03-24 00:53:30,1,1,"Joe Pavelski (35) Backhand, assists: Brent Burns (37), Patrick Marleau (34)",81.0,0.0,left,8470794,Joe,Pavelski,C,1984-07-11,20142015,8.0,Brent Burns,"(0.0ft, 10.0ft)",Joe Pavelski
15625,2016020441_39,2016020441,39,28.0,9.0,Goal,Snap Shot,-76.0,-13.0,1,REGULAR,357,843,2016-12-15 00:33:40,1,0,"Joe Pavelski (10) Snap Shot, assists: Logan Couture (9), Joe Thornton (17)",76.0,13.0,right,8470794,Joe,Pavelski,C,1984-07-11,20162017,18.384776310850235,Logan Couture,"(10.0ft, 20.0ft)",Joe Pavelski
17193,2012020653_286,2012020653,286,28.0,30.0,Goal,Wrist Shot,73.0,-1.0,3,REGULAR,261,939,2013-04-19 04:36:20,1,5,"Joe Pavelski (14) Wrist Shot, assists: Raffi Torres (11), Jason Demers (2)",73.0,-1.0,left,8470794,Joe,Pavelski,C,1984-07-11,20122013,16.0312195418814,Raffi Torres,"(10.0ft, 20.0ft)",Joe Pavelski
17763,2016020584_157,2016020584,157,28.0,30.0,Goal,Backhand,-79.0,-4.0,2,REGULAR,687,513,2017-01-06 04:48:52,0,2,"Joe Pavelski (13) Backhand, assists: Brent Burns (21), Logan Couture (13)",79.0,4.0,right,8470794,Joe,Pavelski,C,1984-07-11,20162017,10.770329614269007,Brent Burns,"(10.0ft, 20.0ft)",Joe Pavelski
17876,2017021271_81,2017021271,81,28.0,30.0,Goal,Wrist Shot,72.0,-3.0,1,REGULAR,992,208,2018-04-08 03:08:07,2,2,"Joe Pavelski (22) Wrist Shot, assists: Mikkel Boedker (22)",72.0,-3.0,left,8470794,Joe,Pavelski,C,1984-07-11,20172018,17.26267650163207,Mikkel Boedker,"(10.0ft, 20.0ft)",Joe Pavelski
17896,2014020588_230,2014020588,230,28.0,30.0,Goal,Snap Shot,60.0,29.0,3,REGULAR,381,819,2015-01-07 03:14:36,2,2,"Joe Pavelski (21) Snap Shot, assists: Logan Couture (20)",60.0,29.0,left,8470794,Joe,Pavelski,C,1984-07-11,20142015,41.012193308819754,Logan Couture,"(40.0ft, 50.0ft)",Joe Pavelski
18238,2014020575_130,2014020575,130,28.0,19.0,Goal,Wrist Shot,63.0,-29.0,1,REGULAR,1102,98,2015-01-04 04:14:04,1,2,"Joe Pavelski (20) Wrist Shot, assists: Tomas Hertl (8), Brent Burns (19)",63.0,-29.0,left,8470794,Joe,Pavelski,C,1984-07-11,20142015,38.948684188300895,Tomas Hertl,"(30.0ft, 40.0ft)",Joe Pavelski
18783,2015021029_243,2015021029,243,28.0,15.0,Goal,Backhand,82.0,7.0,3,REGULAR,49,1151,2016-03-13 04:32:19,2,3,"Joe Pavelski (32) Backhand, assists: Joe Thornton (50), Brent Burns (37)",82.0,7.0,left,8470794,Joe,Pavelski,C,1984-07-11,20152016,9.899494936611665,Joe Thornton,"(0.0ft, 10.0ft)",Joe Pavelski
18795,2013030184_333,2013030184,333,28.0,26.0,Goal,Wrist Shot,78.0,-4.0,3,REGULAR,696,504,2014-04-25 05:08:23,3,5,"Joe Pavelski (2) Wrist Shot, assists: Patrick Marleau (4), Dan Boyle (4)",78.0,-4.0,left,8470794,Joe,Pavelski,C,1984-07-11,20132014,11.704699910719626,Patrick Marleau,"(10.0ft, 20.0ft)",Joe Pavelski
18815,2013020377_376,2013020377,376,28.0,26.0,Goal,Wrist Shot,80.0,-4.0,5,SHOOTOUT,0,300,2013-11-28 06:18:25,2,2,Joe Pavelski - Wrist Shot,80.0,-4.0,,8470794,Joe,Pavelski,C,1984-07-11,20132014,9.848857801796104,oe Pavelski,"(0.0ft, 10.0ft)",Joe Pavelski
18823,2013020187_69,2013020187,69,28.0,26.0,Goal,Wrist Shot,76.0,-5.0,1,REGULAR,687,513,2013-10-31 02:59:38,2,1,"Joe Pavelski (5) Wrist Shot, assists: Tommy Wingels (6)",76.0,-5.0,left,8470794,Joe,Pavelski,C,1984-07-11,20132014,13.92838827718412,Tommy Wingels,"(10.0ft, 20.0ft)",Joe Pavelski
19431,2014020696_292,2014020696,292,28.0,26.0,Goal,Wrist Shot,76.0,0.0,3,REGULAR,507,693,2015-01-22 05:49:52,1,3,"Joe Pavelski (24) Wrist Shot, assists: Patrick Marleau (24), Marc-Edouard Vlasic (10)",76.0,0.0,left,8470794,Joe,Pavelski,C,1984-07-11,20142015,13.0,Patrick Marleau,"(10.0ft, 20.0ft)",Joe Pavelski
20651,2015030181_47,2015030181,47,28.0,26.0,Goal,Slap Shot,57.0,22.0,1,REGULAR,385,815,2016-04-15 02:57:17,1,1,"Joe Pavelski (1) Slap Shot, assists: Brent Burns (1), Logan Couture (1)",57.0,22.0,left,8470794,Joe,Pavelski,C,1984-07-11,20152016,38.8329756778952,Brent Burns,"(30.0ft, 40.0ft)",Joe Pavelski
20652,2015030181_248,2015030181,248,28.0,26.0,Goal,Wrap-around,80.0,3.0,3,REGULAR,17,1183,2016-04-15 04:46:29,4,3,"Joe Pavelski (2) Wrap-around, assists: Justin Braun (1)",80.0,3.0,left,8470794,Joe,Pavelski,C,1984-07-11,20152016,9.486832980505138,Justin Braun,"(0.0ft, 10.0ft)",Joe Pavelski
20659,2015030185_320,2015030185,320,28.0,26.0,Goal,Wrist Shot,60.0,-26.0,3,REGULAR,744,456,2016-04-23 05:03:23,5,3,"Joe Pavelski (5) Wrist Shot, assists: Brent Burns (6), Paul Martin (1)",60.0,-26.0,left,8470794,Joe,Pavelski,C,1984-07-11,20152016,38.948684188300895,Brent Burns,"(30.0ft, 40.0ft)",Joe Pavelski
21071,2014020526_18,2014020526,18,28.0,26.0,Goal,Wrist Shot,64.0,-3.0,1,REGULAR,159,1041,2014-12-28 03:19:00,1,0,"Joe Pavelski (17) Wrist Shot, assists: Joe Thornton (23)",64.0,-3.0,left,8470794,Joe,Pavelski,C,1984-07-11,20142015,25.179356624028344,Joe Thornton,"(20.0ft, 30.0ft)",Joe Pavelski
21301,2015030324_240,2015030324,240,28.0,19.0,Goal,Tip-In,80.0,-3.0,3,REGULAR,65,1135,2016-05-22 01:21:05,4,1,"Joe Pavelski (10) Tip-In, assists: Joe Thornton (11), Paul Martin (4)",80.0,-3.0,left,8470794,Joe,Pavelski,C,1984-07-11,20152016,9.486832980505138,Joe Thornton,"(0.0ft, 10.0ft)",Joe Pavelski
21460,2015020724_127,2015020724,127,28.0,26.0,Goal,Wrist Shot,-74.0,-7.0,2,REGULAR,219,981,2016-01-25 04:08:27,0,1,"Joe Pavelski (24) Wrist Shot, assists: Tomas Hertl (15), Joe Thornton (30)",74.0,7.0,right,8470794,Joe,Pavelski,C,1984-07-11,20152016,16.55294535724685,Tomas Hertl,"(10.0ft, 20.0ft)",Joe Pavelski
21511,2015020710_322,2015020710,322,28.0,30.0,Goal,Snap Shot,54.0,11.0,3,REGULAR,1116,84,2016-01-23 23:42:07,3,4,"Joe Pavelski (23) Snap Shot, assists: Joe Thornton (29)",54.0,11.0,left,8470794,Joe,Pavelski,C,1984-07-11,20152016,36.68787265568828,Joe Thornton,"(30.0ft, 40.0ft)",Joe Pavelski
21948,2012020478_55,2012020478,55,28.0,24.0,Goal,Wrist Shot,-66.0,2.0,1,REGULAR,430,770,2013-03-26 02:22:54,2,0,"Joe Pavelski (8) Wrist Shot, assists: none",66.0,-2.0,right,8470794,Joe,Pavelski,C,1984-07-11,20122013,23.08679276123039,None,"(20.0ft, 30.0ft)",Joe Pavelski
22008,2015020164_252,2015020164,252,28.0,21.0,Goal,Wrist Shot,72.0,-18.0,3,REGULAR,1120,80,2015-11-01 22:34:37,4,2,"Joe Pavelski (6) Wrist Shot, assists: none",72.0,-18.0,left,8470794,Joe,Pavelski,C,1984-07-11,20152016,24.758836806279895,None,"(20.0ft, 30.0ft)",Joe Pavelski
22339,2014020355_136,2014020355,136,28.0,24.0,Goal,Wrist Shot,82.0,9.0,1,REGULAR,1186,14,2014-11-30 04:15:24,1,3,"Joe Pavelski (10) Wrist Shot, assists: Joe Thornton (14), Tommy Wingels (7)",82.0,9.0,left,8470794,Joe,Pavelski,C,1984-07-11,20142015,11.40175425099138,Joe Thornton,"(10.0ft, 20.0ft)",Joe Pavelski
23083,2014020721_52,2014020721,52,28.0,24.0,Goal,Tip-In,82.0,-2.0,1,REGULAR,443,757,2015-01-30 03:23:17,1,1,"Joe Pavelski (25) Tip-In, assists: Joe Thornton (28), Patrick Marleau (25)",82.0,-2.0,left,8470794,Joe,Pavelski,C,1984-07-11,20142015,7.280109889280518,Joe Thornton,"(0.0ft, 10.0ft)",Joe Pavelski
23113,2014020120_129,2014020120,129,28.0,24.0,Goal,Tip-In,-79.0,-1.0,1,REGULAR,1179,21,2014-10-27 00:46:51,2,0,"Joe Pavelski (5) Tip-In, assists: Joe Thornton (7), Logan Couture (5)",79.0,1.0,right,8470794,Joe,Pavelski,C,1984-07-11,20142015,10.04987562112089,Joe Thornton,"(10.0ft, 20.0ft)",Joe Pavelski
24393,2016020790_221,2016020790,221,28.0,7.0,Goal,Slap Shot,-74.0,-23.0,3,REGULAR,367,833,2017-02-08 02:05:09,4,1,"Joe Pavelski (18) Slap Shot, assists: Brent Burns (35), Patrick Marleau (12)",74.0,23.0,right,8470794,Joe,Pavelski,C,1984-07-11,20162017,27.45906043549196,Brent Burns,"(20.0ft, 30.0ft)",Joe Pavelski
24715,2013020469_211,2013020469,211,28.0,2.0,Goal,Wrist Shot,-79.0,-8.0,2,REGULAR,924,276,2013-12-11 04:55:27,0,2,"Joe Pavelski (10) Wrist Shot, assists: Dan Boyle (9), Patrick Marleau (16)",79.0,8.0,right,8470794,Joe,Pavelski,C,1984-07-11,20132014,12.806248474865697,Dan Boyle,"(10.0ft, 20.0ft)",Joe Pavelski
25898,2016020122_158,2016020122,158,28.0,18.0,Goal,Wrist Shot,-82.0,-1.0,2,REGULAR,167,1033,2016-10-30 03:36:51,0,2,"Joe Pavelski (4) Wrist Shot, assists: Brent Burns (7), Joe Thornton (7)",82.0,1.0,right,8470794,Joe,Pavelski,C,1984-07-11,20162017,7.0710678118654755,Brent Burns,"(0.0ft, 10.0ft)",Joe Pavelski
26143,2017020834_21,2017020834,21,28.0,54.0,Goal,Deflected,64.0,8.0,1,REGULAR,280,920,2018-02-09 03:45:48,0,1,"Joe Pavelski (11) Deflected, assists: Brent Burns (36), Timo Meier (7)",64.0,8.0,left,8470794,Joe,Pavelski,C,1984-07-11,20172018,26.248809496813376,Brent Burns,"(20.0ft, 30.0ft)",Joe Pavelski
26144,2017020834_262,2017020834,262,28.0,54.0,Goal,Snap Shot,82.0,8.0,3,REGULAR,465,735,2018-02-09 05:48:29,2,3,"Joe Pavelski (12) Snap Shot, assists: Brent Burns (38), Logan Couture (18)",82.0,8.0,left,8470794,Joe,Pavelski,C,1984-07-11,20172018,10.63014581273465,Brent Burns,"(10.0ft, 20.0ft)",Joe Pavelski
26407,2015020469_22,2015020469,22,28.0,10.0,Goal,Slap Shot,58.0,10.0,1,REGULAR,121,1079,2015-12-18 00:41:51,1,0,"Joe Pavelski (15) Slap Shot, assists: Brent Burns (14), Patrick Marleau (12)",58.0,10.0,left,8470794,Joe,Pavelski,C,1984-07-11,20152016,32.57299494980466,Brent Burns,"(30.0ft, 40.0ft)",Joe Pavelski
26435,2015020739_203,2015020739,203,28.0,21.0,Goal,Wrist Shot,-81.0,-10.0,2,REGULAR,928,272,2016-01-27 04:36:06,0,3,"Joe Pavelski (25) Wrist Shot, assists: Joe Thornton (32), Patrick Marleau (17)",81.0,10.0,right,8470794,Joe,Pavelski,C,1984-07-11,20152016,12.806248474865697,Joe Thornton,"(10.0ft, 20.0ft)",Joe Pavelski
26453,2015021214_57,2015021214,57,28.0,52.0,Goal,Wrist Shot,84.0,9.0,1,REGULAR,676,524,2016-04-08 02:52:58,0,1,"Joe Pavelski (37) Wrist Shot, assists: Joe Thornton (62), Tomas Hertl (25)",84.0,9.0,left,8470794,Joe,Pavelski,C,1984-07-11,20152016,10.295630140987,Joe Thornton,"(10.0ft, 20.0ft)",Joe Pavelski
26992,2014020040_133,2014020040,133,28.0,15.0,Goal,Snap Shot,-70.0,12.0,2,REGULAR,327,873,2014-10-15 00:14:28,4,1,"Joe Pavelski (1) Snap Shot, assists: Joe Thornton (3), Justin Braun (1)",70.0,-12.0,right,8470794,Joe,Pavelski,C,1984-07-11,20142015,22.47220505424423,Joe Thornton,"(20.0ft, 30.0ft)",Joe Pavelski
26993,2014020040_333,2014020040,333,28.0,15.0,Goal,Wrist Shot,79.0,1.0,5,SHOOTOUT,0,300,2014-10-15 01:54:28,5,5,Joe Pavelski - Wrist Shot,79.0,1.0,,8470794,Joe,Pavelski,C,1984-07-11,20142015,10.04987562112089,oe Pavelski,"(10.0ft, 20.0ft)",Joe Pavelski
28052,2017020743_109,2017020743,109,28.0,52.0,Goal,Snap Shot,60.0,1.0,1,REGULAR,1154,46,2018-01-24 04:13:23,3,1,"Joe Pavelski (10) Snap Shot, assists: none",60.0,1.0,left,8470794,Joe,Pavelski,C,1984-07-11,20172018,29.017236257093817,None,"(20.0ft, 30.0ft)",Joe Pavelski
28130,2015030325_223,2015030325,223,28.0,19.0,Goal,Slap Shot,67.0,3.0,2,REGULAR,1113,87,2016-05-24 01:48:46,3,3,"Joe Pavelski (11) Slap Shot, assists: Joe Thornton (13), Logan Couture (14)",67.0,3.0,left,8470794,Joe,Pavelski,C,1984-07-11,20152016,22.20360331117452,Joe Thornton,"(20.0ft, 30.0ft)",Joe Pavelski
28131,2015030325_240,2015030325,240,28.0,19.0,Goal,Tip-In,-75.0,1.0,3,REGULAR,16,1184,2016-05-24 02:11:20,4,3,"Joe Pavelski (12) Tip-In, assists: Brent Burns (13), Tomas Hertl (4)",75.0,-1.0,right,8470794,Joe,Pavelski,C,1984-07-11,20152016,14.035668847618199,Brent Burns,"(10.0ft, 20.0ft)",Joe Pavelski
28288,2015021069_285,2015021069,285,28.0,3.0,Goal,Wrist Shot,82.0,-1.0,3,REGULAR,545,655,2016-03-19 22:15:13,1,4,"Joe Pavelski (33) Wrist Shot, assists: Tomas Hertl (24)",82.0,-1.0,left,8470794,Joe,Pavelski,C,1984-07-11,20152016,7.0710678118654755,Tomas Hertl,"(0.0ft, 10.0ft)",Joe Pavelski
28299,2015030247_71,2015030247,71,28.0,18.0,Goal,Wrist Shot,76.0,-4.0,1,REGULAR,542,658,2016-05-13 01:25:34,0,1,"Joe Pavelski (9) Wrist Shot, assists: Patrick Marleau (5), Joe Thornton (8)",76.0,-4.0,left,8470794,Joe,Pavelski,C,1984-07-11,20152016,13.601470508735444,Patrick Marleau,"(10.0ft, 20.0ft)",Joe Pavelski
28305,2015030326_38,2015030326,38,28.0,19.0,Goal,Backhand,84.0,-3.0,1,REGULAR,237,963,2016-05-26 01:22:52,0,1,"Joe Pavelski (13) Backhand, assists: Joe Thornton (15), Tomas Hertl (5)",84.0,-3.0,left,8470794,Joe,Pavelski,C,1984-07-11,20152016,5.830951894845301,Joe Thornton,"(0.0ft, 10.0ft)",Joe Pavelski
28333,2015021084_302,2015021084,302,28.0,53.0,Goal,Wrist Shot,50.0,-30.0,3,REGULAR,1135,65,2016-03-21 04:36:31,0,3,"Joe Pavelski (34) Wrist Shot, assists: Brent Burns (39), Joe Thornton (53)",50.0,-30.0,left,8470794,Joe,Pavelski,C,1984-07-11,20152016,49.20365840057018,Brent Burns,"(40.0ft, 50.0ft)",Joe Pavelski
28348,2016021015_104,2016021015,104,28.0,25.0,Goal,Wrist Shot,71.0,-11.0,1,REGULAR,1034,166,2017-03-13 02:38:40,1,2,"Joe Pavelski (25) Wrist Shot, assists: Paul Martin (19), Joe Thornton (39)",71.0,-11.0,left,8470794,Joe,Pavelski,C,1984-07-11,20162017,21.095023109728988,Paul Martin,"(20.0ft, 30.0ft)",Joe Pavelski
28349,2016021015_182,2016021015,182,28.0,25.0,Goal,Wrist Shot,-69.0,5.0,2,REGULAR,746,454,2017-03-13 03:24:14,1,4,"Joe Pavelski (26) Wrist Shot, assists: none",69.0,-5.0,right,8470794,Joe,Pavelski,C,1984-07-11,20162017,20.615528128088304,None,"(20.0ft, 30.0ft)",Joe Pavelski
28363,2017020212_392,2017020212,392,28.0,24.0,Goal,Wrist Shot,75.0,0.0,5,SHOOTOUT,0,300,2017-11-05 05:12:19,1,1,Joe Pavelski - Wrist Shot,75.0,0.0,,8470794,Joe,Pavelski,C,1984-07-11,20172018,14.0,oe Pavelski,"(10.0ft, 20.0ft)",Joe Pavelski
28373,2015020117_119,2015020117,119,28.0,12.0,Goal,Wrist Shot,-34.0,-33.0,2,REGULAR,368,832,2015-10-25 03:45:16,1,3,"Joe Pavelski (3) Wrist Shot, assists: Marc-Edouard Vlasic (3), Joe Thornton (4)",34.0,33.0,right,8470794,Joe,Pavelski,C,1984-07-11,20152016,64.1404708432983,Marc-Edouard Vlasic,"(60.0ft, 70.0ft)",Joe Pavelski
28382,2016020846_319,2016020846,319,28.0,13.0,Goal,Backhand,82.0,7.0,3,REGULAR,999,201,2017-02-16 06:05:48,5,4,"Joe Pavelski (19) Backhand, assists: David Schlemko (10), Brenden Dillon (6)",82.0,7.0,left,8470794,Joe,Pavelski,C,1984-07-11,20162017,9.899494936611665,David Schlemko,"(0.0ft, 10.0ft)",Joe Pavelski
28383,2016020846_331,2016020846,331,28.0,13.0,Goal,Wrist Shot,79.0,0.0,3,REGULAR,1162,38,2017-02-16 06:09:20,5,5,"Joe Pavelski (20) Wrist Shot, assists: Tomas Hertl (9), David Schlemko (11)",79.0,0.0,left,8470794,Joe,Pavelski,C,1984-07-11,20162017,10.0,Tomas Hertl,"(10.0ft, 20.0ft)",Joe Pavelski
28397,2015020638_288,2015020638,288,28.0,52.0,Goal,Slap Shot,83.0,20.0,3,REGULAR,959,241,2016-01-13 03:30:25,3,1,"Joe Pavelski (22) Slap Shot, assists: Logan Couture (5), Brent Burns (22)",83.0,20.0,left,8470794,Joe,Pavelski,C,1984-07-11,20152016,20.8806130178211,Logan Couture,"(20.0ft, 30.0ft)",Joe Pavelski
28411,2017020177_150,2017020177,150,28.0,10.0,Goal,Deflected,-75.0,4.0,2,REGULAR,478,722,2017-10-31 03:45:03,1,1,"Joe Pavelski (3) Deflected, assists: Tim Heed (4), Joe Thornton (6)",75.0,-4.0,right,8470794,Joe,Pavelski,C,1984-07-11,20172018,14.560219778561036,Tim Heed,"(10.0ft, 20.0ft)",Joe Pavelski
28691,2015020516_256,2015020516,256,28.0,26.0,Goal,Tip-In,76.0,-5.0,3,REGULAR,366,834,2015-12-23 05:51:54,3,3,"Joe Pavelski (17) Tip-In, assists: Brent Burns (17)",76.0,-5.0,left,8470794,Joe,Pavelski,C,1984-07-11,20152016,13.92838827718412,Brent Burns,"(10.0ft, 20.0ft)",Joe Pavelski
28692,2015020516_262,2015020516,262,28.0,26.0,Goal,Wrist Shot,81.0,-5.0,3,REGULAR,458,742,2015-12-23 05:54:46,4,3,"Joe Pavelski (18) Wrist Shot, assists: Joe Thornton (17)",81.0,-5.0,left,8470794,Joe,Pavelski,C,1984-07-11,20152016,9.433981132056603,Joe Thornton,"(0.0ft, 10.0ft)",Joe Pavelski
