,play_id,game_id,play_num,team_id_for,team_id_against,event,secondaryType,x,y,period,periodType,periodTime,periodTimeRemaining,dateTime,goals_away,goals_home,description,st_x,st_y,rink_side,player_id,firstName,lastName,primaryPosition,birthDate,season,distance,assist,distance_bin,fullName
14614,2015020603_259,2015020603,259,30.0,4.0,Goal,Wrist Shot,-78.0,6.0,3,REGULAR,816,384,2016-01-08 03:25:06,3,3,"Zach Parise (15) Wrist Shot, assists: none",78.0,-6.0,right,8470610,Zach,Parise,LW,1984-07-28,20152016,12.529964086141668,None,"(10.0ft, 20.0ft)",Zach Parise
16920,2012020715_32,2012020715,32,30.0,21.0,Goal,Backhand,81.0,6.0,1,REGULAR,402,798,2013-04-27 23:45:27,1,0,"Zach Parise (18) Backhand, assists: Charlie Coyle (6), Mikko Koivu (26)",81.0,6.0,left,8470610,Zach,Parise,LW,1984-07-28,20122013,10.0,Charlie Coyle,"(10.0ft, 20.0ft)",Zach Parise
17026,2013030156_9,2013030156,9,30.0,21.0,Goal,Deflected,-84.0,2.0,1,REGULAR,49,1151,2014-04-29 01:12:54,0,1,"Zach Parise (2) Deflected, assists: Ryan Suter (2), Mikko Koivu (4)",84.0,-2.0,right,8470610,Zach,Parise,LW,1984-07-28,20132014,5.385164807134504,Ryan Suter,"(0.0ft, 10.0ft)",Zach Parise
17027,2013030156_285,2013030156,285,30.0,21.0,Goal,Tip-In,-80.0,-7.0,3,REGULAR,811,389,2014-04-29 03:29:12,2,3,"Zach Parise (3) Tip-In, assists: Mikko Koivu (5), Ryan Suter (3)",80.0,7.0,right,8470610,Zach,Parise,LW,1984-07-28,20132014,11.40175425099138,Mikko Koivu,"(10.0ft, 20.0ft)",Zach Parise
17050,2014021226_252,2014021226,252,30.0,19.0,Goal,Snap Shot,-67.0,2.0,3,REGULAR,1162,38,2015-04-11 21:37:22,2,4,"Zach Parise (33) Snap Shot, assists: Mikael Granlund (31), Thomas Vanek (31)",67.0,-2.0,right,8470610,Zach,Parise,LW,1984-07-28,20142015,22.090722034374522,Mikael Granlund,"(20.0ft, 30.0ft)",Zach Parise
17079,2014020114_94,2014020114,94,30.0,14.0,Goal,Slap Shot,77.0,9.0,2,REGULAR,131,1069,2014-10-26 01:06:31,1,5,"Zach Parise (3) Slap Shot, assists: Jason Pominville (3), Ryan Suter (3)",77.0,9.0,left,8470610,Zach,Parise,LW,1984-07-28,20142015,15.0,Jason Pominville,"(10.0ft, 20.0ft)",Zach Parise
17094,2014020488_40,2014020488,40,30.0,18.0,Goal,Deflected,-80.0,3.0,1,REGULAR,397,803,2014-12-21 01:19:33,1,2,"Zach Parise (12) Deflected, assists: Charlie Coyle (10), Thomas Vanek (15)",80.0,-3.0,right,8470610,Zach,Parise,LW,1984-07-28,20142015,9.486832980505138,Charlie Coyle,"(0.0ft, 10.0ft)",Zach Parise
17095,2014020488_284,2014020488,284,30.0,18.0,Goal,Tip-In,-72.0,3.0,3,REGULAR,646,554,2014-12-21 03:35:10,5,4,"Zach Parise (13) Tip-In, assists: Jason Pominville (16), Ryan Suter (19)",72.0,-3.0,right,8470610,Zach,Parise,LW,1984-07-28,20142015,17.26267650163207,Jason Pominville,"(10.0ft, 20.0ft)",Zach Parise
17132,2015020460_142,2015020460,142,30.0,23.0,Goal,Wrist Shot,88.0,-16.0,2,REGULAR,325,875,2015-12-16 02:13:03,0,3,"Zach Parise (10) Wrist Shot, assists: Mikko Koivu (18), Thomas Vanek (11)",88.0,-16.0,left,8470610,Zach,Parise,LW,1984-07-28,20152016,16.0312195418814,Mikko Koivu,"(10.0ft, 20.0ft)",Zach Parise
17170,2012020476_53,2012020476,53,30.0,25.0,Goal,Deflected,84.0,-2.0,1,REGULAR,455,745,2013-03-26 00:55:39,1,1,"Zach Parise (13) Deflected, assists: Devin Setoguchi (10), Matt Cullen (17)",84.0,-2.0,left,8470610,Zach,Parise,LW,1984-07-28,20122013,5.385164807134504,Devin Setoguchi,"(0.0ft, 10.0ft)",Zach Parise
17171,2012020476_191,2012020476,191,30.0,25.0,Goal,Backhand,-78.0,5.0,2,REGULAR,573,627,2013-03-26 01:55:58,3,3,"Zach Parise (14) Backhand, assists: Mikko Koivu (20), Jonas Brodin (4)",78.0,-5.0,right,8470610,Zach,Parise,LW,1984-07-28,20122013,12.083045973594572,Mikko Koivu,"(10.0ft, 20.0ft)",Zach Parise
17215,2013030155_243,2013030155,243,30.0,21.0,Goal,Wrist Shot,68.0,12.0,3,REGULAR,274,926,2014-04-27 03:43:11,2,2,"Zach Parise (1) Wrist Shot, assists: Jason Pominville (3), Mikael Granlund (2)",68.0,12.0,left,8470610,Zach,Parise,LW,1984-07-28,20132014,24.186773244895647,Jason Pominville,"(20.0ft, 30.0ft)",Zach Parise
17222,2014030153_189,2014030153,189,30.0,19.0,Goal,Snap Shot,69.0,0.0,2,REGULAR,973,227,2015-04-21 01:36:19,0,2,"Zach Parise (1) Snap Shot, assists: Jason Pominville (2), Mikael Granlund (2)",69.0,0.0,left,8470610,Zach,Parise,LW,1984-07-28,20142015,20.0,Jason Pominville,"(20.0ft, 30.0ft)",Zach Parise
17225,2014030156_37,2014030156,37,30.0,19.0,Goal,Snap Shot,-84.0,-32.0,1,REGULAR,434,766,2015-04-26 19:34:28,0,1,"Zach Parise (2) Snap Shot, assists: Matt Cooke (1)",84.0,32.0,right,8470610,Zach,Parise,LW,1984-07-28,20142015,32.38826948140329,Matt Cooke,"(30.0ft, 40.0ft)",Zach Parise
17226,2014030156_214,2014030156,214,30.0,19.0,Goal,Backhand,-81.0,-1.0,3,REGULAR,61,1139,2015-04-26 21:19:20,1,3,"Zach Parise (3) Backhand, assists: Jason Pominville (3), Mikael Granlund (4)",81.0,1.0,right,8470610,Zach,Parise,LW,1984-07-28,20142015,8.06225774829855,Jason Pominville,"(0.0ft, 10.0ft)",Zach Parise
17230,2016030161_303,2016030161,303,30.0,19.0,Goal,Wrist Shot,-80.0,7.0,3,REGULAR,1177,23,2017-04-13 04:11:26,1,1,"Zach Parise (1) Wrist Shot, assists: Mikko Koivu (1), Mikael Granlund (1)",80.0,-7.0,right,8470610,Zach,Parise,LW,1984-07-28,20162017,11.40175425099138,Mikko Koivu,"(10.0ft, 20.0ft)",Zach Parise
17233,2016030162_191,2016030162,191,30.0,19.0,Goal,Wrist Shot,81.0,0.0,2,REGULAR,1064,136,2017-04-15 01:44:44,1,1,"Zach Parise (2) Wrist Shot, assists: Eric Staal (1), Ryan Suter (1)",81.0,0.0,left,8470610,Zach,Parise,LW,1984-07-28,20162017,8.0,Eric Staal,"(0.0ft, 10.0ft)",Zach Parise
17236,2017030161_253,2017030161,253,30.0,52.0,Goal,Tip-In,83.0,7.0,3,REGULAR,238,962,2018-04-12 01:15:19,2,1,"Zach Parise (1) Tip-In, assists: Mikael Granlund (1), Mikko Koivu (1)",83.0,7.0,left,8470610,Zach,Parise,LW,1984-07-28,20172018,9.219544457292887,Mikael Granlund,"(0.0ft, 10.0ft)",Zach Parise
17241,2017030162_302,2017030162,302,30.0,52.0,Goal,Tip-In,79.0,0.0,3,REGULAR,1155,45,2018-04-14 02:04:25,1,4,"Zach Parise (2) Tip-In, assists: Mikko Koivu (2), Jonas Brodin (1)",79.0,0.0,left,8470610,Zach,Parise,LW,1984-07-28,20172018,10.0,Mikko Koivu,"(10.0ft, 20.0ft)",Zach Parise
17246,2017030163_94,2017030163,94,30.0,52.0,Goal,Tip-In,-76.0,-8.0,1,REGULAR,1070,130,2018-04-15 23:49:19,1,2,"Zach Parise (3) Tip-In, assists: Mikko Koivu (4), Jonas Brodin (2)",76.0,8.0,right,8470610,Zach,Parise,LW,1984-07-28,20172018,15.264337522473747,Mikko Koivu,"(10.0ft, 20.0ft)",Zach Parise
17254,2012020510_207,2012020510,207,30.0,26.0,Goal,Wrist Shot,-77.0,-18.0,3,REGULAR,486,714,2013-03-31 00:00:00,3,3,"Zach Parise (15) Wrist Shot, assists: Mikko Koivu (24), Ryan Suter (25)",77.0,18.0,right,8470610,Zach,Parise,LW,1984-07-28,20122013,21.633307652783937,Mikko Koivu,"(20.0ft, 30.0ft)",Zach Parise
17264,2013020805_254,2013020805,254,30.0,24.0,Goal,Slap Shot,-33.0,-29.0,3,REGULAR,395,805,2014-01-29 05:07:49,3,1,"Zach Parise (16) Slap Shot, assists: Marco Scandella (12), Nate Prosser (4)",33.0,29.0,right,8470610,Zach,Parise,LW,1984-07-28,20132014,63.06346010171025,Marco Scandella,"(60.0ft, 70.0ft)",Zach Parise
17270,2013020497_305,2013020497,305,30.0,21.0,Goal,Wrist Shot,71.0,1.0,5,SHOOTOUT,0,300,2013-12-15 04:38:39,1,1,Zach Parise - Wrist Shot,71.0,1.0,,8470610,Zach,Parise,LW,1984-07-28,20132014,18.027756377319946,ach Parise,"(10.0ft, 20.0ft)",Zach Parise
17275,2013020449_106,2013020449,106,30.0,28.0,Goal,Backhand,78.0,-5.0,2,REGULAR,235,965,2013-12-09 00:06:25,0,1,"Zach Parise (13) Backhand, assists: Jason Pominville (7), Marco Scandella (7)",78.0,-5.0,left,8470610,Zach,Parise,LW,1984-07-28,20132014,12.083045973594572,Jason Pominville,"(10.0ft, 20.0ft)",Zach Parise
17276,2013020449_283,2013020449,283,30.0,28.0,Goal,Wrist Shot,-47.0,-14.0,3,REGULAR,1194,6,2013-12-09 01:36:07,1,3,"Zach Parise (14) Wrist Shot, assists: Kyle Brodziak (7)",47.0,14.0,right,8470610,Zach,Parise,LW,1984-07-28,20132014,44.27188724235731,Kyle Brodziak,"(40.0ft, 50.0ft)",Zach Parise
17279,2013021128_100,2013021128,100,30.0,26.0,Goal,Tip-In,-85.0,6.0,2,REGULAR,217,983,2014-04-01 03:11:11,1,1,"Zach Parise (28) Tip-In, assists: Mikael Granlund (33), Mikko Koivu (39)",85.0,-6.0,right,8470610,Zach,Parise,LW,1984-07-28,20132014,7.211102550927978,Mikael Granlund,"(0.0ft, 10.0ft)",Zach Parise
17284,2013020983_60,2013020983,60,30.0,22.0,Goal,Wrist Shot,-82.0,1.0,1,REGULAR,667,533,2014-03-12 00:33:36,0,1,"Zach Parise (22) Wrist Shot, assists: Mikael Granlund (27), Jason Pominville (21)",82.0,-1.0,right,8470610,Zach,Parise,LW,1984-07-28,20132014,7.0710678118654755,Mikael Granlund,"(0.0ft, 10.0ft)",Zach Parise
17295,2014020444_307,2014020444,307,30.0,53.0,Goal,Wrist Shot,-81.0,4.0,3,REGULAR,847,353,2014-12-14 03:21:46,3,3,"Zach Parise (11) Wrist Shot, assists: Jason Pominville (14), Ryan Suter (17)",81.0,-4.0,right,8470610,Zach,Parise,LW,1984-07-28,20142015,8.94427190999916,Jason Pominville,"(0.0ft, 10.0ft)",Zach Parise
17304,2014020029_340,2014020029,340,30.0,21.0,Goal,Wrist Shot,86.0,-7.0,3,REGULAR,1196,4,2014-10-12 03:46:42,3,0,"Zach Parise (2) Wrist Shot, assists: Matt Cooke (1), Jared Spurgeon (1)",86.0,-7.0,left,8470610,Zach,Parise,LW,1984-07-28,20142015,7.615773105863909,Matt Cooke,"(0.0ft, 10.0ft)",Zach Parise
17307,2016020438_53,2016020438,53,30.0,13.0,Goal,Snap Shot,-55.0,-10.0,1,REGULAR,679,521,2016-12-14 01:32:00,0,1,"Zach Parise (5) Snap Shot, assists: Jason Pominville (7), Jonas Brodin (9)",55.0,10.0,right,8470610,Zach,Parise,LW,1984-07-28,20162017,35.4400902933387,Jason Pominville,"(30.0ft, 40.0ft)",Zach Parise
17313,2017020728_11,2017020728,11,30.0,9.0,Goal,Wrist Shot,-83.0,6.0,1,REGULAR,45,1155,2018-01-23 01:12:10,0,1,"Zach Parise (2) Wrist Shot, assists: Eric Staal (22), Daniel Winnik (9)",83.0,-6.0,right,8470610,Zach,Parise,LW,1984-07-28,20172018,8.48528137423857,Eric Staal,"(0.0ft, 10.0ft)",Zach Parise
17317,2013030233_266,2013030233,266,30.0,16.0,Goal,Wrist Shot,-85.0,-7.0,3,REGULAR,1045,155,2014-05-07 03:34:07,0,3,"Zach Parise (4) Wrist Shot, assists: Ryan Suter (4), Jason Pominville (7)",85.0,7.0,right,8470610,Zach,Parise,LW,1984-07-28,20132014,8.06225774829855,Ryan Suter,"(0.0ft, 10.0ft)",Zach Parise
17321,2013020900_72,2013020900,72,30.0,23.0,Goal,Wrist Shot,50.0,-8.0,1,REGULAR,852,348,2014-03-01 03:32:05,1,1,"Zach Parise (20) Wrist Shot, assists: Jason Pominville (19), Mikael Granlund (24)",50.0,-8.0,left,8470610,Zach,Parise,LW,1984-07-28,20132014,39.81205847478876,Jason Pominville,"(30.0ft, 40.0ft)",Zach Parise
17324,2013020814_55,2013020814,55,30.0,21.0,Goal,Wrist Shot,75.0,-4.0,1,REGULAR,376,824,2014-01-31 02:20:56,1,1,"Zach Parise (17) Wrist Shot, assists: Dany Heatley (11), Ryan Suter (27)",75.0,-4.0,left,8470610,Zach,Parise,LW,1984-07-28,20132014,14.560219778561036,Dany Heatley,"(10.0ft, 20.0ft)",Zach Parise
17325,2013020814_274,2013020814,274,30.0,21.0,Goal,Wrist Shot,58.0,23.0,3,REGULAR,467,733,2014-01-31 04:17:51,2,4,"Zach Parise (18) Wrist Shot, assists: Jason Pominville (17), Mikael Granlund (21)",58.0,23.0,left,8470610,Zach,Parise,LW,1984-07-28,20132014,38.600518131237564,Jason Pominville,"(30.0ft, 40.0ft)",Zach Parise
17333,2013020249_336,2013020249,336,30.0,12.0,Goal,Wrist Shot,82.0,4.0,5,SHOOTOUT,0,300,2013-11-10 02:41:06,2,2,Zach Parise - Wrist Shot,82.0,4.0,,8470610,Zach,Parise,LW,1984-07-28,20132014,8.06225774829855,ach Parise,"(0.0ft, 10.0ft)",Zach Parise
17348,2014020741_132,2014020741,132,30.0,23.0,Goal,Wrist Shot,-82.0,-33.0,2,REGULAR,446,754,2015-02-01 21:15:00,1,0,"Zach Parise (21) Wrist Shot, assists: none",82.0,33.0,right,8470610,Zach,Parise,LW,1984-07-28,20142015,33.734255586866,None,"(30.0ft, 40.0ft)",Zach Parise
17354,2014020815_152,2014020815,152,30.0,13.0,Goal,Backhand,88.0,1.0,2,REGULAR,412,788,2015-02-13 02:15:04,0,2,"Zach Parise (22) Backhand, assists: Thomas Vanek (23), Mikko Koivu (25)",88.0,1.0,left,8470610,Zach,Parise,LW,1984-07-28,20142015,1.4142135623730951,Thomas Vanek,"(0.0ft, 10.0ft)",Zach Parise
17357,2014020315_309,2014020315,309,30.0,13.0,Goal,Wrist Shot,57.0,12.0,3,REGULAR,1111,89,2014-11-25 03:00:51,4,1,"Zach Parise (8) Wrist Shot, assists: Jason Pominville (9), Ryan Suter (10)",57.0,12.0,left,8470610,Zach,Parise,LW,1984-07-28,20142015,34.17601498127012,Jason Pominville,"(30.0ft, 40.0ft)",Zach Parise
17363,2014021090_395,2014021090,395,30.0,2.0,Goal,Wrist Shot,71.0,4.0,5,SHOOTOUT,0,300,2015-03-25 01:42:59,1,1,Zach Parise - Wrist Shot,71.0,4.0,,8470610,Zach,Parise,LW,1984-07-28,20142015,18.439088914585774,ach Parise,"(10.0ft, 20.0ft)",Zach Parise
17365,2014020669_284,2014020669,284,30.0,53.0,Goal,Wrist Shot,-35.0,-34.0,3,REGULAR,1146,54,2015-01-18 04:36:10,1,3,"Zach Parise (16) Wrist Shot, assists: Mikko Koivu (18)",35.0,34.0,right,8470610,Zach,Parise,LW,1984-07-28,20142015,63.812224534175265,Mikko Koivu,"(60.0ft, 70.0ft)",Zach Parise
17369,2015020846_66,2015020846,66,30.0,23.0,Goal,Slap Shot,66.0,12.0,1,REGULAR,571,629,2016-02-16 03:27:41,1,0,"Zach Parise (18) Slap Shot, assists: Mikko Koivu (27)",66.0,12.0,left,8470610,Zach,Parise,LW,1984-07-28,20152016,25.942243542145693,Mikko Koivu,"(20.0ft, 30.0ft)",Zach Parise
17376,2016020293_240,2016020293,240,30.0,52.0,Goal,Wrist Shot,-55.0,9.0,3,REGULAR,1169,31,2016-11-24 02:32:19,1,3,"Zach Parise (3) Wrist Shot, assists: Eric Staal (9), Charlie Coyle (7)",55.0,-9.0,right,8470610,Zach,Parise,LW,1984-07-28,20162017,35.17101079013795,Eric Staal,"(30.0ft, 40.0ft)",Zach Parise
17380,2017021119_163,2017021119,163,30.0,26.0,Goal,Wrist Shot,63.0,15.0,2,REGULAR,728,472,2018-03-20 01:25:41,2,1,"Zach Parise (9) Wrist Shot, assists: Nino Niederreiter (12), Ryan Murphy (2)",63.0,15.0,left,8470610,Zach,Parise,LW,1984-07-28,20172018,30.01666203960727,Nino Niederreiter,"(30.0ft, 40.0ft)",Zach Parise
17387,2015020444_257,2015020444,257,30.0,28.0,Goal,Wrist Shot,-85.0,-6.0,3,REGULAR,281,919,2015-12-13 05:33:57,1,0,"Zach Parise (9) Wrist Shot, assists: Mikael Granlund (15), Jason Pominville (13)",85.0,6.0,right,8470610,Zach,Parise,LW,1984-07-28,20152016,7.211102550927978,Mikael Granlund,"(0.0ft, 10.0ft)",Zach Parise
17395,2013020042_26,2013020042,26,30.0,18.0,Goal,Tip-In,-80.0,-1.0,1,REGULAR,245,955,2013-10-09 00:16:12,1,0,"Zach Parise (3) Tip-In, assists: Mikko Koivu (2), Ryan Suter (2)",80.0,1.0,right,8470610,Zach,Parise,LW,1984-07-28,20132014,9.055385138137417,Mikko Koivu,"(0.0ft, 10.0ft)",Zach Parise
