,play_id,game_id,play_num,team_id_for,team_id_against,event,secondaryType,x,y,period,periodType,periodTime,periodTimeRemaining,dateTime,goals_away,goals_home,description,st_x,st_y,rink_side,player_id,firstName,lastName,primaryPosition,birthDate,season,distance,assist,distance_bin,fullName
577,2015020217_53,2015020217,53,3.0,12.0,Goal,Backhand,-79.0,1.0,1,REGULAR,572,628,2015-11-11 00:25:11,0,2,"Rick Nash (2) Backhand, assists: Mats Zuccarello (5), Dan Girardi (4)",79.0,-1.0,right,8470041,Rick,Nash,LW,1984-06-16,20152016,10.04987562112089,Mats Zuccarello,"(10.0ft, 15.0ft)",Rick Nash
694,2014030132_297,2014030132,297,3.0,5.0,Goal,Wrist Shot,-82.0,-5.0,3,REGULAR,1194,6,2015-04-19 02:56:18,4,3,"Rick Nash (1) Wrist Shot, assists: Derek Stepan (1), Dan Boyle (1)",82.0,5.0,right,8470041,Rick,Nash,LW,1984-06-16,20142015,8.602325267042627,Derek Stepan,"(5.0ft, 10.0ft)",Rick Nash
710,2013020723_185,2013020723,185,3.0,9.0,Goal,Wrist Shot,67.0,-9.0,2,REGULAR,765,435,2014-01-18 20:27:39,2,1,"Rick Nash (12) Wrist Shot, assists: Derek Stepan (22)",67.0,-9.0,left,8470041,Rick,Nash,LW,1984-06-16,20132014,23.769728648009426,Derek Stepan,"(20.0ft, 25.0ft)",Rick Nash
716,2013030315_186,2013030315,186,3.0,8.0,Goal,Wrist Shot,-86.0,-33.0,2,REGULAR,588,612,2014-05-28 01:28:57,2,4,"Rick Nash (3) Wrist Shot, assists: Ryan McDonagh (8), Chris Kreider (5)",86.0,33.0,right,8470041,Rick,Nash,LW,1984-06-16,20132014,33.13608305156178,Ryan McDonagh,"(30.0ft, 35.0ft)",Rick Nash
751,2013021061_152,2013021061,152,3.0,1.0,Goal,Snap Shot,73.0,36.0,2,REGULAR,633,567,2014-03-23 00:18:55,1,0,"Rick Nash (23) Snap Shot, assists: Derek Stepan (35), Chris Kreider (20)",73.0,36.0,left,8470041,Rick,Nash,LW,1984-06-16,20132014,39.395431207184416,Derek Stepan,"(35.0ft, 40.0ft)",Rick Nash
754,2012020714_172,2012020714,172,3.0,1.0,Goal,Snap Shot,73.0,8.0,2,REGULAR,1043,157,2013-04-27 20:47:42,0,3,"Rick Nash (20) Snap Shot, assists: Brad Richards (22)",73.0,8.0,left,8470041,Rick,Nash,LW,1984-06-16,20122013,17.88854381999832,Brad Richards,"(15.0ft, 20.0ft)",Rick Nash
755,2012020714_209,2012020714,209,3.0,1.0,Goal,Wrist Shot,-75.0,1.0,3,REGULAR,330,870,2013-04-27 21:15:57,0,4,"Rick Nash (21) Wrist Shot, assists: Mats Zuccarello (5), Brad Richards (23)",75.0,-1.0,right,8470041,Rick,Nash,LW,1984-06-16,20122013,14.035668847618199,Mats Zuccarello,"(10.0ft, 15.0ft)",Rick Nash
776,2012020317_226,2012020317,226,3.0,7.0,Goal,Snap Shot,-69.0,20.0,3,REGULAR,258,942,2013-03-04 02:29:42,1,2,"Rick Nash (5) Snap Shot, assists: Marian Gaborik (7), Michael Del Zotto (6)",69.0,-20.0,right,8470041,Rick,Nash,LW,1984-06-16,20122013,28.284271247461902,Marian Gaborik,"(25.0ft, 30.0ft)",Rick Nash
791,2014020756_32,2014020756,32,3.0,6.0,Goal,Backhand,-83.0,7.0,1,REGULAR,350,850,2015-02-05 01:18:39,0,1,"Rick Nash (32) Backhand, assists: Martin St. Louis (23), Kevin Klein (10)",83.0,-7.0,right,8470041,Rick,Nash,LW,1984-06-16,20142015,9.219544457292887,Martin St.,"(5.0ft, 10.0ft)",Rick Nash
796,2014020309_290,2014020309,290,3.0,8.0,Goal,Backhand,-69.0,9.0,3,REGULAR,924,276,2014-11-24 02:24:32,0,5,"Rick Nash (14) Backhand, assists: Derick Brassard (10), Mats Zuccarello (6)",69.0,-9.0,right,8470041,Rick,Nash,LW,1984-06-16,20142015,21.93171219946131,Derick Brassard,"(20.0ft, 25.0ft)",Rick Nash
801,2014021174_37,2014021174,37,3.0,1.0,Goal,Tip-In,-82.0,2.0,1,REGULAR,310,890,2015-04-04 23:17:01,0,1,"Rick Nash (42) Tip-In, assists: Mats Zuccarello (34), Keith Yandle (44)",82.0,-2.0,right,8470041,Rick,Nash,LW,1984-06-16,20142015,7.280109889280518,Mats Zuccarello,"(5.0ft, 10.0ft)",Rick Nash
861,2012020565_204,2012020565,204,3.0,12.0,Goal,Snap Shot,-65.0,3.0,2,REGULAR,679,521,2013-04-07 00:22:31,3,0,"Rick Nash (15) Snap Shot, assists: Mats Zuccarello (2), Michael Del Zotto (13)",65.0,-3.0,right,8470041,Rick,Nash,LW,1984-06-16,20122013,24.186773244895647,Mats Zuccarello,"(20.0ft, 25.0ft)",Rick Nash
895,2012020578_221,2012020578,221,3.0,10.0,Goal,Wrist Shot,-82.0,4.0,2,REGULAR,895,305,2013-04-09 00:29:05,1,2,"Rick Nash (16) Wrist Shot, assists: Derek Stepan (19)",82.0,-4.0,right,8470041,Rick,Nash,LW,1984-06-16,20122013,8.06225774829855,Derek Stepan,"(5.0ft, 10.0ft)",Rick Nash
896,2012020578_263,2012020578,263,3.0,10.0,Goal,Wrist Shot,85.0,6.0,3,REGULAR,170,1030,2013-04-09 01:02:41,2,3,"Rick Nash (17) Wrist Shot, assists: John Moore (2), Steve Eminger (2)",85.0,6.0,left,8470041,Rick,Nash,LW,1984-06-16,20122013,7.211102550927978,John Moore,"(5.0ft, 10.0ft)",Rick Nash
903,2013020738_7,2013020738,7,3.0,15.0,Goal,Backhand,-80.0,-1.0,1,REGULAR,70,1130,2014-01-20 00:41:31,0,1,"Rick Nash (13) Backhand, assists: none",80.0,1.0,right,8470041,Rick,Nash,LW,1984-06-16,20132014,9.055385138137417,None,"(5.0ft, 10.0ft)",Rick Nash
904,2013020738_100,2013020738,100,3.0,15.0,Goal,Wrist Shot,-80.0,31.0,1,REGULAR,966,234,2014-01-20 01:10:25,0,2,"Rick Nash (14) Wrist Shot, assists: Brad Richards (24), Ryan McDonagh (21)",80.0,-31.0,right,8470041,Rick,Nash,LW,1984-06-16,20132014,32.28002478313795,Brad Richards,"(30.0ft, 35.0ft)",Rick Nash
907,2012020290_303,2012020290,303,3.0,14.0,Goal,Wrist Shot,-81.0,-2.0,3,REGULAR,1107,93,2013-03-01 02:34:10,1,4,"Rick Nash (4) Wrist Shot, assists: Brad Richards (11), Ryan McDonagh (5)",81.0,2.0,right,8470041,Rick,Nash,LW,1984-06-16,20122013,8.246211251235321,Brad Richards,"(5.0ft, 10.0ft)",Rick Nash
933,2012020483_90,2012020483,90,3.0,4.0,Goal,Snap Shot,67.0,-5.0,1,REGULAR,894,306,2013-03-27 00:14:53,1,0,"Rick Nash (11) Snap Shot, assists: Derek Stepan (13), Dan Girardi (10)",67.0,-5.0,left,8470041,Rick,Nash,LW,1984-06-16,20122013,22.561028345356956,Derek Stepan,"(20.0ft, 25.0ft)",Rick Nash
934,2012020483_285,2012020483,285,3.0,4.0,Goal,Wrap-around,87.0,-7.0,3,REGULAR,462,738,2013-03-27 01:59:00,4,2,"Rick Nash (12) Wrap-around, assists: Carl Hagelin (10), Derek Stepan (15)",87.0,-7.0,left,8470041,Rick,Nash,LW,1984-06-16,20122013,7.280109889280518,Carl Hagelin,"(5.0ft, 10.0ft)",Rick Nash
950,2012020113_249,2012020113,249,3.0,14.0,Goal,Wrist Shot,-75.0,-1.0,3,REGULAR,184,1016,2013-02-03 02:08:08,2,1,"Rick Nash (2) Wrist Shot, assists: Brad Richards (5), Marc Staal (3)",75.0,1.0,right,8470041,Rick,Nash,LW,1984-06-16,20122013,14.035668847618199,Brad Richards,"(10.0ft, 15.0ft)",Rick Nash
961,2012020523_264,2012020523,264,3.0,52.0,Goal,Snap Shot,-65.0,19.0,3,REGULAR,787,413,2013-04-02 01:16:43,2,4,"Rick Nash (13) Snap Shot, assists: Brad Richards (14), Ryan Callahan (9)",65.0,-19.0,right,8470041,Rick,Nash,LW,1984-06-16,20122013,30.610455730027933,Brad Richards,"(30.0ft, 35.0ft)",Rick Nash
968,2014020860_165,2014020860,165,3.0,23.0,Goal,Wrist Shot,77.0,9.0,2,REGULAR,660,540,2015-02-20 01:19:34,1,2,"Rick Nash (36) Wrist Shot, assists: Derick Brassard (32), Mats Zuccarello (22)",77.0,9.0,left,8470041,Rick,Nash,LW,1984-06-16,20142015,15.0,Derick Brassard,"(15.0ft, 20.0ft)",Rick Nash
979,2014020672_6,2014020672,6,3.0,5.0,Goal,Wrist Shot,-62.0,-14.0,1,REGULAR,26,1174,2015-01-18 17:38:55,1,0,"Rick Nash (27) Wrist Shot, assists: none",62.0,14.0,right,8470041,Rick,Nash,LW,1984-06-16,20142015,30.4138126514911,None,"(30.0ft, 35.0ft)",Rick Nash
980,2014020672_113,2014020672,113,3.0,5.0,Goal,Wrist Shot,42.0,23.0,2,REGULAR,159,1041,2015-01-18 18:35:35,3,1,"Rick Nash (28) Wrist Shot, assists: Derick Brassard (23)",42.0,23.0,left,8470041,Rick,Nash,LW,1984-06-16,20142015,52.32590180780452,Derick Brassard,"(50.0ft, 55.0ft)",Rick Nash
994,2014020462_48,2014020462,48,3.0,20.0,Goal,Wrist Shot,78.0,5.0,1,REGULAR,682,518,2014-12-17 02:25:15,1,0,"Rick Nash (19) Wrist Shot, assists: none",78.0,5.0,left,8470041,Rick,Nash,LW,1984-06-16,20142015,12.083045973594572,None,"(10.0ft, 15.0ft)",Rick Nash
995,2014020462_125,2014020462,125,3.0,20.0,Goal,Snap Shot,-65.0,-7.0,2,REGULAR,186,1014,2014-12-17 03:06:06,3,0,"Rick Nash (20) Snap Shot, assists: Derek Stepan (13), Dan Girardi (6)",65.0,7.0,right,8470041,Rick,Nash,LW,1984-06-16,20142015,25.0,Derek Stepan,"(25.0ft, 30.0ft)",Rick Nash
1042,2016021121_36,2016021121,36,3.0,24.0,Goal,Wrist Shot,-66.0,20.0,1,REGULAR,354,846,2017-03-27 01:18:28,1,0,"Rick Nash (22) Wrist Shot, assists: Marc Staal (7), Mika Zibanejad (20)",66.0,-20.0,right,8470041,Rick,Nash,LW,1984-06-16,20162017,30.479501308256342,Marc Staal,"(30.0ft, 35.0ft)",Rick Nash
1081,2016020642_151,2016020642,151,3.0,8.0,Goal,Wrist Shot,-81.0,-5.0,2,REGULAR,380,820,2017-01-15 01:22:57,2,1,"Rick Nash (14) Wrist Shot, assists: Kevin Hayes (19), Pavel Buchnevich (6)",81.0,5.0,right,8470041,Rick,Nash,LW,1984-06-16,20162017,9.433981132056603,Kevin Hayes,"(5.0ft, 10.0ft)",Rick Nash
1099,2015021100_343,2015021100,343,3.0,6.0,Goal,Wrist Shot,-74.0,-27.0,3,REGULAR,1027,173,2016-03-24 02:44:38,2,5,"Rick Nash (14) Wrist Shot, assists: none",74.0,27.0,right,8470041,Rick,Nash,LW,1984-06-16,20152016,30.886890422961002,None,"(30.0ft, 35.0ft)",Rick Nash
1132,2015020309_132,2015020309,132,3.0,18.0,Goal,Wrist Shot,55.0,25.0,2,REGULAR,272,928,2015-11-24 01:08:44,0,1,"Rick Nash (6) Wrist Shot, assists: none",55.0,25.0,left,8470041,Rick,Nash,LW,1984-06-16,20152016,42.20189569201838,None,"(40.0ft, 45.0ft)",Rick Nash
1177,2016020277_138,2016020277,138,3.0,5.0,Goal,Wrist Shot,81.0,-4.0,2,REGULAR,291,909,2016-11-22 01:08:52,1,2,"Rick Nash (8) Wrist Shot, assists: none",81.0,-4.0,left,8470041,Rick,Nash,LW,1984-06-16,20162017,8.94427190999916,None,"(5.0ft, 10.0ft)",Rick Nash
1265,2012030222_129,2012030222,129,3.0,6.0,Goal,Snap Shot,71.0,-10.0,2,REGULAR,200,1000,2013-05-19 20:17:50,2,2,"Rick Nash (1) Snap Shot, assists: Mats Zuccarello (5), Dan Girardi (2)",71.0,-10.0,left,8470041,Rick,Nash,LW,1984-06-16,20122013,20.591260281974,Mats Zuccarello,"(20.0ft, 25.0ft)",Rick Nash
1441,2017020983_41,2017020983,41,6.0,5.0,Goal,Tip-In,81.0,9.0,1,REGULAR,327,873,2018-03-02 00:22:48,1,3,"Rick Nash (20) Tip-In, assists: Torey Krug (30), Brad Marchand (36)",81.0,9.0,left,8470041,Rick,Nash,LW,1984-06-16,20172018,12.041594578792296,Torey Krug,"(10.0ft, 15.0ft)",Rick Nash
1593,2017030211_110,2017030211,110,6.0,14.0,Goal,Tip-In,-68.0,1.0,1,REGULAR,1031,169,2018-04-28 19:54:25,1,0,"Rick Nash (2) Tip-In, assists: David Pastrnak (9), Patrice Bergeron (8)",68.0,-1.0,right,8470041,Rick,Nash,LW,1984-06-16,20172018,21.02379604162864,David Pastrnak,"(20.0ft, 25.0ft)",Rick Nash
1594,2017030211_190,2017030211,190,6.0,14.0,Goal,Snap Shot,50.0,-21.0,2,REGULAR,753,447,2018-04-28 20:39:09,3,1,"Rick Nash (3) Snap Shot, assists: David Krejci (7), David Pastrnak (11)",50.0,-21.0,left,8470041,Rick,Nash,LW,1984-06-16,20172018,44.294469180700204,David Krejci,"(40.0ft, 45.0ft)",Rick Nash
2354,2014030316_287,2014030316,287,3.0,14.0,Goal,Wrist Shot,-73.0,4.0,3,REGULAR,621,579,2015-05-27 02:33:31,6,2,"Rick Nash (5) Wrist Shot, assists: Keith Yandle (9), J.T. Miller (7)",73.0,-4.0,right,8470041,Rick,Nash,LW,1984-06-16,20142015,16.492422502470642,Keith Yandle,"(15.0ft, 20.0ft)",Rick Nash
2454,2012020655_127,2012020655,127,3.0,7.0,Goal,Wrist Shot,59.0,-24.0,2,REGULAR,425,775,2013-04-20 00:10:31,6,0,"Rick Nash (19) Wrist Shot, assists: Derek Stepan (23), Steve Eminger (3)",59.0,-24.0,left,8470041,Rick,Nash,LW,1984-06-16,20122013,38.41874542459709,Derek Stepan,"(35.0ft, 40.0ft)",Rick Nash
2469,2013020669_346,2013020669,346,3.0,25.0,Goal,Wrist Shot,-79.0,-1.0,3,REGULAR,1082,118,2014-01-11 02:38:41,2,3,"Rick Nash (10) Wrist Shot, assists: Chris Kreider (14), Derek Stepan (20)",79.0,1.0,right,8470041,Rick,Nash,LW,1984-06-16,20132014,10.04987562112089,Chris Kreider,"(10.0ft, 15.0ft)",Rick Nash
2502,2014020326_248,2014020326,248,3.0,14.0,Goal,Wrist Shot,-60.0,-1.0,3,REGULAR,769,431,2014-11-27 02:56:56,3,4,"Rick Nash (15) Wrist Shot, assists: none",60.0,1.0,right,8470041,Rick,Nash,LW,1984-06-16,20142015,29.017236257093817,None,"(25.0ft, 30.0ft)",Rick Nash
2532,2012020015_304,2012020015,304,3.0,5.0,Goal,Wrist Shot,-81.0,-4.0,3,REGULAR,885,315,2013-01-21 02:23:34,5,3,"Rick Nash (1) Wrist Shot, assists: Derek Stepan (2)",81.0,4.0,right,8470041,Rick,Nash,LW,1984-06-16,20122013,8.94427190999916,Derek Stepan,"(5.0ft, 10.0ft)",Rick Nash
2541,2012020169_306,2012020169,306,3.0,14.0,Goal,Wrist Shot,-52.0,-13.0,3,REGULAR,1191,9,2013-02-11 03:04:48,1,5,"Rick Nash (3) Wrist Shot, assists: Carl Hagelin (2), Dan Girardi (4)",52.0,13.0,right,8470041,Rick,Nash,LW,1984-06-16,20122013,39.21734310225516,Carl Hagelin,"(35.0ft, 40.0ft)",Rick Nash
2559,2012020329_239,2012020329,239,3.0,4.0,Goal,Snap Shot,-76.0,12.0,3,REGULAR,170,1030,2013-03-06 02:33:39,2,3,"Rick Nash (6) Snap Shot, assists: Dan Girardi (8)",76.0,-12.0,right,8470041,Rick,Nash,LW,1984-06-16,20122013,17.69180601295413,Dan Girardi,"(15.0ft, 20.0ft)",Rick Nash
2560,2012020329_280,2012020329,280,3.0,4.0,Goal,Backhand,-81.0,4.0,3,REGULAR,702,498,2013-03-06 02:50:10,2,4,"Rick Nash (7) Backhand, assists: Derek Stepan (8), Ryan Callahan (3)",81.0,-4.0,right,8470041,Rick,Nash,LW,1984-06-16,20122013,8.94427190999916,Derek Stepan,"(5.0ft, 10.0ft)",Rick Nash
2808,2015030143_115,2015030143,115,3.0,5.0,Goal,Snap Shot,73.0,16.0,2,REGULAR,39,1161,2016-04-20 00:09:36,0,1,"Rick Nash (1) Snap Shot, assists: Kevin Klein (1), Marc Staal (1)",73.0,16.0,left,8470041,Rick,Nash,LW,1984-06-16,20152016,22.627416997969522,Kevin Klein,"(20.0ft, 25.0ft)",Rick Nash
2812,2015030145_8,2015030145,8,3.0,5.0,Goal,Tip-In,-69.0,10.0,1,REGULAR,62,1138,2016-04-23 19:21:10,1,0,"Rick Nash (2) Tip-In, assists: Dan Girardi (1), Brady Skjei (2)",69.0,-10.0,right,8470041,Rick,Nash,LW,1984-06-16,20152016,22.360679774997898,Dan Girardi,"(20.0ft, 25.0ft)",Rick Nash
2821,2014030314_83,2014030314,83,3.0,14.0,Goal,Backhand,-75.0,3.0,1,REGULAR,1038,162,2015-05-23 00:42:16,1,0,"Rick Nash (3) Backhand, assists: Kevin Hayes (4), Carl Hagelin (3)",75.0,-3.0,right,8470041,Rick,Nash,LW,1984-06-16,20142015,14.317821063276353,Kevin Hayes,"(10.0ft, 15.0ft)",Rick Nash
2822,2014030314_276,2014030314,276,3.0,14.0,Goal,Backhand,-74.0,-3.0,3,REGULAR,693,507,2015-05-23 02:25:02,5,1,"Rick Nash (4) Backhand, assists: Kevin Hayes (5), Keith Yandle (8)",74.0,3.0,right,8470041,Rick,Nash,LW,1984-06-16,20142015,15.297058540778355,Kevin Hayes,"(15.0ft, 20.0ft)",Rick Nash
2827,2014030226_269,2014030226,269,3.0,15.0,Goal,Wrist Shot,82.0,5.0,3,REGULAR,54,1146,2015-05-11 01:15:43,3,1,"Rick Nash (2) Wrist Shot, assists: Martin St. Louis (4), Derick Brassard (3)",82.0,5.0,left,8470041,Rick,Nash,LW,1984-06-16,20142015,8.602325267042627,Martin St.,"(5.0ft, 10.0ft)",Rick Nash
2834,2017030122_90,2017030122,90,6.0,10.0,Goal,Backhand,79.0,-4.0,1,REGULAR,900,300,2018-04-15 00:46:56,0,4,"Rick Nash (1) Backhand, assists: David Pastrnak (4), Torey Krug (5)",79.0,-4.0,left,8470041,Rick,Nash,LW,1984-06-16,20172018,10.770329614269007,David Pastrnak,"(10.0ft, 15.0ft)",Rick Nash
2844,2013020760_210,2013020760,210,3.0,19.0,Goal,Snap Shot,63.0,19.0,2,REGULAR,1097,103,2014-01-24 01:38:58,1,1,"Rick Nash (17) Snap Shot, assists: Derek Stepan (24), Ryan McDonagh (22)",63.0,19.0,left,8470041,Rick,Nash,LW,1984-06-16,20132014,32.202484376209235,Derek Stepan,"(30.0ft, 35.0ft)",Rick Nash
2859,2016030112_212,2016030112,212,3.0,8.0,Goal,Wrist Shot,-69.0,-13.0,2,REGULAR,598,602,2017-04-15 00:23:27,2,2,"Rick Nash (1) Wrist Shot, assists: Jimmy Vesey (1), Nick Holden (1)",69.0,13.0,right,8470041,Rick,Nash,LW,1984-06-16,20162017,23.853720883753127,Jimmy Vesey,"(20.0ft, 25.0ft)",Rick Nash
2866,2016030114_148,2016030114,148,3.0,8.0,Goal,Backhand,79.0,1.0,2,REGULAR,268,932,2017-04-19 00:13:41,1,2,"Rick Nash (2) Backhand, assists: Ryan McDonagh (1)",79.0,1.0,left,8470041,Rick,Nash,LW,1984-06-16,20162017,10.04987562112089,Ryan McDonagh,"(10.0ft, 15.0ft)",Rick Nash
2869,2016030213_184,2016030213,184,3.0,9.0,Goal,Wrist Shot,70.0,18.0,2,REGULAR,741,459,2017-05-03 00:26:24,0,3,"Rick Nash (3) Wrist Shot, assists: Derek Stepan (2), Jimmy Vesey (3)",70.0,18.0,left,8470041,Rick,Nash,LW,1984-06-16,20162017,26.1725046566048,Derek Stepan,"(25.0ft, 30.0ft)",Rick Nash
2874,2013021194_277,2013021194,277,3.0,7.0,Goal,Slap Shot,-53.0,23.0,3,REGULAR,1098,102,2014-04-11 01:27:29,1,2,"Rick Nash (26) Slap Shot, assists: Martin St. Louis (39), Derek Stepan (40)",53.0,-23.0,right,8470041,Rick,Nash,LW,1984-06-16,20132014,42.720018726587654,Martin St.,"(40.0ft, 45.0ft)",Rick Nash
2877,2013020392_107,2013020392,107,3.0,23.0,Goal,Tip-In,82.0,3.0,2,REGULAR,17,1183,2013-11-30 20:02:43,0,3,"Rick Nash (4) Tip-In, assists: Derek Stepan (14), Dan Girardi (4)",82.0,3.0,left,8470041,Rick,Nash,LW,1984-06-16,20132014,7.615773105863909,Derek Stepan,"(5.0ft, 10.0ft)",Rick Nash
2884,2014020406_152,2014020406,152,3.0,5.0,Goal,Wrist Shot,88.0,-5.0,2,REGULAR,520,680,2014-12-09 01:19:05,1,2,"Rick Nash (18) Wrist Shot, assists: Mats Zuccarello (7), Derick Brassard (14)",88.0,-5.0,left,8470041,Rick,Nash,LW,1984-06-16,20142015,5.0990195135927845,Mats Zuccarello,"(5.0ft, 10.0ft)",Rick Nash
2900,2014020506_29,2014020506,29,3.0,15.0,Goal,Deflected,-85.0,5.0,1,REGULAR,212,988,2014-12-24 00:15:47,0,1,"Rick Nash (21) Deflected, assists: Mats Zuccarello (11), Derick Brassard (17)",85.0,-5.0,right,8470041,Rick,Nash,LW,1984-06-16,20142015,6.4031242374328485,Mats Zuccarello,"(5.0ft, 10.0ft)",Rick Nash
2901,2014020506_241,2014020506,241,3.0,15.0,Goal,Snap Shot,-76.0,-13.0,3,REGULAR,312,888,2014-12-24 02:08:07,0,3,"Rick Nash (22) Snap Shot, assists: Mats Zuccarello (12)",76.0,13.0,right,8470041,Rick,Nash,LW,1984-06-16,20142015,18.384776310850235,Mats Zuccarello,"(15.0ft, 20.0ft)",Rick Nash
2902,2014020506_297,2014020506,297,3.0,15.0,Goal,Snap Shot,-65.0,-19.0,3,REGULAR,972,228,2014-12-24 02:30:51,2,4,"Rick Nash (23) Snap Shot, assists: Derek Stepan (16), Derick Brassard (19)",65.0,19.0,right,8470041,Rick,Nash,LW,1984-06-16,20142015,30.610455730027933,Derek Stepan,"(30.0ft, 35.0ft)",Rick Nash
2906,2014021159_62,2014021159,62,3.0,30.0,Goal,Deflected,87.0,-19.0,1,REGULAR,877,323,2015-04-03 00:35:37,2,0,"Rick Nash (41) Deflected, assists: Derick Brassard (41), Ryan McDonagh (21)",87.0,-19.0,left,8470041,Rick,Nash,LW,1984-06-16,20142015,19.1049731745428,Derick Brassard,"(15.0ft, 20.0ft)",Rick Nash
2911,2014020278_146,2014020278,146,3.0,4.0,Goal,Snap Shot,81.0,8.0,2,REGULAR,463,737,2014-11-20 02:17:25,0,2,"Rick Nash (13) Snap Shot, assists: Martin St. Louis (8), Derek Stepan (5)",81.0,8.0,left,8470041,Rick,Nash,LW,1984-06-16,20142015,11.313708498984761,Martin St.,"(10.0ft, 15.0ft)",Rick Nash
2913,2014020122_194,2014020122,194,3.0,30.0,Goal,Backhand,-80.0,3.0,3,REGULAR,288,912,2014-10-28 01:03:11,3,2,"Rick Nash (9) Backhand, assists: Matt Hunwick (1), Derick Brassard (2)",80.0,-3.0,right,8470041,Rick,Nash,LW,1984-06-16,20142015,9.486832980505138,Matt Hunwick,"(5.0ft, 10.0ft)",Rick Nash
2922,2014020075_233,2014020075,233,3.0,28.0,Goal,Wrist Shot,74.0,-1.0,2,REGULAR,1160,40,2014-10-19 22:44:05,0,3,"Rick Nash (7) Wrist Shot, assists: Dominic Moore (2)",74.0,-1.0,left,8470041,Rick,Nash,LW,1984-06-16,20142015,15.033296378372908,Dominic Moore,"(15.0ft, 20.0ft)",Rick Nash
