,play_id,game_id,play_num,team_id_for,team_id_against,event,secondaryType,x,y,period,periodType,periodTime,periodTimeRemaining,dateTime,goals_away,goals_home,description,st_x,st_y,rink_side,player_id,firstName,lastName,primaryPosition,birthDate,season,distance,assist,distance_bin,fullName
1912,2012020214_178,2012020214,178,6.0,52.0,Goal,Deflected,-79.0,3.0,2,REGULAR,657,543,2013-02-18 00:20:38,1,1,"Tyler Seguin (3) Deflected, assists: Zdeno Chara (4), Patrice Bergeron (6)",79.0,-3.0,right,8475794,Tyler,Seguin,C,1992-01-31,20122013,10.44030650891055,Zdeno Chara,"(10.0ft, 15.0ft)",Tyler Seguin
1916,2012020303_115,2012020303,115,6.0,14.0,Goal,Snap Shot,-65.0,-7.0,2,REGULAR,202,998,2013-03-02 19:11:00,2,1,"Tyler Seguin (4) Snap Shot, assists: Dougie Hamilton (9), David Krejci (10)",65.0,7.0,right,8475794,Tyler,Seguin,C,1992-01-31,20122013,25.0,Dougie Hamilton,"(25.0ft, 30.0ft)",Tyler Seguin
2266,2016020912_290,2016020912,290,25.0,6.0,Goal,Wrist Shot,-82.0,0.0,3,REGULAR,780,420,2017-02-26 19:52:09,5,3,"Tyler Seguin (22) Wrist Shot, assists: Patrick Sharp (8), John Klingberg (25)",82.0,0.0,right,8475794,Tyler,Seguin,C,1992-01-31,20162017,7.0,Patrick Sharp,"(5.0ft, 10.0ft)",Tyler Seguin
3816,2012020472_333,2012020472,333,6.0,10.0,Goal,Wrist Shot,75.0,0.0,5,SHOOTOUT,0,300,2013-03-26 01:55:32,2,2,Tyler Seguin - Wrist Shot,75.0,0.0,,8475794,Tyler,Seguin,C,1992-01-31,20122013,14.0,yler Seguin,"(10.0ft, 15.0ft)",Tyler Seguin
3827,2012020615_215,2012020615,215,6.0,12.0,Goal,Wrist Shot,-78.0,-3.0,2,REGULAR,1077,123,2013-04-14 00:40:03,2,2,"Tyler Seguin (15) Wrist Shot, assists: Andrew Ference (8)",78.0,3.0,right,8475794,Tyler,Seguin,C,1992-01-31,20122013,11.40175425099138,Andrew Ference,"(10.0ft, 15.0ft)",Tyler Seguin
4179,2012020355_73,2012020355,73,6.0,4.0,Goal,Wrist Shot,73.0,18.0,1,REGULAR,713,487,2013-03-09 18:31:08,0,1,"Tyler Seguin (8) Wrist Shot, assists: Milan Lucic (10), David Krejci (13)",73.0,18.0,left,8475794,Tyler,Seguin,C,1992-01-31,20122013,24.08318915758459,Milan Lucic,"(20.0ft, 25.0ft)",Tyler Seguin
4227,2012020531_34,2012020531,34,6.0,9.0,Goal,Tip-In,79.0,-11.0,1,REGULAR,269,931,2013-04-02 23:16:32,1,2,"Tyler Seguin (12) Tip-In, assists: Brad Marchand (15)",79.0,-11.0,left,8475794,Tyler,Seguin,C,1992-01-31,20122013,14.866068747318506,Brad Marchand,"(10.0ft, 15.0ft)",Tyler Seguin
4467,2017020841_100,2017020841,100,25.0,5.0,Goal,Slap Shot,-74.0,-12.0,1,REGULAR,1077,123,2018-02-10 02:11:02,2,1,"Tyler Seguin (29) Slap Shot, assists: Jamie Benn (29), Dillon Heatherington (1)",74.0,12.0,right,8475794,Tyler,Seguin,C,1992-01-31,20172018,19.209372712298546,Jamie Benn,"(15.0ft, 20.0ft)",Tyler Seguin
4589,2013030171_350,2013030171,350,25.0,24.0,Goal,Tip-In,-74.0,1.0,3,REGULAR,833,367,2014-04-17 04:42:57,3,4,"Tyler Seguin (1) Tip-In, assists: Trevor Daley (1), Valeri Nichushkin (1)",74.0,-1.0,right,8475794,Tyler,Seguin,C,1992-01-31,20132014,15.033296378372908,Trevor Daley,"(15.0ft, 20.0ft)",Tyler Seguin
4596,2013020446_115,2013020446,115,25.0,4.0,Goal,Snap Shot,87.0,-7.0,2,REGULAR,39,1161,2013-12-07 20:04:20,1,1,"Tyler Seguin (13) Snap Shot, assists: Jamie Benn (19), Valeri Nichushkin (9)",87.0,-7.0,left,8475794,Tyler,Seguin,C,1992-01-31,20132014,7.280109889280518,Jamie Benn,"(5.0ft, 10.0ft)",Tyler Seguin
4597,2013020446_203,2013020446,203,25.0,4.0,Goal,Wrist Shot,75.0,-2.0,2,REGULAR,1023,177,2013-12-07 20:35:32,1,2,"Tyler Seguin (14) Wrist Shot, assists: Alex Goligoski (6), Valeri Nichushkin (10)",75.0,-2.0,left,8475794,Tyler,Seguin,C,1992-01-31,20132014,14.142135623730951,Alex Goligoski,"(10.0ft, 15.0ft)",Tyler Seguin
4598,2013020446_210,2013020446,210,25.0,4.0,Goal,Tip-In,81.0,-3.0,2,REGULAR,1063,137,2013-12-07 20:37:59,1,3,"Tyler Seguin (15) Tip-In, assists: Valeri Nichushkin (11)",81.0,-3.0,left,8475794,Tyler,Seguin,C,1992-01-31,20132014,8.54400374531753,Valeri Nichushkin,"(5.0ft, 10.0ft)",Tyler Seguin
4602,2013020197_289,2013020197,289,25.0,21.0,Goal,Wrist Shot,-60.0,3.0,3,REGULAR,991,209,2013-11-02 02:55:51,2,2,"Tyler Seguin (6) Wrist Shot, assists: Rich Peverley (5), Jamie Benn (9)",60.0,-3.0,right,8475794,Tyler,Seguin,C,1992-01-31,20132014,29.154759474226502,Rich Peverley,"(25.0ft, 30.0ft)",Tyler Seguin
4607,2013020252_130,2013020252,130,25.0,16.0,Goal,Wrist Shot,82.0,-20.0,2,REGULAR,414,786,2013-11-10 02:08:15,1,2,"Tyler Seguin (7) Wrist Shot, assists: Jamie Benn (10)",82.0,-20.0,left,8475794,Tyler,Seguin,C,1992-01-31,20132014,21.18962010041709,Jamie Benn,"(20.0ft, 25.0ft)",Tyler Seguin
4614,2014020211_48,2014020211,48,25.0,28.0,Goal,Deflected,-83.0,3.0,1,REGULAR,483,717,2014-11-09 01:19:22,0,1,"Tyler Seguin (8) Deflected, assists: Sergei Gonchar (1), Kevin Connauton (2)",83.0,-3.0,right,8475794,Tyler,Seguin,C,1992-01-31,20142015,6.708203932499369,Sergei Gonchar,"(5.0ft, 10.0ft)",Tyler Seguin
4615,2014020211_63,2014020211,63,25.0,28.0,Goal,Wrist Shot,-63.0,11.0,1,REGULAR,626,574,2014-11-09 01:22:58,0,2,"Tyler Seguin (9) Wrist Shot, assists: Erik Cole (2), Jamie Benn (7)",63.0,-11.0,right,8475794,Tyler,Seguin,C,1992-01-31,20142015,28.231188426986208,Erik Cole,"(25.0ft, 30.0ft)",Tyler Seguin
4616,2014020211_220,2014020211,220,25.0,28.0,Goal,Slap Shot,75.0,14.0,2,REGULAR,928,272,2014-11-09 02:30:53,1,3,"Tyler Seguin (10) Slap Shot, assists: Antoine Roussel (4), Jason Spezza (11)",75.0,14.0,left,8475794,Tyler,Seguin,C,1992-01-31,20142015,19.79898987322333,Antoine Roussel,"(15.0ft, 20.0ft)",Tyler Seguin
4622,2014020303_149,2014020303,149,25.0,26.0,Goal,Wrist Shot,75.0,1.0,2,REGULAR,237,963,2014-11-23 02:24:33,0,4,"Tyler Seguin (15) Wrist Shot, assists: Kari Lehtonen (1)",75.0,1.0,left,8475794,Tyler,Seguin,C,1992-01-31,20142015,14.035668847618199,Kari Lehtonen,"(10.0ft, 15.0ft)",Tyler Seguin
4631,2014021127_281,2014021127,281,25.0,23.0,Goal,Wrist Shot,76.0,-9.0,3,REGULAR,865,335,2015-03-29 04:26:50,3,2,"Tyler Seguin (34) Wrist Shot, assists: Trevor Daley (18), Cody Eakin (18)",76.0,-9.0,left,8475794,Tyler,Seguin,C,1992-01-31,20142015,15.811388300841896,Trevor Daley,"(15.0ft, 20.0ft)",Tyler Seguin
4640,2014020492_380,2014020492,380,25.0,22.0,Goal,Snap Shot,74.0,0.0,5,SHOOTOUT,0,300,2014-12-22 01:52:07,5,5,Tyler Seguin - Snap Shot,74.0,0.0,,8475794,Tyler,Seguin,C,1992-01-31,20142015,15.0,yler Seguin,"(15.0ft, 20.0ft)",Tyler Seguin
4653,2017020986_49,2017020986,49,25.0,14.0,Goal,Snap Shot,-53.0,-15.0,1,REGULAR,665,535,2018-03-02 01:54:52,1,1,"Tyler Seguin (33) Snap Shot, assists: Jamie Benn (35), Alexander Radulov (34)",53.0,15.0,right,8475794,Tyler,Seguin,C,1992-01-31,20172018,39.0,Jamie Benn,"(35.0ft, 40.0ft)",Tyler Seguin
4654,2017020986_148,2017020986,148,25.0,14.0,Goal,Snap Shot,73.0,8.0,2,REGULAR,493,707,2018-03-02 02:46:23,1,2,"Tyler Seguin (34) Snap Shot, assists: John Klingberg (48), Esa Lindell (18)",73.0,8.0,left,8475794,Tyler,Seguin,C,1992-01-31,20172018,17.88854381999832,John Klingberg,"(15.0ft, 20.0ft)",Tyler Seguin
4662,2017020955_236,2017020955,236,25.0,52.0,Goal,Slap Shot,50.0,-7.0,2,REGULAR,1167,33,2018-02-25 01:56:26,5,2,"Tyler Seguin (31) Slap Shot, assists: Alexander Radulov (33), Jamie Benn (33)",50.0,-7.0,left,8475794,Tyler,Seguin,C,1992-01-31,20172018,39.6232255123179,Alexander Radulov,"(35.0ft, 40.0ft)",Tyler Seguin
4670,2016021216_282,2016021216,282,25.0,21.0,Goal,Deflected,-80.0,-4.0,3,REGULAR,824,376,2017-04-09 02:26:27,3,3,"Tyler Seguin (26) Deflected, assists: Esa Lindell (12), John Klingberg (36)",80.0,4.0,right,8475794,Tyler,Seguin,C,1992-01-31,20162017,9.848857801796104,Esa Lindell,"(5.0ft, 10.0ft)",Tyler Seguin
4677,2013020282_136,2013020282,136,25.0,20.0,Goal,Wrist Shot,-87.0,5.0,2,REGULAR,79,1121,2013-11-15 03:06:40,2,0,"Tyler Seguin (9) Wrist Shot, assists: Jamie Benn (12), Valeri Nichushkin (5)",87.0,-5.0,right,8475794,Tyler,Seguin,C,1992-01-31,20132014,5.385164807134504,Jamie Benn,"(5.0ft, 10.0ft)",Tyler Seguin
4678,2013020282_165,2013020282,165,25.0,20.0,Goal,Wrist Shot,-77.0,21.0,2,REGULAR,512,688,2013-11-15 03:17:19,4,0,"Tyler Seguin (10) Wrist Shot, assists: Jamie Benn (13), Alex Goligoski (3)",77.0,-21.0,right,8475794,Tyler,Seguin,C,1992-01-31,20132014,24.186773244895647,Jamie Benn,"(20.0ft, 25.0ft)",Tyler Seguin
4679,2013020282_224,2013020282,224,25.0,20.0,Goal,Snap Shot,83.0,12.0,3,REGULAR,30,1170,2013-11-15 04:01:19,6,1,"Tyler Seguin (11) Snap Shot, assists: Valeri Nichushkin (6), Jamie Benn (14)",83.0,12.0,left,8475794,Tyler,Seguin,C,1992-01-31,20132014,13.416407864998739,Valeri Nichushkin,"(10.0ft, 15.0ft)",Tyler Seguin
4680,2013020282_313,2013020282,313,25.0,20.0,Goal,Wrist Shot,73.0,-13.0,3,REGULAR,981,219,2013-11-15 04:31:32,7,3,"Tyler Seguin (12) Wrist Shot, assists: Jamie Benn (15), Sergei Gonchar (3)",73.0,-13.0,left,8475794,Tyler,Seguin,C,1992-01-31,20132014,20.615528128088304,Jamie Benn,"(20.0ft, 25.0ft)",Tyler Seguin
4687,2013021028_64,2013021028,64,25.0,5.0,Goal,Tip-In,-63.0,9.0,1,REGULAR,750,450,2014-03-18 23:29:02,1,1,"Tyler Seguin (31) Tip-In, assists: Trevor Daley (10)",63.0,-9.0,right,8475794,Tyler,Seguin,C,1992-01-31,20132014,27.51363298439521,Trevor Daley,"(25.0ft, 30.0ft)",Tyler Seguin
4693,2013020565_31,2013020565,31,25.0,26.0,Goal,Wrist Shot,77.0,0.0,1,REGULAR,228,972,2013-12-24 03:47:38,1,1,"Tyler Seguin (19) Wrist Shot, assists: Jamie Benn (20), Maxime Fortunus (1)",77.0,0.0,left,8475794,Tyler,Seguin,C,1992-01-31,20132014,12.0,Jamie Benn,"(10.0ft, 15.0ft)",Tyler Seguin
4700,2013021171_121,2013021171,121,25.0,13.0,Goal,Tip-In,-79.0,-1.0,2,REGULAR,39,1161,2014-04-06 22:07:32,2,0,"Tyler Seguin (36) Tip-In, assists: Alex Goligoski (35), Trevor Daley (15)",79.0,1.0,right,8475794,Tyler,Seguin,C,1992-01-31,20132014,10.04987562112089,Alex Goligoski,"(10.0ft, 15.0ft)",Tyler Seguin
4705,2013020276_307,2013020276,307,25.0,22.0,Goal,Wrist Shot,-44.0,-7.0,3,REGULAR,1148,52,2013-11-14 05:38:46,2,0,"Tyler Seguin (8) Wrist Shot, assists: none",44.0,7.0,right,8475794,Tyler,Seguin,C,1992-01-31,20132014,45.5411901469428,None,"(45.0ft, 50.0ft)",Tyler Seguin
4708,2012020596_115,2012020596,115,6.0,2.0,Goal,Slap Shot,-73.0,-29.0,2,REGULAR,221,979,2013-04-12 00:04:45,1,1,"Tyler Seguin (14) Slap Shot, assists: Gregory Campbell (8), Jaromir Jagr (17)",73.0,29.0,right,8475794,Tyler,Seguin,C,1992-01-31,20122013,33.12099032335839,Gregory Campbell,"(30.0ft, 35.0ft)",Tyler Seguin
4711,2013021133_97,2013021133,97,25.0,15.0,Goal,Tip-In,75.0,6.0,1,REGULAR,908,292,2014-04-01 23:37:31,1,0,"Tyler Seguin (33) Tip-In, assists: Jamie Benn (41)",75.0,6.0,left,8475794,Tyler,Seguin,C,1992-01-31,20132014,15.231546211727817,Jamie Benn,"(15.0ft, 20.0ft)",Tyler Seguin
4716,2013020618_267,2013020618,267,25.0,8.0,Goal,Slap Shot,-51.0,16.0,3,REGULAR,462,738,2014-01-03 03:47:27,4,3,"Tyler Seguin (21) Slap Shot, assists: Cody Eakin (11), Kevin Connauton (4)",51.0,-16.0,right,8475794,Tyler,Seguin,C,1992-01-31,20132014,41.23105625617661,Cody Eakin,"(40.0ft, 45.0ft)",Tyler Seguin
4726,2013020489_43,2013020489,43,25.0,52.0,Goal,Snap Shot,63.0,-1.0,1,REGULAR,434,766,2013-12-14 20:27:04,1,0,"Tyler Seguin (16) Snap Shot, assists: Sergei Gonchar (7)",63.0,-1.0,left,8475794,Tyler,Seguin,C,1992-01-31,20132014,26.019223662515376,Sergei Gonchar,"(25.0ft, 30.0ft)",Tyler Seguin
4727,2013020489_239,2013020489,239,25.0,52.0,Goal,Slap Shot,-43.0,-29.0,2,REGULAR,1129,71,2013-12-14 21:47:51,5,3,"Tyler Seguin (17) Slap Shot, assists: Sergei Gonchar (10), Ray Whitney (10)",43.0,29.0,right,8475794,Tyler,Seguin,C,1992-01-31,20132014,54.378304497290095,Sergei Gonchar,"(50.0ft, 55.0ft)",Tyler Seguin
4736,2013020813_279,2013020813,279,25.0,1.0,Goal,Wrist Shot,-76.0,-3.0,3,REGULAR,1148,52,2014-01-31 04:03:33,2,2,"Tyler Seguin (24) Wrist Shot, assists: Erik Cole (11), Alex Chiasson (16)",76.0,3.0,right,8475794,Tyler,Seguin,C,1992-01-31,20132014,13.341664064126334,Erik Cole,"(10.0ft, 15.0ft)",Tyler Seguin
4741,2014020416_61,2014020416,61,25.0,52.0,Goal,Snap Shot,-73.0,-15.0,1,REGULAR,549,651,2014-12-10 01:53:25,1,1,"Tyler Seguin (22) Snap Shot, assists: Jason Spezza (17), Jamie Benn (18)",73.0,15.0,right,8475794,Tyler,Seguin,C,1992-01-31,20142015,21.93171219946131,Jason Spezza,"(20.0ft, 25.0ft)",Tyler Seguin
4748,2014020399_128,2014020399,128,25.0,8.0,Goal,Snap Shot,82.0,18.0,2,REGULAR,189,1011,2014-12-07 01:14:07,0,2,"Tyler Seguin (20) Snap Shot, assists: Jamie Benn (16), Trevor Daley (9)",82.0,18.0,left,8475794,Tyler,Seguin,C,1992-01-31,20142015,19.313207915827967,Jamie Benn,"(15.0ft, 20.0ft)",Tyler Seguin
4749,2014020399_229,2014020399,229,25.0,8.0,Goal,Wrist Shot,51.0,-21.0,2,REGULAR,1192,8,2014-12-07 01:48:29,0,3,"Tyler Seguin (21) Wrist Shot, assists: Jamie Benn (17)",51.0,-21.0,left,8475794,Tyler,Seguin,C,1992-01-31,20142015,43.41658669218482,Jamie Benn,"(40.0ft, 45.0ft)",Tyler Seguin
4753,2014020380_172,2014020380,172,25.0,17.0,Goal,Tip-In,-83.0,1.0,2,REGULAR,866,334,2014-12-05 02:05:18,2,3,"Tyler Seguin (19) Tip-In, assists: Trevor Daley (8), Jason Spezza (16)",83.0,-1.0,right,8475794,Tyler,Seguin,C,1992-01-31,20142015,6.082762530298219,Trevor Daley,"(5.0ft, 10.0ft)",Tyler Seguin
4760,2014020274_95,2014020274,95,25.0,12.0,Goal,Deflected,-76.0,3.0,1,REGULAR,994,206,2014-11-19 02:10:43,0,2,"Tyler Seguin (13) Deflected, assists: John Klingberg (2), Jason Spezza (14)",76.0,-3.0,right,8475794,Tyler,Seguin,C,1992-01-31,20142015,13.341664064126334,John Klingberg,"(10.0ft, 15.0ft)",Tyler Seguin
4761,2014020274_288,2014020274,288,25.0,12.0,Goal,Deflected,-44.0,21.0,3,REGULAR,775,425,2014-11-19 03:55:33,5,4,"Tyler Seguin (14) Deflected, assists: John Klingberg (3), Cody Eakin (3)",44.0,-21.0,right,8475794,Tyler,Seguin,C,1992-01-31,20142015,49.658836071740545,John Klingberg,"(45.0ft, 50.0ft)",Tyler Seguin
4770,2014021176_236,2014021176,236,25.0,18.0,Goal,Slap Shot,-51.0,-25.0,3,REGULAR,203,997,2015-04-05 02:07:05,2,1,"Tyler Seguin (37) Slap Shot, assists: John Klingberg (28), Patrick Eaves (12)",51.0,25.0,right,8475794,Tyler,Seguin,C,1992-01-31,20142015,45.48626166217664,John Klingberg,"(45.0ft, 50.0ft)",Tyler Seguin
4777,2014020668_19,2014020668,19,25.0,15.0,Goal,Wrist Shot,-76.0,-4.0,1,REGULAR,146,1054,2015-01-18 01:12:12,0,1,"Tyler Seguin (27) Wrist Shot, assists: Jason Spezza (24), Cody Eakin (11)",76.0,4.0,right,8475794,Tyler,Seguin,C,1992-01-31,20142015,13.601470508735444,Jason Spezza,"(10.0ft, 15.0ft)",Tyler Seguin
4786,2014020343_219,2014020343,219,25.0,30.0,Goal,Deflected,81.0,3.0,2,REGULAR,1130,70,2014-11-29 03:08:36,3,2,"Tyler Seguin (18) Deflected, assists: Jamie Benn (13), Jyrki Jokipakka (2)",81.0,3.0,left,8475794,Tyler,Seguin,C,1992-01-31,20142015,8.54400374531753,Jamie Benn,"(5.0ft, 10.0ft)",Tyler Seguin
4795,2014020132_135,2014020132,135,25.0,19.0,Goal,Slap Shot,67.0,-21.0,2,REGULAR,328,872,2014-10-29 01:44:56,1,2,"Tyler Seguin (7) Slap Shot, assists: Jason Spezza (10), Trevor Daley (4)",67.0,-21.0,left,8475794,Tyler,Seguin,C,1992-01-31,20142015,30.4138126514911,Jason Spezza,"(30.0ft, 35.0ft)",Tyler Seguin
4831,2017020118_148,2017020118,148,25.0,12.0,Goal,Wrist Shot,64.0,3.0,2,REGULAR,324,876,2017-10-22 01:12:17,0,3,"Tyler Seguin (6) Wrist Shot, assists: Mattias Janmark (3), Esa Lindell (2)",64.0,3.0,left,8475794,Tyler,Seguin,C,1992-01-31,20172018,25.179356624028344,Mattias Janmark,"(25.0ft, 30.0ft)",Tyler Seguin
4838,2016020347_173,2016020347,173,25.0,5.0,Goal,Snap Shot,83.0,19.0,2,REGULAR,681,519,2016-12-02 01:25:06,2,2,"Tyler Seguin (8) Snap Shot, assists: Jason Spezza (6), John Klingberg (10)",83.0,19.0,left,8475794,Tyler,Seguin,C,1992-01-31,20162017,19.924858845171276,Jason Spezza,"(15.0ft, 20.0ft)",Tyler Seguin
4846,2017020810_216,2017020810,216,25.0,3.0,Goal,Slap Shot,43.0,18.0,2,REGULAR,884,316,2018-02-06 03:04:56,1,1,"Tyler Seguin (26) Slap Shot, assists: Jason Spezza (17), Alexander Radulov (30)",43.0,18.0,left,8475794,Tyler,Seguin,C,1992-01-31,20172018,49.39635614091387,Jason Spezza,"(45.0ft, 50.0ft)",Tyler Seguin
4849,2015020380_105,2015020380,105,25.0,23.0,Goal,Snap Shot,-81.0,-8.0,2,REGULAR,33,1167,2015-12-04 04:04:12,2,1,"Tyler Seguin (14) Snap Shot, assists: Valeri Nichushkin (6), Alex Goligoski (7)",81.0,8.0,right,8475794,Tyler,Seguin,C,1992-01-31,20152016,11.313708498984761,Valeri Nichushkin,"(10.0ft, 15.0ft)",Tyler Seguin
4855,2015020172_43,2015020172,43,25.0,6.0,Goal,Wrist Shot,-65.0,-9.0,1,REGULAR,346,854,2015-11-04 00:22:22,1,0,"Tyler Seguin (6) Wrist Shot, assists: Jason Spezza (6), Jamie Benn (9)",65.0,9.0,right,8475794,Tyler,Seguin,C,1992-01-31,20152016,25.632011235952593,Jason Spezza,"(25.0ft, 30.0ft)",Tyler Seguin
4856,2015020172_148,2015020172,148,25.0,6.0,Goal,Slap Shot,59.0,21.0,2,REGULAR,277,923,2015-11-04 01:15:48,2,2,"Tyler Seguin (7) Slap Shot, assists: John Klingberg (10), Jamie Benn (10)",59.0,21.0,left,8475794,Tyler,Seguin,C,1992-01-31,20152016,36.61966684720111,John Klingberg,"(35.0ft, 40.0ft)",Tyler Seguin
4857,2015020172_236,2015020172,236,25.0,6.0,Goal,Snap Shot,-75.0,-16.0,3,REGULAR,78,1122,2015-11-04 02:06:08,4,2,"Tyler Seguin (8) Snap Shot, assists: Jason Spezza (7), John Klingberg (11)",75.0,16.0,right,8475794,Tyler,Seguin,C,1992-01-31,20152016,21.2602916254693,Jason Spezza,"(20.0ft, 25.0ft)",Tyler Seguin
4863,2015020268_329,2015020268,329,25.0,7.0,Goal,Wrist Shot,-19.0,34.0,3,REGULAR,1113,87,2015-11-18 02:41:17,3,1,"Tyler Seguin (10) Wrist Shot, assists: Jamie Benn (14), Alex Goligoski (6)",19.0,-34.0,right,8475794,Tyler,Seguin,C,1992-01-31,20152016,77.82030583337487,Jamie Benn,"(75.0ft, 80.0ft)",Tyler Seguin
4867,2016020178_86,2016020178,86,25.0,16.0,Goal,Wrist Shot,81.0,8.0,1,REGULAR,934,266,2016-11-07 00:41:53,1,0,"Tyler Seguin (6) Wrist Shot, assists: Antoine Roussel (4), Patrick Eaves (4)",81.0,8.0,left,8475794,Tyler,Seguin,C,1992-01-31,20162017,11.313708498984761,Antoine Roussel,"(10.0ft, 15.0ft)",Tyler Seguin
4874,2017020940_299,2017020940,299,25.0,26.0,Goal,Tip-In,74.0,-8.0,3,REGULAR,693,507,2018-02-23 05:53:36,1,0,"Tyler Seguin (30) Tip-In, assists: Greg Pateryn (9)",74.0,-8.0,left,8475794,Tyler,Seguin,C,1992-01-31,20172018,17.0,Greg Pateryn,"(15.0ft, 20.0ft)",Tyler Seguin
4876,2017020565_59,2017020565,59,25.0,30.0,Goal,Tip-In,83.0,-8.0,1,REGULAR,757,443,2017-12-28 01:31:28,1,0,"Tyler Seguin (18) Tip-In, assists: Esa Lindell (11), Devin Shore (13)",83.0,-8.0,left,8475794,Tyler,Seguin,C,1992-01-31,20172018,10.0,Esa Lindell,"(10.0ft, 15.0ft)",Tyler Seguin
4882,2016020090_246,2016020090,246,25.0,52.0,Goal,Wrist Shot,-72.0,21.0,3,REGULAR,447,753,2016-10-26 02:41:44,1,3,"Tyler Seguin (3) Wrist Shot, assists: Lauri Korpikoski (1), David Johnny Oduya (2)",72.0,-21.0,right,8475794,Tyler,Seguin,C,1992-01-31,20162017,27.018512172212592,Lauri Korpikoski,"(25.0ft, 30.0ft)",Tyler Seguin
4887,2016021045_255,2016021045,255,25.0,23.0,Goal,Slap Shot,34.0,23.0,3,REGULAR,547,653,2017-03-17 04:14:33,3,2,"Tyler Seguin (24) Slap Shot, assists: John Klingberg (31), Jason Spezza (30)",34.0,23.0,left,8475794,Tyler,Seguin,C,1992-01-31,20162017,59.61543424315552,John Klingberg,"(55.0ft, 60.0ft)",Tyler Seguin
